0,1,2,3,4,5
False,49.0,The Beatles,Real Love - Anthology 2 Version,234053.0,spotify:track:5frMgt4jqRGJk3yMKfqOyl
False,8.0,Kongas,Africanism / Gimme Some Lovin' - Get A Room! Remix,420733.0,spotify:track:3EsQWgvL69XyeOuJAQNOhX
False,32.0,Ashlee Simpson,Shadow,237426.0,spotify:track:1xus3kv8tqlzeOxVZzDd0f
,,,,,
False,39.0,The Who,5:15,300386.0,spotify:track:5E7AQh3drqwYcIQkcdUs5Y
False,10.0,Grand Funk Railroad,Can You Do It,197693.0,spotify:track:2Fns5n1hiCpoSO7iI8pyo1
False,25.0,LaVern Baker,Saved,174733.0,spotify:track:091baWWCDEowJprUts9La0
True,65.0,Zara Larsson,Ruin My Life,190931.0,spotify:track:5tAa8Uaqr4VvA3693mbIhU
False,18.0,Karla Bonoff,Baby Don't Go,197533.0,spotify:track:1Ame0b7v0BkdrNRvHtBf4H
,,,,,
False,4.0,Lesley Gore,Summer And Sandy,175933.0,spotify:track:2DhCsY4wgd0hRBQsbdaVeB
True,53.0,JAY-Z,Roc Boys (And The Winner Is)...,252106.0,spotify:track:7qTHHJ8MeXEKBVuopWdw4b
False,47.0,Donovan,Colours - Single Version,165200.0,spotify:track:4aDBO2DBS6XPhnyHhALxYz
False,11.0,The Babys,Silver Dreams,181933.0,spotify:track:4XVBOKULKMW0aYJ1WhXXhY
False,65.0,Justin Bieber,Purpose,210160.0,spotify:track:2IjyFRCRn8x1bEquOM3vxg
False,35.0,Monica,All Eyez on Me - Radio Edit & Album Version [Urban Mix],238773.0,spotify:track:0rHehT9M8peRzeV1O1FeOk
False,40.0,INXS,Original Sin,318546.0,spotify:track:4pamtQ2nk538ljeuc8q6T3
False,50.0,Van Halen,And the Cradle Will Rock... - 2015 Remaster,213150.0,spotify:track:4MM0jT9z9m7VFiusFrGJ8C
,,,,,
False,40.0,TLC,Dear Lie,310760.0,spotify:track:08vjsE3N31ai3ARwj5uW2i
True,49.0,Lil Wayne,Nothing but Trouble - Instagram Models,217984.0,spotify:track:7rdjfrTBMNt3KaaGvSv3YG
,,,,,
,,,,,
,,,,,
