Explicit,Artist_Popularity,Performer,Song,Duration s,uri,url,WeekID,Week Position,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Year
False,31.0,Jack Jones,Lollipops And Roses,246.093,spotify:track:67JIfYdnRNXSSP1uPRmE2j,http://www.billboard.com/charts/hot-100/1962-03-03,1962-03-03,99,Lollipops And RosesJack Jones,1,,99,1,1962
False,11.0,Paul Petersen,She Can't Find Her Keys,150.933,spotify:track:6sfSU5kFicmASaXll5aDiX,http://www.billboard.com/charts/hot-100/1962-03-03,1962-03-03,90,She Can't Find Her KeysPaul Petersen,1,,90,1,1962
False,46.0,Dee Dee Sharp,Mashed Potato Time,150.866,spotify:track:6jouZcdraQvsbh7SWkLEui,http://www.billboard.com/charts/hot-100/1962-03-03,1962-03-03,77,Mashed Potato TimeDee Dee Sharp,1,,77,1,1962
False,51.0,Clyde McPhatter,Lover Please,116.24,spotify:track:6xAKCAHwaAvw9rlwAv3lkD,http://www.billboard.com/charts/hot-100/1962-03-03,1962-03-03,89,Lover PleaseClyde McPhatter,1,,89,1,1962
False,4.0,Roger Williams,Amor,179.133,spotify:track:5I8YPXA3U6tnYpFNvchUeb,http://www.billboard.com/charts/hot-100/1962-03-10,1962-03-10,99,AmorRoger Williams,1,,99,1,1962
False,14.0,Leroy Van Dyke,If A Woman Answers (Hang Up The Phone),143.4,spotify:track:41p81P3ICTMTcTAqg5f9mr,http://www.billboard.com/charts/hot-100/1962-03-10,1962-03-10,75,If A Woman Answers (Hang Up The Phone)Leroy Van Dyke,1,,75,1,1962
False,4.0,Pearlettes,Duchess Of Earl,138.106,spotify:track:7v4R67QJ3JHkEwvs7w3tg6,http://www.billboard.com/charts/hot-100/1962-03-10,1962-03-10,97,Duchess Of EarlPearlettes,1,,97,1,1962
False,43.0,Brian Hyland,Ginny Come Lately,167.906,spotify:track:5UF2d8uk5JHmRsBfLHvYdo,http://www.billboard.com/charts/hot-100/1962-03-10,1962-03-10,96,Ginny Come LatelyBrian Hyland,1,,96,1,1962
False,1.0,Hayley Mills,Johnny Jingo,101.68,spotify:track:5TGKESXpi2XExg93Mu7Dbs,http://www.billboard.com/charts/hot-100/1962-03-17,1962-03-17,95,Johnny JingoHayley Mills,1,,95,1,1962
False,29.0,Jay & The Americans,She Cried,159.933,spotify:track:30vrWTWGHRF6mbyCiDMamO,http://www.billboard.com/charts/hot-100/1962-03-17,1962-03-17,75,She CriedJay & The Americans,1,,75,1,1962
False,10.0,Frankie Avalon,You Are Mine,187.115,spotify:track:4MmJhiQ2pnHpaEEypHttjY,http://www.billboard.com/charts/hot-100/1962-03-24,1962-03-24,100,You Are MineFrankie Avalon,1,,100,1,1962
False,43.0,The Shirelles,Soldier Boy,162.026,spotify:track:7xt1KHm7ToHgfOaNhvONRR,http://www.billboard.com/charts/hot-100/1962-03-24,1962-03-24,63,Soldier BoyThe Shirelles,1,,63,1,1962
False,27.0,Frank Sinatra,Stardust,191.533,spotify:track:4ufiwgOtX1ceUsuTdcKK5f,http://www.billboard.com/charts/hot-100/1962-03-24,1962-03-24,98,StardustFrank Sinatra,1,,98,1,1962
False,8.0,Ike & Tina Turner,Tra La La La La,160.026,spotify:track:5WQV0EHAxgY7QOYP4XOoqa,http://www.billboard.com/charts/hot-100/1962-03-24,1962-03-24,90,Tra La La La LaIke & Tina Turner,1,,90,1,1962
False,26.0,Jimmy Dean,P.T. 109,192.426,spotify:track:3vfNUZeVUiwWXwsEXjagqL,http://www.billboard.com/charts/hot-100/1962-03-31,1962-03-31,90,P.T. 109Jimmy Dean,1,,90,1,1962
False,13.0,Gary U.S. Bonds,"Twist, Twist Senora",157.893,spotify:track:1u7zJy4RUSXclRhswkA6RT,http://www.billboard.com/charts/hot-100/1962-03-31,1962-03-31,68,"Twist, Twist SenoraGary U.S. Bonds",1,,68,1,1962
False,4.0,Barbara George,You Talk About Love,161.0,spotify:track:2MiG8lbFuM3ti33lNYLijB,http://www.billboard.com/charts/hot-100/1962-03-31,1962-03-31,65,You Talk About LoveBarbara George,1,,65,1,1962
False,51.0,Vic Dana,I Will,161.52,spotify:track:3TFSEVxjQabU96NbB5a9PU,http://www.billboard.com/charts/hot-100/1962-03-31,1962-03-31,87,I WillVic Dana,1,,87,1,1962
False,17.0,The Crystals,Uptown,141.213,spotify:track:0k0QKx6QmgRjfdAIlBCWAC,http://www.billboard.com/charts/hot-100/1962-03-31,1962-03-31,80,UptownThe Crystals,1,,80,1,1962
False,30.0,Walter Brennan,Old Rivers,166.12,spotify:track:7xlYVBERqQ6r76euVrL9JS,http://www.billboard.com/charts/hot-100/1962-04-07,1962-04-07,97,Old RiversWalter Brennan,1,,97,1,1962
False,2.0,John D. Loudermilk,Thou Shalt Not Steal,122.226,spotify:track:1t4xcukIOdztApXm67avzA,http://www.billboard.com/charts/hot-100/1962-04-07,1962-04-07,82,Thou Shalt Not StealJohn D. Loudermilk,1,,82,1,1962
False,4.0,James Ray,Itty Bitty Pieces,146.253,spotify:track:3P3A56NggLDXLqyhyweB0n,http://www.billboard.com/charts/hot-100/1962-04-07,1962-04-07,91,Itty Bitty PiecesJames Ray,1,,91,1,1962
False,10.0,Al Casey Combo,Cookin',134.176,spotify:track:69eDTezoEMIc6NCfASKNJt,http://www.billboard.com/charts/hot-100/1962-04-07,1962-04-07,92,Cookin'Al Casey Combo,1,,92,1,1962
False,25.0,Brenda Lee,Everybody Loves Me But You,150.36,spotify:track:33aC0VE93PEf6dAqYOobRN,http://www.billboard.com/charts/hot-100/1962-04-14,1962-04-14,66,Everybody Loves Me But YouBrenda Lee,1,,66,1,1962
False,31.0,The Castells,So This Is Love,162.386,spotify:track:1fpaQfWqUagwjpYEuoEejO,http://www.billboard.com/charts/hot-100/1962-04-14,1962-04-14,100,So This Is LoveThe Castells,1,,100,1,1962
False,8.0,Ace Cannon,Sugar Blues,113.226,spotify:track:6b6zxAESIJZQr7g6dHlwa3,http://www.billboard.com/charts/hot-100/1962-04-14,1962-04-14,92,Sugar BluesAce Cannon,1,,92,1,1962
False,16.0,Ace Cannon,Blues (Stay Away From Me),135.6,spotify:track:0HM6keREJ3h6Hg0hhAkETW,http://www.billboard.com/charts/hot-100/1962-04-14,1962-04-14,86,Blues (Stay Away From Me)Ace Cannon,1,,86,1,1962
False,4.0,James Darren,Conscience,153.266,spotify:track:4U6I4CX15zcKLDSCgc0Eab,http://www.billboard.com/charts/hot-100/1962-04-14,1962-04-14,81,ConscienceJames Darren,1,,81,1,1962
False,12.0,Duane Eddy,Deep In The Heart Of Texas,119.333,spotify:track:6krfYZxsSyc56uCXC7CKn2,http://www.billboard.com/charts/hot-100/1962-04-21,1962-04-21,100,Deep In The Heart Of TexasDuane Eddy,1,,100,1,1962
False,17.0,Patti Page,Most People Get Married,126.293,spotify:track:0a57QTD9Oel7S5125JBuE6,http://www.billboard.com/charts/hot-100/1962-04-21,1962-04-21,81,Most People Get MarriedPatti Page,1,,81,1,1962
False,1.0,Gene McDaniels,Funny,135.066,spotify:track:3IAhEm8TIChChdokqgG2US,http://www.billboard.com/charts/hot-100/1962-04-21,1962-04-21,99,FunnyGene McDaniels,1,,99,1,1962
False,2.0,George Maharis,Teach Me Tonight,171.693,spotify:track:3s6pnpgC7aDwR6tSByPpef,http://www.billboard.com/charts/hot-100/1962-04-21,1962-04-21,98,Teach Me TonightGeorge Maharis,1,,98,1,1962
False,9.0,Wanda Jackson,If I Cried Every Time You Hurt Me,152.52,spotify:track:5KRhZ2EezIUnaAuTWTS6uY,http://www.billboard.com/charts/hot-100/1962-04-21,1962-04-21,88,If I Cried Every Time You Hurt MeWanda Jackson,1,,88,1,1962
False,44.0,Dion,Lovers Who Wander,151.466,spotify:track:3ApktgPHkNDBWaZCWvOKjK,http://www.billboard.com/charts/hot-100/1962-04-21,1962-04-21,86,Lovers Who WanderDion,1,,86,1,1962
False,12.0,Sandy Nelson,Drummin' Up A Storm,140.4,spotify:track:1M1dfIMTeh5b0UHqhNeCsA,http://www.billboard.com/charts/hot-100/1962-04-28,1962-04-28,99,Drummin' Up A StormSandy Nelson,1,,99,1,1962
False,44.0,Gene Pitney,(The Man Who Shot) Liberty Valance,178.44,spotify:track:6J1O1XuGLW2Gge4emsHtHH,http://www.billboard.com/charts/hot-100/1962-04-28,1962-04-28,94,(The Man Who Shot) Liberty ValanceGene Pitney,1,,94,1,1962
False,43.0,The Kingston Trio,Scotch And Soda,153.293,spotify:track:49l9Y5FbkOwKFLFbc9ArD6,http://www.billboard.com/charts/hot-100/1962-04-28,1962-04-28,91,Scotch And SodaThe Kingston Trio,1,,91,1,1962
False,0.0,Bruce Channel,Number One Man,135.04,spotify:track:1mK48WYl78aPbp0fYzq2qc,http://www.billboard.com/charts/hot-100/1962-04-28,1962-04-28,90,Number One ManBruce Channel,1,,90,1,1962
False,34.0,Chuck Jackson,Any Day Now (My Wild Beautiful Bird),201.466,spotify:track:5M7qj3MkvGK36ZAPP89euN,http://www.billboard.com/charts/hot-100/1962-04-28,1962-04-28,84,Any Day Now (My Wild Beautiful Bird)Chuck Jackson,1,,84,1,1962
False,22.0,The Marketts,Balboa Blue,147.693,spotify:track:7FTTN1gQKi8HnM89q3Mac3,http://www.billboard.com/charts/hot-100/1962-04-28,1962-04-28,98,Balboa BlueThe Marketts,1,,98,1,1962
False,43.0,The Marvelettes,Playboy,164.84,spotify:track:5jsxE1nDuRrEgN9gmbWWYS,http://www.billboard.com/charts/hot-100/1962-05-05,1962-05-05,88,PlayboyThe Marvelettes,1,,88,1,1962
False,63.0,Ray Charles,I Can't Stop Loving You,256.12,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,http://www.billboard.com/charts/hot-100/1962-05-05,1962-05-05,86,I Can't Stop Loving YouRay Charles,1,,86,1,1962
False,2.0,Brook Benton,Hit Record,159.026,spotify:track:4PbqykT8fgzYNjFANtHjle,http://www.billboard.com/charts/hot-100/1962-05-05,1962-05-05,90,Hit RecordBrook Benton,1,,90,1,1962
False,22.0,Jim Reeves,Adios Amigo,150.266,spotify:track:0lYfRy68klt6iA0zsYF1r6,http://www.billboard.com/charts/hot-100/1962-05-05,1962-05-05,98,Adios AmigoJim Reeves,1,,98,1,1962
False,2.0,Bobby Curtola,Fortuneteller,162.346,spotify:track:5EYxarXezOkrieJr1LNFP9,http://www.billboard.com/charts/hot-100/1962-05-05,1962-05-05,97,FortunetellerBobby Curtola,1,,97,1,1962
False,4.0,The Lettermen,How Is Julie?,116.84,spotify:track:2gBzYga3okSUT0wW3Rdw2S,http://www.billboard.com/charts/hot-100/1962-05-12,1962-05-12,86,How Is Julie?The Lettermen,1,,86,1,1962
False,44.0,Freddy Cannon,Palisades Park,113.213,spotify:track:2qi7QEyfxL2Z2ez9Rd51e0,http://www.billboard.com/charts/hot-100/1962-05-12,1962-05-12,69,Palisades ParkFreddy Cannon,1,,69,1,1962
False,35.0,Johnny Crawford,Cindy's Birthday,128.453,spotify:track:3Id8znxIUtTYNhZsak8Unb,http://www.billboard.com/charts/hot-100/1962-05-12,1962-05-12,89,Cindy's BirthdayJohnny Crawford,1,,89,1,1962
False,29.0,Ray Charles,Born To Lose,196.133,spotify:track:4s17d1GNitCCI205nblMy9,http://www.billboard.com/charts/hot-100/1962-05-12,1962-05-12,88,Born To LoseRay Charles,1,,88,1,1962
False,39.0,Elvis Presley,Follow That Dream,98.827,spotify:track:0EkwlBGDj4h1UkVuWpSLK2,http://www.billboard.com/charts/hot-100/1962-05-12,1962-05-12,58,Follow That DreamElvis Presley,1,,58,1,1962
False,21.0,Connie Francis,Second Hand Love,171.08,spotify:track:0877I2tK4mGWCFfwXsx0qy,http://www.billboard.com/charts/hot-100/1962-05-12,1962-05-12,75,Second Hand LoveConnie Francis,1,,75,1,1962
False,4.0,Fats Domino,My Real Name,139.533,spotify:track:50O2i8HRJIeBtnqpqlqRZh,http://www.billboard.com/charts/hot-100/1962-05-12,1962-05-12,94,My Real NameFats Domino,1,,94,1,1962
False,16.0,The Dovells,Bristol Twistin' Annie,134.533,spotify:track:02Cr2z2dPQ0RKCmgZTQgRq,http://www.billboard.com/charts/hot-100/1962-05-19,1962-05-19,97,Bristol Twistin' AnnieThe Dovells,1,,97,1,1962
False,13.0,Joe Henderson,Snap Your Fingers,177.706,spotify:track:7xCOKRAH7WCC7stn7fI3aS,http://www.billboard.com/charts/hot-100/1962-05-19,1962-05-19,76,Snap Your FingersJoe Henderson,1,,76,1,1962
False,18.0,Bobby Vee,Sharing You,122.706,spotify:track:4ypZEpTX71A1i5HY8ofw2K,http://www.billboard.com/charts/hot-100/1962-05-19,1962-05-19,74,Sharing YouBobby Vee,1,,74,1,1962
False,20.0,The Everly Brothers,How Can I Meet Her?,110.306,spotify:track:2PRY7AjIkZpF1oskrkvU7Q,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,96,How Can I Meet Her?The Everly Brothers,1,,96,1,1962
False,14.0,The Champs,Limbo Rock,122.045,spotify:track:2ZFr2DExEpycpuoSlx5Loq,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,98,Limbo RockThe Champs,1,,98,1,1962
False,33.0,Joanie Sommers,Johnny Get Angry,156.56,spotify:track:1eBR9MdLUnRJRoNa3cpC92,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,95,Johnny Get AngryJoanie Sommers,1,,95,1,1962
False,2.0,Jan & Dean,Tennessee,128.36,spotify:track:5uoBVVLnkKaTbCyF6mMSTn,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,97,TennesseeJan & Dean,1,,97,1,1962
False,2.0,Sandy Nelson,Drum Stomp,125.0,spotify:track:5s2KAVm8MuFolrs3vO59PA,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,86,Drum StompSandy Nelson,1,,86,1,1962
False,36.0,The Champs,Limbo Rock,122.853,spotify:track:2pjIyyG8cfiOBKHY0q9kFT,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,98,Limbo RockThe Champs,1,,98,1,1962
False,42.0,Claude King,Wolverton Mountain,177.573,spotify:track:7GjmzKbriJewFNDPJtVjey,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,80,Wolverton MountainClaude King,1,,80,1,1962
False,14.0,Earl Grant,Swingin' Gently,161.466,spotify:track:1qiacpIzZp1WgwYXxvDWl2,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,89,Swingin' GentlyEarl Grant,1,,89,1,1962
False,59.0,John Lee Hooker,Boom Boom,152.35,spotify:track:2Mr1bGI2E10K7Mt1UJZ6Mw,http://www.billboard.com/charts/hot-100/1962-05-26,1962-05-26,100,Boom BoomJohn Lee Hooker,1,,100,1,1962
False,30.0,Roy Orbison,The Crowd,144.28,spotify:track:2FNMqr56jFSLyI2GcKgM68,http://www.billboard.com/charts/hot-100/1962-06-02,1962-06-02,85,The CrowdRoy Orbison,1,,85,1,1962
False,57.0,The Isley Brothers,Twist And Shout,155.4,spotify:track:7iFdUmdqT9XrsJdSGf9KrX,http://www.billboard.com/charts/hot-100/1962-06-02,1962-06-02,84,Twist And ShoutThe Isley Brothers,1,,84,1,1962
False,15.0,Richard Chamberlain,Theme From Dr. Kildare (Three Stars Will Shine Tonight),162.96,spotify:track:0PfEuXdMQIMgUpbWZcMWd0,http://www.billboard.com/charts/hot-100/1962-06-02,1962-06-02,72,Theme From Dr. Kildare (Three Stars Will Shine Tonight)Richard Chamberlain,1,,72,1,1962
False,41.0,Bobby Vinton,Roses Are Red (My Love),158.693,spotify:track:5zw4SajQ2IKvjnSWXOSDrh,http://www.billboard.com/charts/hot-100/1962-06-09,1962-06-09,68,Roses Are Red (My Love)Bobby Vinton,1,,68,1,1962
False,43.0,The Orlons,The Wah Watusi,150.24,spotify:track:1txHbsMQPOPqjigbBXTULL,http://www.billboard.com/charts/hot-100/1962-06-09,1962-06-09,97,The Wah WatusiThe Orlons,1,,97,1,1962
False,14.0,Shelley Fabares,Johnny Loves Me,142.226,spotify:track:2UBCsvPvDbfLhQMzwcDtrJ,http://www.billboard.com/charts/hot-100/1962-06-09,1962-06-09,84,Johnny Loves MeShelley Fabares,1,,84,1,1962
False,57.0,Brian Hyland,Sealed With A Kiss,162.16,spotify:track:6oM4ryXpuZmbFfBv2sEe7v,http://www.billboard.com/charts/hot-100/1962-06-09,1962-06-09,100,Sealed With A KissBrian Hyland,1,,100,1,1962
False,2.0,Johnny Mathis,Marianna,173.146,spotify:track:2xnZ93pkD3wc3XSwdHbT9K,http://www.billboard.com/charts/hot-100/1962-06-16,1962-06-16,86,MariannaJohnny Mathis,1,,86,1,1962
False,34.0,Clyde McPhatter,Little Bitty Pretty One,124.933,spotify:track:3f3q3lI4hcmRO9p5HB2OBV,http://www.billboard.com/charts/hot-100/1962-06-16,1962-06-16,78,Little Bitty Pretty OneClyde McPhatter,1,,78,1,1962
False,52.0,Pat Boone,Speedy Gonzales,153.093,spotify:track:3TmnUIbelFiDzrhZqavHU0,http://www.billboard.com/charts/hot-100/1962-06-16,1962-06-16,70,Speedy GonzalesPat Boone,1,,70,1,1962
False,37.0,Dee Dee Sharp,Gravy (For My Mashed Potatoes),128.093,spotify:track:2ZxzsmJ093WPTBbsoCf6CN,http://www.billboard.com/charts/hot-100/1962-06-16,1962-06-16,61,Gravy (For My Mashed Potatoes)Dee Dee Sharp,1,,61,1,1962
False,23.0,Sue Thompson,Have A Good Time,195.68,spotify:track:3ZihHp2tqO0D3hmlb2hbVC,http://www.billboard.com/charts/hot-100/1962-06-16,1962-06-16,93,Have A Good TimeSue Thompson,1,,93,1,1962
False,10.0,Joe Dowell,Little Red Rented Rowboat,150.64,spotify:track:6ST7lA0LHEzG9OFqoEfdy5,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,90,Little Red Rented RowboatJoe Dowell,1,,90,1,1962
False,14.0,Gary U.S. Bonds,Seven Day Weekend,153.933,spotify:track:4GuVS8n2zskeUADMFJM6zL,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,68,Seven Day WeekendGary U.S. Bonds,1,,68,1,1962
False,8.0,Janie Grant,That Greasy Kid Stuff,117.48,spotify:track:1f7tW1eUo3KbU2mvaioPGI,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,89,That Greasy Kid StuffJanie Grant,1,,89,1,1962
False,3.0,Ketty Lester,But Not For Me,178.786,spotify:track:0JxQCmVhndnWtvNoPWgFLu,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,80,But Not For MeKetty Lester,1,,80,1,1962
False,15.0,Jimmy Dean,Steel Men,164.04,spotify:track:34vIkmxGk4J99t0lvngzvX,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,96,Steel MenJimmy Dean,1,,96,1,1962
False,15.0,The Shirelles,Welcome Home Baby,150.474,spotify:track:5TtKVcunm7IO5PC4mQK1S4,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,88,Welcome Home BabyThe Shirelles,1,,88,1,1962
False,10.0,Jimmy Reed,Good Lover,152.493,spotify:track:0GrhsM0eQQFyFN4M2zqc5f,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,81,Good LoverJimmy Reed,1,,81,1,1962
False,49.0,Chubby Checker,Dancin' Party,128.0,spotify:track:0d5XslrblYoeeVM56mijre,http://www.billboard.com/charts/hot-100/1962-06-23,1962-06-23,78,Dancin' PartyChubby Checker,1,,78,1,1962
False,3.0,Ray Anthony,Worried Mind,159.466,spotify:track:4JeScz5yRYhA3xlVTpNeor,http://www.billboard.com/charts/hot-100/1962-06-30,1962-06-30,92,Worried MindRay Anthony,1,,92,1,1962
False,0.0,Maxine Brown,My Time For Cryin',181.04,spotify:track:1R4nZLMBvmvpCiFUipEIW7,http://www.billboard.com/charts/hot-100/1962-06-30,1962-06-30,98,My Time For Cryin'Maxine Brown,1,,98,1,1962
False,32.0,Claudine Clark,Party Lights,143.133,spotify:track:0Kb1OykZK7OYNqQ58KZ0rj,http://www.billboard.com/charts/hot-100/1962-06-30,1962-06-30,95,Party LightsClaudine Clark,1,,95,1,1962
False,7.0,Ike & Tina Turner,You Should'a Treated Me Right,220.493,spotify:track:35sxFUaGPAAcILFl80UYog,http://www.billboard.com/charts/hot-100/1962-06-30,1962-06-30,89,You Should'a Treated Me RightIke & Tina Turner,1,,89,1,1962
False,22.0,Fats Domino,Nothing New (Same Old Thing),129.226,spotify:track:3WgjedKdtPCwsA2qJ3IK0o,http://www.billboard.com/charts/hot-100/1962-06-30,1962-06-30,88,Nothing New (Same Old Thing)Fats Domino,1,,88,1,1962
False,49.0,Bobby Darin,Things,151.413,spotify:track:5hgei65n0pGJ9uUHo8v2en,http://www.billboard.com/charts/hot-100/1962-07-07,1962-07-07,88,ThingsBobby Darin,1,,88,1,1962
False,21.0,Brenda Lee,Heart In Hand,147.64,spotify:track:6wI57Jgz7qLaCr8PDG80Gv,http://www.billboard.com/charts/hot-100/1962-07-07,1962-07-07,65,Heart In HandBrenda Lee,1,,65,1,1962
False,13.0,Duane Eddy,The Ballad Of Paladin,114.906,spotify:track:1X594RXrF87lumS4DbvnJk,http://www.billboard.com/charts/hot-100/1962-07-07,1962-07-07,83,The Ballad Of PaladinDuane Eddy,1,,83,1,1962
False,21.0,Dion,Little Diane,163.32,spotify:track:1UfGX3eL0ifA3gJSwWPMBi,http://www.billboard.com/charts/hot-100/1962-07-07,1962-07-07,72,Little DianeDion,1,,72,1,1962
False,26.0,Jerry Butler,Make It Easy On Yourself,163.533,spotify:track:2Ajmy0awi8ST2fZg99I61L,http://www.billboard.com/charts/hot-100/1962-07-07,1962-07-07,100,Make It Easy On YourselfJerry Butler,1,,100,1,1962
False,35.0,Timi Yuro,What's A Matter Baby (Is It Hurting You),165.706,spotify:track:4pm0n3tssKLImGyXPQ3fRY,http://www.billboard.com/charts/hot-100/1962-07-14,1962-07-14,88,What's A Matter Baby (Is It Hurting You)Timi Yuro,1,,88,1,1962
False,1.0,Sandy Nelson,All Night Long,142.64,spotify:track:6UPnYI7fl4kJngseOzbeBe,http://www.billboard.com/charts/hot-100/1962-07-14,1962-07-14,89,All Night LongSandy Nelson,1,,89,1,1962
False,18.0,Billy Stewart,Reap What You Sow,138.226,spotify:track:7myTdRyhIv2sfdYxlBhlqi,http://www.billboard.com/charts/hot-100/1962-07-21,1962-07-21,99,Reap What You SowBilly Stewart,1,,99,1,1962
False,4.0,Fats Domino,Dance With Mr. Domino,130.199,spotify:track:2n7Cnh1bxm5I8YRuCu2f2t,http://www.billboard.com/charts/hot-100/1962-07-21,1962-07-21,98,Dance With Mr. DominoFats Domino,1,,98,1,1962
False,15.0,Burl Ives,Call Me Mr. In-Between,163.933,spotify:track:6SAEYDbuFUseduXQoxUahI,http://www.billboard.com/charts/hot-100/1962-07-21,1962-07-21,93,Call Me Mr. In-BetweenBurl Ives,1,,93,1,1962
False,0.0,The Castle Sisters,Goodbye Dad,112.706,spotify:track:5Nv2kTS0kdwMuI2LvvdVaP,http://www.billboard.com/charts/hot-100/1962-07-21,1962-07-21,100,Goodbye DadThe Castle Sisters,1,,100,1,1962
False,31.0,Connie Francis,Vacation,142.373,spotify:track:3zmZYAHzV6hz9XHrDB1phU,http://www.billboard.com/charts/hot-100/1962-07-28,1962-07-28,78,VacationConnie Francis,1,,78,1,1962
False,53.0,Ray Charles,You Don't Know Me,196.92,spotify:track:6LahUh0U4umx6hDFfVWlGi,http://www.billboard.com/charts/hot-100/1962-07-28,1962-07-28,56,You Don't Know MeRay Charles,1,,56,1,1962
False,34.0,Ray Charles,Careless Love,241.453,spotify:track:5fnlUDWCW3wgoiaCjyfakI,http://www.billboard.com/charts/hot-100/1962-07-28,1962-07-28,88,Careless LoveRay Charles,1,,88,1,1962
False,13.0,The Impressions,Little Young Lover,136.533,spotify:track:67EN3Ywucd2h64O29RAyUh,http://www.billboard.com/charts/hot-100/1962-07-28,1962-07-28,96,Little Young LoverThe Impressions,1,,96,1,1962
False,45.0,Marty Robbins,Devil Woman,170.56,spotify:track:3reI5RM6iajerVXe7kqXBo,http://www.billboard.com/charts/hot-100/1962-07-28,1962-07-28,86,Devil WomanMarty Robbins,1,,86,1,1962
False,47.0,Tommy Roe,Sheila,127.066,spotify:track:5Mzu8smN6fRBCaUaTytD1W,http://www.billboard.com/charts/hot-100/1962-07-28,1962-07-28,73,SheilaTommy Roe,1,,73,1,1962
False,50.0,Chris Montez,Let's Dance,149.626,spotify:track:2Qm5DrmotzWvqNM3JlcQYo,http://www.billboard.com/charts/hot-100/1962-08-04,1962-08-04,83,Let's DanceChris Montez,1,,83,1,1962
False,1.0,George Maharis,Love Me As I Love You,153.24,spotify:track:2b39AQLnuzbnfmUc7IB42Y,http://www.billboard.com/charts/hot-100/1962-08-04,1962-08-04,99,Love Me As I Love YouGeorge Maharis,1,,99,1,1962
False,41.0,The Duprees,You Belong To Me,170.186,spotify:track:1bgKnEPujoiQzz0pc6gdt7,http://www.billboard.com/charts/hot-100/1962-08-04,1962-08-04,93,You Belong To MeThe Duprees,1,,93,1,1962
False,25.0,Gene McDaniels,Point Of No Return,139.2,spotify:track:3Z05xMKFPEwR8YadgcDPWH,http://www.billboard.com/charts/hot-100/1962-08-04,1962-08-04,82,Point Of No ReturnGene McDaniels,1,,82,1,1962
False,46.0,Nat King Cole,Ramblin' Rose,167.853,spotify:track:6bZlab0NrNteVppLu9C2Zy,http://www.billboard.com/charts/hot-100/1962-08-04,1962-08-04,91,Ramblin' RoseNat King Cole,1,,91,1,1962
False,27.0,The Majors,A Wonderful Dream,124.0,spotify:track:7phNHUv2ElaycVYwGvXD78,http://www.billboard.com/charts/hot-100/1962-08-11,1962-08-11,86,A Wonderful DreamThe Majors,1,,86,1,1962
False,20.0,The Dovells,Hully Gully Baby,153.466,spotify:track:2GOXRG253GichrSuiZ5j0H,http://www.billboard.com/charts/hot-100/1962-08-11,1962-08-11,97,Hully Gully BabyThe Dovells,1,,97,1,1962
False,0.0,Bill Black's Combo,So What,141.013,spotify:track:0L36sfZ3rOf3BwReJQZBRr,http://www.billboard.com/charts/hot-100/1962-08-11,1962-08-11,98,So WhatBill Black's Combo,1,,98,1,1962
False,27.0,Johnny Crawford,Your Nose Is Gonna Grow,125.68,spotify:track:3oYog20P3yIadymvzWSIZt,http://www.billboard.com/charts/hot-100/1962-08-11,1962-08-11,69,Your Nose Is Gonna GrowJohnny Crawford,1,,69,1,1962
False,39.0,Johnny Tillotson,Send Me The Pillow You Dream On,173.96,spotify:track:0fabZNPJqBJBfwzDxuKQTi,http://www.billboard.com/charts/hot-100/1962-08-11,1962-08-11,70,Send Me The Pillow You Dream OnJohnny Tillotson,1,,70,1,1962
False,35.0,The Marvelettes,Beechwood 4-5789,133.613,spotify:track:1vFNrZld2sLrmxwLIO1r1L,http://www.billboard.com/charts/hot-100/1962-08-11,1962-08-11,79,Beechwood 4-5789The Marvelettes,1,,79,1,1962
False,5.0,The Lettermen,Silly Boy (She Doesn't Love You),163.693,spotify:track:01vU3aIv30DTDyboxD8s1i,http://www.billboard.com/charts/hot-100/1962-08-18,1962-08-18,97,Silly Boy (She Doesn't Love You)The Lettermen,1,,97,1,1962
False,12.0,Dinah Washington,I Want To Be Loved,175.44,spotify:track:4dJBODV6g7zryS6HpszS5M,http://www.billboard.com/charts/hot-100/1962-08-18,1962-08-18,87,I Want To Be LovedDinah Washington,1,,87,1,1962
False,28.0,The Valentinos,Lookin' For A Love,152.946,spotify:track:2beuPsXFRVeo6zYFoyujfp,http://www.billboard.com/charts/hot-100/1962-08-18,1962-08-18,98,Lookin' For A LoveThe Valentinos,1,,98,1,1962
