0,1,2,3,4
,,,,
Ronnie Spector,36.0,Ronnie Spector,spotify:artist:3ur7kjN4pd94zjUxrFSMDj,['brill building pop']
Lee Andrews And The Hearts,5.0,Lee Andrews & The Hearts,spotify:artist:130pom4cKD8B6yw3EIgfBF,[]
Gorky Park,29.0,Gorky Park,spotify:artist:1qqNkaZGPRMuPsbyff8zQg,['classic russian rock']
Bella Thorne,46.0,Bella Thorne,spotify:artist:58AqJv0sDFPFnnBcLT8eeX,['post-teen pop']
,,,,
,,,,
Chumbawamba,55.0,Chumbawamba,spotify:artist:0TcYeHEK9sBtv7xPbKhzHz,['anarcho-punk']
Mike Oldfield,61.0,Mike Oldfield,spotify:artist:562Od3CffWedyz2BbeYWVn,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']"
,,,,
Kimberly Scott,1.0,Kimberly Scott,spotify:artist:0I5KEx7j8SdRxHspyTvwmu,[]
,,,,
,,,,
,,,,
,,,,
,,,,
Oaktown's 3.5.7,10.0,Oaktown's 3.5.7,spotify:artist:7CPOqMWRI31Z2oLHvILOtR,[]
,,,,
,,,,
,,,,
Autograph,44.0,Autograph,spotify:artist:2koMWjvRRF0cOpJnjhdKx0,"['album rock', 'glam metal', 'hard rock', 'sleaze rock']"
,,,,
The Vapors,41.0,The Vapors,spotify:artist:4K3NWDwBIxgktui14SccR2,"['mod revival', 'new wave', 'new wave pop', 'pub rock']"
Partners In Kryme,23.0,Partners In Kryme,spotify:artist:3RhQ4wZ4x4RC2oY2QeLRad,[]
Cozy Cole,10.0,Cozy Cole,spotify:artist:6fkwnXeEKj729M5HSIaoMr,[]
,,,,
,,,,
,,,,
2 Unlimited,56.0,2 Unlimited,spotify:artist:18JD8DVlD1fakDAw7E9LFC,"['bubblegum dance', 'eurodance', 'europop', 'hip house']"
,,,,
,,,,
,,,,
,,,,
,,,,
Jack Harlow,82.0,Jack Harlow,spotify:artist:2LIk90788K0zvyj2JJVwkJ,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']"
Rich Homie Quan,66.0,Rich Homie Quan,spotify:artist:5lHRUCqkQZCIWeX7xG4sYT,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Prince Markie Dee And The Soul Convention,8.0,Prince Markie Dee And The Soul Convention,spotify:artist:5fLajPHf2y3mHfUVJqcGWv,['new jack swing']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
B.M.U. (Black Men United),29.0,B.M.U. (Black Men United),spotify:artist:6rb2nWF3vuIdxcT8Fci2v4,[]
,,,,
MadeinTYO,64.0,MadeinTYO,spotify:artist:5SyGEPymt1G2uto47tVWvZ,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']"
Bubba Sparxxx,55.0,Bubba Sparxxx,spotify:artist:3RPYHNSwe3w0mtfJwKIN9P,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']"
The Nutty Squirrels,1.0,The Nutty Squirrels,spotify:artist:2n0nKex3SwPBIUoQ9PVZIL,[]
How I Became The Bomb,22.0,How I Became the Bomb,spotify:artist:0E8NThqr21dCUKDFEDPpuY,['vapor pop']
Rocko,49.0,Rocko,spotify:artist:0T5OJgMVjKIX3b3W3ekqOl,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'houston rap', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
,,,,
Cherish,69.0,Cherish,spotify:artist:1c70yCa8sRgIiQxl3HOEFo,"['atl hip hop', 'dance pop', 'girl group', 'hip pop', 'pop r&b', 'r&b', 'southern hip hop', 'urban contemporary']"
Vito & The Salutations,6.0,Vito & The Salutations,spotify:artist:2ns6b8NPH6XSBfM5YOkHi7,['doo-wop']
Paul & Linda McCartney,0.0,Paul Mccartney and Linda Mccartney,spotify:artist:3f6LQN3YeZkec0zQsZCwHq,[]
Clay Davidson,25.0,Clay Davidson,spotify:artist:6F0ZVOJymgjutBNRws94qa,['deep contemporary country']
,,,,
,,,,
Five Finger Death Punch,76.0,Five Finger Death Punch,spotify:artist:5t28BP42x2axFnqOOMg3CM,"['alternative metal', 'groove metal', 'nu metal']"
,,,,
,,,,
The Church,51.0,Church of the City,spotify:artist:0JEaOx0otT35qgkj1w4oBw,"['anthem worship', 'ccm', 'pop worship', 'world worship']"
,,,,
,,,,
,,,,
Sound Factory,50.0,Relaxing Sound Factory,spotify:artist:744wQ0o4KyJ3Ou29aXIygo,[]
,,,,
The Frogmen,3.0,The Frogmen,spotify:artist:0GQ9ZDxcQHx0gjAP2TioBH,['surf music']
,,,,
FLETCHER,71.0,FLETCHER,spotify:artist:5qa31A9HySw3T7MKWI9bGg,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
Charlie Daniels,60.0,The Charlie Daniels Band,spotify:artist:12d4iIvTOk7JkI6ecvc3ca,"['classic rock', 'country', 'country rock', 'southern rock']"
,,,,
,,,,
Tommy Lee,46.0,Tommy Lee,spotify:artist:4b9L0p4cMof32XvjwT9YrX,['rock drums']
,,,,
Paul Wall,62.0,Paul Wall,spotify:artist:0k7Xl1pqI3tu8sSEjo5oEg,"['chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Yung Joc,63.0,Yung Joc,spotify:artist:23LbwefIODbyGdRbAz3urj,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
,,,,
Josh Groban,64.0,Josh Groban,spotify:artist:6cXMpsP9x0SH4kFfMyVezF,"['adult standards', 'operatic pop']"
,,,,
Lil Mama,50.0,Lil Mama,spotify:artist:5qK5bOC6wLtuLhG5KvU17c,"['hip pop', 'pop rap', 'trap queen']"
,,,,
,,,,
Marvin Sapp,52.0,Marvin Sapp,spotify:artist:5r0KYGxdIZEHZ6z6XbkVbo,['gospel']
,,,,
Francesca Battistelli,57.0,Francesca Battistelli,spotify:artist:29ywwKkxfoH7iWwNY1UezA,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
,,,,
,,,,
Ashton Shepherd,36.0,Ashton Shepherd,spotify:artist:43eAoOm70bzBUNs4JKP5nE,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
,,,,
,,,,
Passenger,72.0,Passenger,spotify:artist:0gadJ2b9A4SKsB1RFkBb66,"['folk-pop', 'neo mellow']"
,,,,
,,,,
,,,,
,,,,
Young Greatness,36.0,Young Greatness,spotify:artist:6eUSUma6IbsuvfAs9c0Kti,['new orleans rap']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Aventura,78.0,Aventura,spotify:artist:1qto4hHid1P71emI6Fd8xi,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']"
,,,,
Niko Moon,59.0,Niko Moon,spotify:artist:6Rw7DRa1dzChBvxGPCpOxU,['contemporary country']
,,,,
,,,,
Lord Rockingham's XI,3.0,Lord Rockingham's XI,spotify:artist:4tTKANCGldfQHx1iQ09A6F,[]
Bob Kayli,1.0,Bob Kayli,spotify:artist:1jpdSwEbSHz2mfZ6tqX527,['deep motown']
Marie & Rex,0.0,Marie & Rex,spotify:artist:0A09b570HroctJ1GNMamDQ,[]
,,,,
Eugene Church,5.0,Eugene Church,spotify:artist:3BDouLYmuh1r6CcUJaHPk0,[]
The Tradewinds,12.0,The Tradewinds,spotify:artist:49DKvKvaMet16JVLEY5aYu,['sunshine pop']
The Bluenotes,56.0,Harold Melvin & The Blue Notes,spotify:artist:438JBZR1AR0l04AzcYW9gy,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']"
Harold Dorman,6.0,Harold Dorman,spotify:artist:1wM79nvxGvl9iTEPg6m2WM,[]
Bobby Peterson,0.0,Bobby Peterson,spotify:artist:1yLoMSlR6A25QxKKTW1nRj,[]
,,,,
Ray Ellis And His Orchestra,31.0,Ray Ellis And His Orchestra,spotify:artist:48lI2CSWSbR8X1TmCl86wq,[]
The Paris Sisters,32.0,The Paris Sisters,spotify:artist:0SDMI2Gkjubw3ol5p5fKtX,"['brill building pop', 'classic girl group']"
Buddy Greco,46.0,Buddy Greco,spotify:artist:0tncOz6MVpy67IphfE6VHZ,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
Dean Christie,0.0,Dean Christie,spotify:artist:7DEa7pHNYyHw4OiYL8dICn,[]
Ray Anthony,35.0,Ray Anthony,spotify:artist:5YRqxl4KfzKkFBMu408yv6,"['easy listening', 'exotica', 'lounge']"
"""Pookie"" Hudson",3.0,Pookie Hudson,spotify:artist:4pmi9ADz840cly4M2DiNHO,['deep northern soul']
Andrea Carroll,11.0,Andrea Carroll,spotify:artist:4Sw1tN6HZv9CHEKMFHewSd,[]
,,,,
Del Reeves,43.0,Del Reeves,spotify:artist:2rTgolMbO5tyXZvD26bO8e,"['cowboy western', 'truck-driving country']"
The Castaways,35.0,The Castaways,spotify:artist:3PbCnPQUMUHJXAI9g2Ld7V,"['beach music', 'classic garage rock']"
Just Us,31.0,Just Us,spotify:artist:6gZBuGRyiyGkAVFCJAWdMk,[]
Cab Calloway,43.0,Cab Calloway,spotify:artist:03cwCzIWQ8BRmXjGPDAL04,"['big band', 'harlem renaissance', 'jazz blues', 'swing']"
The Trolls,44.0,The Pop Trolls,spotify:artist:2ossO7Sa8OJ0D0PQjSF1cQ,[]
,,,,
,,,,
,,,,
Jean & The Darlings,23.0,Jeanne & The Darlings,spotify:artist:6qJgLKcdcL8zxzfsWRylRk,['memphis soul']
Pretty Purdie,33.0,"Bernard ""Pretty"" Purdie",spotify:artist:0v0wFiHWFaKEEAwlDtDiRT,"['funk', 'jazz blues', 'jazz drums', 'jazz funk']"
People,72.0,Foster The People,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,"['indietronica', 'modern rock', 'rock']"
Jerry Jeff Walker,45.0,Jerry Jeff Walker,spotify:artist:763opp15PhfHpEaiVjM6m7,"['country rock', 'folk', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country']"
Rejoice!,34.0,Rejoicer,spotify:artist:1N5ZTU16lJJL9hbPAMvGnk,['israeli indie']
Desmond Dekker & The Aces,26.0,Desmond Dekker & The Aces,spotify:artist:4fmVPsGxjwP5ruiTEvIcOt,[]
,,,,
Mavis Staples,52.0,Mavis Staples,spotify:artist:0cTSCsVx04SSht9V6cpKN0,"['black americana', 'folk', 'funk', 'roots rock', 'soul', 'southern soul', 'spirituals']"
Alive 'N Kickin',27.0,Alive 'N Kickin',spotify:artist:6sIWmcJRaS1WZe5XPjRf0j,['bubblegum pop']
The Osmond Brothers,10.0,The Osmond Brothers,spotify:artist:4ztq5SZ3bNT7r93lgqdR4z,[]
Richie Havens,47.0,Richie Havens,spotify:artist:4Qk0lWGeXydDvfrDufDQ9p,"['country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter']"
The Poppy Family,36.0,The Poppy Family,spotify:artist:0XawOhZ28ajmIWwPpRJuDA,"['bubblegum pop', 'canadian psychedelic', 'classic canadian rock', 'psychedelic folk']"
Lunar Funk,2.0,Lunar Funk,spotify:artist:19fdAY46dGJL0XLvT4Mtuf,[]
The Ebonys,28.0,The Ebonys,spotify:artist:5lIu3yk3Vz3a2dVSoBHJDt,"['classic soul', 'philly soul']"
Melba Montgomery,26.0,Melba Montgomery,spotify:artist:6TeB6t5E1uJfbJGRZvJAAv,['classic country pop']
Eruption,47.0,Eruption,spotify:artist:3R6f1aBWwde7ZqGv7hf4dY,['disco']
Space,64.0,Spacey Jane,spotify:artist:6V70yeZQCoSR2M3fyW8qiA,"['australian indie rock', 'fremantle indie', 'perth indie']"
Tim Curry,46.0,Tim Curry,spotify:artist:5upLeyz8OjRZcbFuXOF59B,['hollywood']
,,,,
Graham Parker,29.0,Graham Parker,spotify:artist:6c8INA1EQQe9TkukfEdiCA,"['jangle pop', 'power pop', 'pub rock', 'roots rock']"
,,,,
The Del Fuegos,23.0,The Del Fuegos,spotify:artist:5I2TgxUl2Ovnb65E33evR2,"['boston rock', 'jangle pop', 'power pop', 'pub rock', 'roots rock']"
,,,,
The Gregg Allman Band,37.0,The Gregg Allman Band,spotify:artist:5jTAPkN0XtPH0cinWMRyzw,"['blues rock', 'country rock', 'southern rock']"
Restless Heart,48.0,Restless Heart,spotify:artist:0FcmRWJUfnCuwoXE1H2b0H,"['country', 'country rock']"
,,,,
Stage Dolls,35.0,Stage Dolls,spotify:artist:6H0YoV8pMik8ovVyM7aZ8m,['norwegian rock']
Texas,48.0,Paris Texas,spotify:artist:1SCrMreNPJYSRZIlRe9SUq,['indie hip hop']
Shana,43.0,Shana Halligan,spotify:artist:5LjQNssIjReuJSupP3hqXl,[]
Lil Louis,30.0,Lil' Louis,spotify:artist:5A16TE7083RJq3yzpdsQWs,"['acid house', 'classic house', 'hip house']"
,,,,
Tiana,53.0,Tiana Major9,spotify:artist:1Naqgo0HMRoumRP0e2MXD9,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'neo soul', 'r&b', 'uk contemporary r&b']"
Sydney Youngblood,38.0,Sydney Youngblood,spotify:artist:6uqxysZACHU1O1DVGPa8rZ,[]
Lonnie Gordon,33.0,Lonnie Gordon,spotify:artist:34ugek7kTxRhRSsT1d9Yer,"['diva house', 'hip house']"
,,,,
Geoffrey Williams,15.0,Geoffrey Williams,spotify:artist:1kUmREHnKDz29HgPW0iU9Y,[]
Bobby Ross Avila,17.0,Bobby Ross Avila,spotify:artist:6VpZD6SRjh5ZurP9tw4qso,[]
Tene Williams,0.0,Tene' Williams,spotify:artist:5qGMTmqomgLm2NwXdpMwop,[]
M.C. Breed,13.0,M.C. Breed & DFC.,spotify:artist:7JSnvj9bYDCgD2MAy0k7Jw,[]
Mista Grimm,29.0,Mista Grimm,spotify:artist:5kPhNBw1YtAwQgYUETh8iK,['g funk']
Darden Smith,24.0,Darden Smith,spotify:artist:6CUKhaUkMI9j5qAEyuRfaA,[]
Danzig,61.0,Danzig,spotify:artist:34c4iQ5tkaZKu6Sv28BTde,"['alternative metal', 'hard rock', 'metal', 'rock']"
Da Youngsta's,33.0,Da Youngsta's,spotify:artist:2Y7amh9m52OEj67M3gNDCX,"['deep east coast hip hop', 'philly rap']"
,,,,
Skee-Lo,57.0,Skee-Lo,spotify:artist:55Pp4Ns5VfTSFsBraW7MQy,"['hip hop', 'rap', 'west coast rap']"
,,,,
Subway,49.0,The Subways,spotify:artist:4BntNFyiN3VGG4hhRRZt9d,"['garage rock', 'garage rock revival', 'modern rock', 'new rave']"
Jann Arden,45.0,Jann Arden,spotify:artist:1aftUCES5zD5xXI7O9ZF9F,['lilith']
,,,,
Luscious Jackson,39.0,Luscious Jackson,spotify:artist:1EcRE2Nnqg2spdn2otakhg,"['alternative pop', 'lilith']"
,,,,
,,,,
Azul Azul,77.0,Los Ángeles Azules,spotify:artist:0ZCO8oVkMj897cKgFH7fRW,"['gruperas inmortales', 'musica mexicana', 'nu-cumbia', 'tropical']"
,,,,
Tanto Metro & Devonte,43.0,Tanto Metro & Devonte,spotify:artist:4mVpYIVAOE8sEdYuL8HDpd,"['dancehall', 'jamaican dancehall', 'old school dancehall', 'soca']"
,,,,
Reina,50.0,Reinaeiry,spotify:artist:0CSvPQ4Atj6NEcmymnbx7B,['pixel']
Smokie Norful,47.0,Smokie Norful,spotify:artist:0sD8Amms4kSxs5tBV4CUmR,"['gospel', 'gospel r&b']"
Kem,54.0,Kem,spotify:artist:1f2e3RQf7LHOum8NU61q0R,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
,,,,
Shawnna,53.0,Shawnna,spotify:artist:4gpDA7R5796e6zbvZxGNga,"['chicago rap', 'hip pop', 'pop rap']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Gyptian,58.0,Gyptian,spotify:artist:2JX4h8xm0hNxCB0aNBWzyi,"['conscious hip hop', 'dancehall', 'reggae fusion']"
Cee Lo Green,66.0,CeeLo Green,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,['atl hip hop']
Sunny Sweeney,44.0,Sunny Sweeney,spotify:artist:3uBMhKEXqr2UtRlx7Jn9LL,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'modern country rock', 'roots americana', 'texas country']"
Kirko Bangz,53.0,Kirko Bangz,spotify:artist:2r8r62VGJKGi463aH1HJUZ,"['dirty south rap', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Gotye,69.0,Gotye,spotify:artist:2AsusXITU8P25dlRNhcAbG,['australian pop']
Rita Ora,73.0,Rita Ora,spotify:artist:5CCwRZC6euC8Odo6y9X8jr,"['australian pop', 'dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']"
,,,,
,,,,
Canaan Smith,51.0,Canaan Smith,spotify:artist:0q2lY1ZzFckzciuoMtUvck,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
,,,,
Elle King,68.0,Elle King,spotify:artist:3bhu7P5PfngueRHiB9hjcx,['modern blues rock']
,,,,
Kiiara,62.0,Kiiara,spotify:artist:4u5smJBskI6Adzv08PuiUP,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']"
,,,,
Lauv,78.0,Lauv,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,"['dance pop', 'electropop', 'pop']"
,,,,
,,,,
Flipp Dinero,62.0,Flipp Dinero,spotify:artist:2HUwZ0kumzCSlhFcjFZfpp,"['melodic rap', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']"
,,,,
,,,,
,,,,
,,,,
,,,,
Tom MacDonald,67.0,Tom MacDonald,spotify:artist:6DvlemMOlMH6VD9tB7BPRf,"['bc underground hip hop', 'country rap', 'maga rap']"
,,,,
Robert & Johnny,23.0,Robert & Johnny,spotify:artist:55owbkMYdl0SSTlyWuPpZ2,[]
The Gaylords,26.0,The Gaylords,spotify:artist:6meQXl5saAZt5MZnQcKCWF,"['deep adult standards', 'vocal harmony group']"
,,,,
Tommy Facenda,0.0,Tommy Facenda,spotify:artist:7nxTj4jqZWJzS42NDA9hJu,[]
The Mark II,0.0,The Mark II,spotify:artist:37WKuaumqPDRbr8pHmK03C,[]
Frankie Calen,0.0,Frankie Calen,spotify:artist:0XxUN7gyVNFFZcRDQugP9t,[]
Ann-Margret,35.0,Ann-Margret,spotify:artist:69LGCmz5gH56OxMRVmyMte,['vintage hollywood']
Dukays,1.0,The Dukays,spotify:artist:3yyO68pDLnXB97Eirjvt0u,['soda pop']
Pearlettes,6.0,The Pearlettes,spotify:artist:4RwBGRwD0eN7HPV1TYT0LB,[]
The Volume's,9.0,The Volumes,spotify:artist:6yHQeTCON8EcL5fbGrvoTo,['doo-wop']
,,,,
The Four Pennies,18.0,The Four Pennies,spotify:artist:37s6Z7SRJ8U3URr6hocF8m,"['british invasion', 'merseybeat']"
Joe Perkins,1.0,Joe Perkins,spotify:artist:1sFbpu494RLEGW1JYTSamq,[]
Donna Lynn,33.0,Donna Lynne Champlin,spotify:artist:4W6kSTuYNVuHw97QMvb2TB,[]
B.B. King And His Orchestra,2.0,B.B. King & his Orchestra,spotify:artist:1TzLDEdETaVbqHdMW6ozIg,[]
The Bermudas,10.0,The Bermudas,spotify:artist:0wDUb8DSu63ZIwP6FhMH9n,[]
Round Robin,5.0,Round Robin,spotify:artist:1RFWk5jM4P4hYh5DZlfB8h,[]
,,,,
Jan Bradley,19.0,Jan Bradley,spotify:artist:4tPAbp9qF8nR9becfJGQCZ,['chicago soul']
Georgie Fame And The Blue Flames,33.0,Georgie Fame & The Blue Flames,spotify:artist:0mopUs7SL5szuPOcOsS73A,"['british blues', 'british invasion', 'merseybeat']"
,,,,
San Remo Golden Strings,15.0,San Remo Golden Strings,spotify:artist:42H0jjSxkK0u5583VOQPTN,[]
Swingin' Medallions,19.0,The Swingin' Medallions,spotify:artist:1z53qNFpD23ucu5R20Q9Cq,[]
Jeannie Seely,31.0,Jeannie Seely,spotify:artist:0i9f82nIFjrLnnsf2YX3vY,['classic country pop']
Terry Knight and The Pack,2.0,Terry Knight And The Pack,spotify:artist:6qLZdPW7iYL5oF8tc0g3p0,[]
The Glories,28.0,The Small Glories,spotify:artist:6WFEkBDOFMbSLKZ1p6VJci,"['canadian americana', 'canadian folk', 'canadian indie', 'canadian singer-songwriter', 'deep new americana', 'manitoba indie']"
Ricardo Ray,48.0,"Ricardo ""Richie"" Ray",spotify:artist:2spUXl3eKq2URO97haSzAc,['boogaloo']
Leapy Lee,22.0,Leapy Lee,spotify:artist:7lgv8OCexyuvGs3Xn2O7n2,[]
Earth Opera,3.0,Earth Opera,spotify:artist:0jm51WxuFGKGGuPZbFaC2X,['classic psychedelic rock']
Daybreak,31.0,DAYBREAK,spotify:artist:1uMhweBMKu7nA1IgFc0yN2,['korean city pop']
Springwell,0.0,Springwell Worship,spotify:artist:01QNuQFsU5UE8lKUK9JmWE,[]
Independents,19.0,The Independents,spotify:artist:6thqlvViYWovJxyBbNkpcO,['classic soul']
Joey Heatherton,8.0,Joey Heatherton,spotify:artist:2ZIeThCJV4PpDwNr6lgSni,[]
Beverly Bremers,13.0,Beverly Bremers,spotify:artist:3vEVgsh6o19GprjHAZMgFo,[]
,,,,
Philly Devotions,7.0,Philly Devotions,spotify:artist:4ewLi2hXQXXAyQ25rgTmXn,[]
Al Downing,19.0,Big Al Downing,spotify:artist:1sGeKMv93BTqkIShKWlR8Z,['traditional rockabilly']
Shirley Brown,37.0,Shirley Brown,spotify:artist:5EORJzqrFf7pwweCv9fUnV,"['classic soul', 'soul', 'southern soul', 'southern soul blues']"
Ellison Chase,2.0,Ellison Chase,spotify:artist:56ZviRSpL1HbcpUvb6hnVz,[]
Dr. Buzzard's Original Savannah Band,32.0,Dr. Buzzard's Original Savannah Band,spotify:artist:0i64fKwsnTQsPqbov8mZUh,['disco']
Whirlwind,11.0,Devin Whirlwind Soldier,spotify:artist:1fJYlKczm6OHs9vOfwz1ez,['native american spiritual']
The Glitter Band,24.0,The Glitter Band,spotify:artist:5T367l9J8qiud4dRobcgnz,['double drumming']
Bunny Sigler,28.0,Bunny Sigler,spotify:artist:4wyNEslyuNURfltXmivNeg,"['classic soul', 'northern soul', 'philly soul']"
,,,,
Zapp,60.0,Frank Zappa,spotify:artist:6ra4GIOgCZQZMOaUECftGN,"['album rock', 'art rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo']"
Siedah Garrett,55.0,Siedah Garrett,spotify:artist:7EVlecngyrLHfQUqFMpwkT,['freestyle']
Mica Paris,37.0,Mica Paris,spotify:artist:7ooehj86xYi05XJoVNxJGO,['british soul']
Cartouche,20.0,Cartouche,spotify:artist:0mNWpcb1QSjKiajhbsYKF0,"['eurodance', 'hip house']"
Troy Newman,6.0,Troy Newman,spotify:artist:4BXEQU7tFguuDwDECletjd,[]
Coro,67.0,Gerardo Coronel,spotify:artist:6JoYL9QYbdgPb6EuE5J2pC,"['banda', 'corrido', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
Jinny,43.0,Jinny Ng,spotify:artist:03OP7wr6EAMFBmDiaRsdbf,['cantopop']
The Storm,48.0,The Stormwater,spotify:artist:01c7DohUs02BwUDAyxzTUU,['rain']
Laissez Faire,17.0,Laissez Faire,spotify:artist:4A2PoKcht1sFwsOg2wBJBZ,"['deep freestyle', 'freestyle']"
Clubland,23.0,Clubland Shufflers,spotify:artist:3klzXjDrTHMiZv8dDfraKE,[]
L.A. Style,27.0,L.A. Style,spotify:artist:4reUSabzsXZWM3BMH4fU1Q,"['eurodance', 'hardcore techno', 'hip house', 'rave']"
Saigon Kick,39.0,Saigon Kick,spotify:artist:1Qt3QdA0ZoOoeWfrJzA12d,"['glam metal', 'hard rock']"
New Born,24.0,Born a New,spotify:artist:5m3N4sXhHmOsjaDC2zO0oQ,['metallic hardcore']
Sagat,50.0,KIRTI SAGATHIA,spotify:artist:42lH1BZdeeLF5LW02tpKgB,[]
Ini Kamoze,57.0,Ini Kamoze,spotify:artist:1VJspRsoC6c0bvqhnSiFCs,"['reggae', 'reggae fusion', 'roots reggae']"
Men Of Vizion,28.0,Men of Vizion,spotify:artist:3F2OLfXfvIqLdvbKfrszlq,"['contemporary r&b', 'new jack swing']"
CRUSH,68.0,Crush,spotify:artist:6aLdhHUqgdKE86xbtNmY8g,"['k-pop', 'korean r&b']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Yeah Yeah Yeahs,67.0,Yeah Yeah Yeahs,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'new rave', 'rock']"
Hellogoodbye,48.0,Hellogoodbye,spotify:artist:6GH0NzpthMGxu1mcfAkOde,"['neon pop punk', 'pop punk']"
,,,,
Serj Tankian,58.0,Serj Tankian,spotify:artist:0BEI7i5sgUuivcfwXLzFmM,"['alternative metal', 'nu metal']"
,,,,
,,,,
,,,,
Owl City,70.0,Owl City,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,"['indietronica', 'pop', 'pop rock']"
,,,,
Shiny Toy Guns,44.0,Shiny Toy Guns,spotify:artist:6UocZe4AprSYBvmn3J0oqY,"['alternative dance', 'electronic rock', 'indietronica', 'new rave']"
The Ready Set,49.0,The Ready Set,spotify:artist:2eRJjYEaWyGZbOBGYFLBoC,"['neon pop punk', 'pixie', 'pop emo', 'pop punk', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
Kiesza,57.0,Kiesza,spotify:artist:4zxvC7CRGvggq9EWXOpwAo,"['electropop', 'pop edm']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Ali Gatie,72.0,Ali Gatie,spotify:artist:4rTv3Ejc7hKMtmoBOK1B4T,"['canadian hip hop', 'pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Jerry Keller,22.0,Jerry Keller,spotify:artist:2lR41igVimFPS6opgzQKFt,[]
Floyd Robinson,9.0,Floyd Robinson,spotify:artist:0beNzznf23ag9kGUkeED24,[]
Marvin Rainwater,23.0,Marvin Rainwater,spotify:artist:0io243tshqbvutIxj44rMy,"['rock-and-roll', 'rockabilly']"
Rod Lauren,0.0,Lauren Rodriguez,spotify:artist:6gYFKAaokFvy1Sptw6WfOT,[]
The Viscounts,27.0,The Viscounts,spotify:artist:1jkQOLBogBpRXgAgKZvyWM,[]
,,,,
Shirley and Lee,31.0,Shirley & Lee,spotify:artist:7kowgNVIlvDxx9Uhvcft5Y,"['doo-wop', 'rhythm and blues']"
,,,,
