0,1,2,3,4
Feargal Sharkey,46.0,Feargal Sharkey,spotify:artist:3zk5lgbVEre0rKRBqiKt0T,"['new wave pop', 'solo wave']"
Sly Fox,32.0,Sly Fox,spotify:artist:6wU099wsnfSuP0lxWc0jgt,[]
,,,,
Suzanne Vega,57.0,Suzanne Vega,spotify:artist:3X0tJzVYoWlfjLYI0Ridsw,"['lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
,,,,
,,,,
Romeo's Daughter,6.0,Romeo's Daughter,spotify:artist:52lXJ4HNuebklBoPPJNSnH,['melodic hard rock']
,,,,
The Timelords,21.0,The Timelords,spotify:artist:54WvhTxDLZMlQYfbl4M1Cp,['acid house']
Information Society,49.0,Information Society,spotify:artist:6bJUzb3mLEYCkTAp7eNJgO,"['freestyle', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Love And Rockets,44.0,Love and Rockets,spotify:artist:09mvgMBvJkxarNIDGdwPWg,"['dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']"
Trixter,32.0,Trixter,spotify:artist:4M3TtMs03DHCYvzbgzBnyZ,"['glam metal', 'hard rock', 'sleaze rock']"
The KLF,45.0,The KLF,spotify:artist:6dYrdRlNZSKaVxYg5IrvCH,"['acid house', 'ambient house', 'hardcore techno', 'hip house']"
Degrees Of Motion,30.0,Degrees Of Motion,spotify:artist:0KsCD2zWvNNio55SHdC6s7,['hip house']
Mitch Malloy,26.0,Mitch Malloy,spotify:artist:2enzvSwQxqtaSOv6Fi84vZ,['melodic hard rock']
,,,,
Wreckx-N-Effect,44.0,Wreckx-N-Effect,spotify:artist:6lLYZf9GpSq6Pf09g2N2xK,['new jack swing']
Megadeth,72.0,Megadeth,spotify:artist:1Yox196W7bzVNZI7RBaPnf,"['alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
,,,,
Souls Of Mischief,56.0,Souls Of Mischief,spotify:artist:5Rzqmz1zAszembFHGZQuAt,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap']"
To Be Continued...,7.0,To Be Continued Brass Band,spotify:artist:498ExqW7oTaW61i2ShV9a3,"['new orleans funk', 'second line']"
Bjork,64.0,Björk,spotify:artist:7w29UYBi0qsHi5RTcv3lmA,"['art pop', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave']"
FRENTE!,41.0,Frente Cumbiero,spotify:artist:7r6KiZDjtZqBWp5jaDgxA6,"['chicha', 'cumbia', 'nu-cumbia', 'tropical alternativo']"
E-40,71.0,E-40,spotify:artist:3crnzLy8R4lVwaigKEOz7V,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'oakland hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']"
Liz Phair,49.0,Liz Phair,spotify:artist:2LXeJdQVcFkhkWydphLI74,"['alternative pop', 'alternative rock', 'anti-folk', 'candy pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
Jeff Foxworthy,37.0,Jeff Foxworthy,spotify:artist:7zOcRYg1BYXpwr71XTWNr7,"['clean comedy', 'comedy', 'comic']"
Redman,65.0,Redman,spotify:artist:7xTKLpo7UCzXSnlH7fOIoM,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'southern hip hop', 'wu fam']"
Shaggy,74.0,Shaggy,spotify:artist:5EvFsr3kj42KNv97ZEnqij,"['dance pop', 'pop rap', 'reggae fusion']"
L.A.D.,28.0,L.a.d.,spotify:artist:1FCdT6C0eVGnlw8DnqHCFV,[]
J'Son,0.0,J’Son,spotify:artist:2BTiF1enjlVXZ3LuGBdLem,[]
Pure Soul,28.0,The Pure Souls,spotify:artist:6Np0YXMg3YOVqgdITFyJqs,"['classic israeli pop', 'israeli rock']"
The Braxtons,37.0,The Braxtons,spotify:artist:1hO5XbzrgqZIwurIDuB3i2,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']"
Corina,58.0,Corina Smith,spotify:artist:7mXfsy3lF4kU0f2KTNKSr8,"['pop reggaeton', 'pop venezolano', 'trap latino', 'urbano latino']"
Lari White,17.0,Lari White,spotify:artist:2tn388eKIoCPIo5roQtT41,['country dawn']
,,,,
,,,,
,,,,
,,,,
Billy Gilman,36.0,Billy Gilman,spotify:artist:6OqQbeNe7Pi7Zi7SNTi9ko,"['country', 'queer country']"
Olivia,85.0,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,['pop']
,,,,
,,,,
Remy Shand,45.0,Remy Shand,spotify:artist:0uPJNqmDRzjZJZXXG6HDtt,"['canadian pop', 'neo soul', 'urban contemporary']"
Stagga Lee,5.0,Stagga-Lee,spotify:artist:7Clp1v5OsvBY3o8kng9lrZ,[]
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Chuck Wicks,39.0,Chuck Wicks,spotify:artist:696fbyLHSMBSYjDrDU5yiK,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
,,,,
,,,,
Rehab,54.0,Rehab,spotify:artist:1qh1aHXy7LRcb7eyriuJTS,"['rap rock', 'redneck']"
September,54.0,SeptembersRich,spotify:artist:2AXsnwUyL9eMUy3y0ly2si,['vapor trap']
,,,,
,,,,
,,,,
,,,,
Tyga,82.0,Tyga,spotify:artist:5LHRHt1k9lMyONurDHEdrp,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Jerrod Niemann,53.0,Jerrod Niemann,spotify:artist:0RKP52f5PNDCRZ9Luq2Sr7,"['contemporary country', 'country', 'country road', 'modern country rock']"
,,,,
,,,,
K. Michelle,50.0,K. Michelle,spotify:artist:2retT7MFwHDVTeGKDdybEx,"['hip pop', 'pop r&b', 'r&b', 'urban contemporary']"
,,,,
,,,,
,,,,
Eric Paslay,51.0,Eric Paslay,spotify:artist:4TONBKcqVR1LmPdfJxvkMU,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
Cam,83.0,Camila Cabello,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,"['dance pop', 'pop', 'post-teen pop']"
Rachel Platten,64.0,Rachel Platten,spotify:artist:3QLIkT4rD2FMusaqmkepbq,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
G-Eazy,76.0,G-Eazy,spotify:artist:02kJSzxNuaWGqwubyUba0Z,"['indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
,,,,
Ben Rector,63.0,Ben Rector,spotify:artist:4AapPt7H6bGH4i7chTulpI,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']"
,,,,
,,,,
Calum Scott,79.0,Calum Scott,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,"['neo mellow', 'pop']"
,,,,
Jacquees,71.0,Jacquees,spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']"
,,,,
,,,,
Dean Lewis,80.0,Dean Lewis,spotify:artist:3QSQFmccmX81fWCUSPTS7y,"['australian pop', 'pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
Lil Tjay,81.0,Lil Tjay,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,"['brooklyn drill', 'melodic rap', 'nyc rap']"
,,,,
Karol G,87.0,KAROL G,spotify:artist:790FomKkXshlbRYZFtlgla,"['reggaeton', 'reggaeton colombiano', 'urbano latino']"
,,,,
The Champs,49.0,The Champs,spotify:artist:3yt4IVDHz0luREG9Uf9xrp,"['rock-and-roll', 'rockabilly']"
Les Paul And Mary Ford,30.0,Les Paul & Mary Ford,spotify:artist:6yEEsr3AiZ2BZqtyyOmPM6,[]
The Chargers,1.0,The Chargers,spotify:artist:0O1CHKIilXJ2IRLWrtPvFU,['beatlesque']
Jodie Sands,8.0,Jodie Sands,spotify:artist:2CwhAAsaeSXrHlA8naUeyV,['deep adult standards']
The Four Knights,22.0,The Four Knights,spotify:artist:7wzsyXOEYmwxPXCcposy74,"['deep adult standards', 'vocal harmony group']"
,,,,
,,,,
,,,,
The Bell Notes,7.0,The Bell Notes,spotify:artist:5aeWPt5NxjEZXy5DIXRyxm,[]
The Eternals,21.0,The Eternals,spotify:artist:5jsVhO3DpgsRGKrdYoNro3,[]
5 Satins,44.0,The Five Satins,spotify:artist:2YP02JRa1JLejrg3XTssJS,"['doo-wop', 'rhythm and blues']"
,,,,
,,,,
,,,,
The Bobbettes,26.0,The Bobbettes,spotify:artist:5TesVKMq16peTfJC46PbYw,"['classic girl group', 'doo-wop', 'rhythm and blues']"
,,,,
Tina Robin,0.0,Tina Robin,spotify:artist:6u9l3dQ54khKHIuAeHZxvF,[]
,,,,
,,,,
Bertha Tillman,30.0,Bertha Tillman,spotify:artist:4aBSbKk01HYWR964gGyLg9,[]
Claudine Clark,18.0,Claudine Clark,spotify:artist:4I0kvGngwrJFy1ngs6fzqZ,[]
,,,,
,,,,
,,,,
Junior Parker,55.0,Ray Parker Jr.,spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,[]
,,,,
Jimmy Durante,49.0,Jimmy Durante,spotify:artist:5FNHfTn3yzVpqdUyWwej0v,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
Lena Horne,47.0,Lena Horne,spotify:artist:2I6nP70ltmOHi6xjJUXHMe,"['adult standards', 'contemporary vocal jazz', 'harlem renaissance', 'lounge', 'swing', 'torch song', 'vocal jazz']"
,,,,
The Trashmen,46.0,The Trashmen,spotify:artist:5QEA3sofVt5QckQA6QX2nN,"['classic garage rock', 'protopunk', 'surf music']"
The Raindrops,8.0,Diamond J and the Ruby Red Raindrops,spotify:artist:5VSI5hZsw51ZP48zfuULUn,[]
Barbara Lynn,44.0,Barbara Lynn,spotify:artist:2wQyX5625x6IGls8zLLHMB,"['classic soul', 'rhythm and blues', 'soul', 'southern soul']"
Bruce & Terry,5.0,Bruce & Terry,spotify:artist:587ktvH0lJ7YdX6hgP1RNm,[]
The Rag Dolls,0.0,The Rag Dolls,spotify:artist:74R2Evdd8EmJI3tyzClTBc,[]
Dobie Gray,52.0,Dobie Gray,spotify:artist:3mC1KCuZZSOlN8Z0M56VsV,['northern soul']
Johnny and The Expressions,15.0,Johnny and the Expressions,spotify:artist:1ZWqPynUpS5f0jNEGw6dYu,['souldies']
Crispian St. Peters,33.0,Crispian St. Peters,spotify:artist:3Y9xnCbmXGhmpJymwpnxCz,"['british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']"
The Arbors,10.0,The Arbors,spotify:artist:63Dt0x6oCx3qBDz6G6A5uv,[]
The Rationals,29.0,The Rationals,spotify:artist:2meCldH9KV1ehJBoluZZag,"['classic garage rock', 'freakbeat']"
Country Joe & The Fish,43.0,Country Joe & The Fish,spotify:artist:0a63dfrxBQKqh160P8iUNL,"['acid rock', 'blues rock', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'freakbeat', 'psychedelic rock']"
Ruby Andrews,20.0,Ruby Andrews,spotify:artist:1mg8nnhxHsBOe2lJHQvGdH,"['classic soul', 'northern soul']"
Bob Crewe Generation,28.0,The Bob Crewe Generation,spotify:artist:2hDUxXgWCMrkwhaw5aG9U1,"['easy listening', 'exotica', 'lounge']"
Jim & Jean,0.0,Jim & Jean,spotify:artist:0iKIqDxDCGGOourWh39AaC,[]
The Peppermint Trolley Company,11.0,The Peppermint Trolley Company,spotify:artist:64ijtgQIy6sWzgsoyFnMyd,['sunshine pop']
The Cherry People,0.0,The Cherry People,spotify:artist:6DjoQKQjrxrfTW6QlQEyDE,[]
The Mauds,0.0,The Mauds,spotify:artist:5sVlWS5GRBAF32wGKnlE6T,[]
Mama Cass,6.0,Mama Cass Elliot,spotify:artist:1VDgSKNnqmAhg9bc2dgQ0S,[]
,,,,
Dorothy Morrison,0.0,Dorothy Morrison,spotify:artist:0jdxrfshnXccVoDXIEmUlJ,[]
Charley Pride,54.0,Charley Pride,spotify:artist:69Fk1s1lzINOKqoSWjjEiE,"['classic country pop', 'country', 'country rock', 'nashville sound']"
,,,,
Joe South,34.0,Joe South,spotify:artist:7s2L0cftC6UBVVxADuyfwS,"['bubblegum pop', 'merseybeat']"
Neil Young & Crazy Horse,63.0,Neil Young,spotify:artist:6v8FB84lnmJs434UJf2Mrm,"['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']"
Jake Holmes,22.0,Jake Holmes,spotify:artist:3LuF7P74RidHXKY2b1BkAs,['cosmic american']
The Flame,55.0,The Moth & The Flame,spotify:artist:6Fk18HpdnXUsKWpN9mPb9R,"['modern alternative rock', 'utah indie']"
Denise LaSalle,31.0,Denise LaSalle,spotify:artist:0GVO1kqJHVxOarPgex9K15,"['soul blues', 'southern soul', 'southern soul blues']"
Rock Flowers,0.0,Rock Flowers,spotify:artist:2lRZc7Aoa2mFClbb2bKNqI,[]
,,,,
Jerry Garcia,52.0,Jerry Garcia,spotify:artist:3QDaXfnxfQqqJQK5lSdjLN,"['blues rock', 'country rock', 'folk rock', 'jam band', 'jamgrass', 'roots rock', 'singer-songwriter']"
Danyel Gerard,32.0,Danyel Gerard,spotify:artist:18wc7xvm8Ti7rqoLtf6jIU,['french rock-and-roll']
Timmy Thomas,46.0,Timmy Thomas,spotify:artist:7JLwBH0X2G8tgHceqvOu5B,['classic soul']
Willie Hutch,43.0,Willie Hutch,spotify:artist:5w834ZosnqiBBV8xXCi3oD,"['classic soul', 'funk', 'jazz funk', 'quiet storm', 'soul', 'southern soul']"
,,,,
T.G. Sheppard,44.0,T.G. Sheppard,spotify:artist:23C7hNBr8GRdsk3VoTSZXh,"['classic country pop', 'country', 'country rock']"
Fantastic Four,23.0,The Fantastic Four,spotify:artist:17kU4eEW33U7UfY8JIOsBi,"['classic soul', 'motown']"
Mesa,64.0,Surf Mesa,spotify:artist:1lmU3giNF3CSbkVSQmLpHQ,['tropical house']
,,,,
Enchantment,36.0,Enchantment,spotify:artist:6f8IcmSWG7IH8nc8u6vjnt,"['classic soul', 'funk', 'quiet storm', 'soul', 'urban contemporary']"
Alan O'Day,25.0,Alan O'Day,spotify:artist:63f6RFsOlwDMnAuDwjB58Y,[]
,,,,
Plastic Bertrand,50.0,Plastic Bertrand,spotify:artist:1KeIof0zqga5ojkmOKg88P,['classic belgian pop']
,,,,
,,,,
Cherie & Marie Currie,0.0,Cherie and Marie Currie,spotify:artist:7qnQ9FTCRBKDsUMgyuhXQ8,[]
Robbin Thompson Band,1.0,The Robbin Thompson Band,spotify:artist:4TUVBPb70vxYzxAubAEv9N,[]
The Gap Band,55.0,The Gap Band,spotify:artist:4TwHRCIu3Xg9fjS3l7owkp,"['disco', 'funk', 'post-disco', 'quiet storm', 'soul']"
Silverado,28.0,DJ Silverado,spotify:artist:5IDWMtYeBdZKTQSsEHleoF,[]
"Grover Washington, Jr.",65.0,"Grover Washington, Jr.",spotify:artist:05YVYeV4HxYp5rrWalvuE1,['smooth jazz']
Big Ric,58.0,Big & Rich,spotify:artist:0oBEeN6BCxEgMogzThqrPf,"['contemporary country', 'country', 'country road', 'modern country rock']"
Minor Detail,2.0,Minor Detail,spotify:artist:3HSdM0L3rHIM8p9EUdMMKz,['deep new wave']
,,,,
Paul Hardcastle,50.0,Paul Hardcastle,spotify:artist:0SgDfSfWqkZMW96aT2oQZ1,['smooth jazz']
Maze Featuring Frankie Beverly,52.0,Maze,spotify:artist:3DvdryKH4O95ZnsUZJKXpt,"['contemporary r&b', 'funk', 'neo soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
Ozzy Osbourne,73.0,Ozzy Osbourne,spotify:artist:6ZLTlhejhndI4Rh53vYhrY,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']"
E.G. Daily,27.0,E.G. Daily,spotify:artist:3QVL6A4hJlJVP44ZnvCguk,[]
Doctor And The Medics,35.0,Doctor & The Medics,spotify:artist:0auxGqduSBWubpKjjSNKLr,['glam rock']
Ron And The D.C. Crew,0.0,Ron And The D.C. Crew,spotify:artist:73deRQzYaBWJeoCDwufbnG,[]
The Georgia Satellites,50.0,The Georgia Satellites,spotify:artist:2hnzQ6eCFkxUIPsVcsdj8A,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'rock', 'southern rock']"
Frozen Ghost,23.0,Frozen Ghost,spotify:artist:4ignUMEBtc05bLUlavYgBn,['classic canadian rock']
,,,,
Jon Astley,33.0,Jon Astley,spotify:artist:1I8A3N4AgFS3geeMC8uh8I,[]
Fairground Attraction,44.0,Fairground Attraction,spotify:artist:1sAkg8871iPVI0wPbOfIZa,['new wave pop']
Midge Ure,44.0,Midge Ure,spotify:artist:2N4isf5pypyuDVpBofqEN8,"['new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'solo wave', 'synthpop']"
Adrian Belew,32.0,Adrian Belew,spotify:artist:67ACRXvvMXGf3zGJMefM63,"['art rock', 'jazz fusion', 'progressive rock', 'symphonic rock', 'zolo']"
Underworld,57.0,Underworld,spotify:artist:1PXHzxRDiLnjqNrRn2Xbsa,"['alternative dance', 'big beat', 'electronica']"
Peter Murphy,46.0,Peter Murphy,spotify:artist:7zeHJIIfNStVfxlbT72UwY,"['dark wave', 'gothic rock', 'new romantic', 'new wave', 'post-punk', 'solo wave']"
Joey Kid,36.0,Joey Kidney,spotify:artist:6lmh39rgGhNXGkrNHKRlhO,[]
Technotronic,59.0,Technotronic,spotify:artist:2Cd98zHVdZeOCisc6Gi2sB,"['eurodance', 'europop', 'hip house', 'new beat']"
Happy Mondays,48.0,Happy Mondays,spotify:artist:339DNkQkuhHKEcHw6oK8f0,"['big beat', 'britpop', 'dance rock', 'madchester', 'new wave']"
Thunder,74.0,Thundercat,spotify:artist:4frXpPxQQZwbCu3eTGnZEw,['afrofuturism']
Cynthia,57.0,Cynthia Erivo,spotify:artist:46UMQ0cW8ToR8egkBRwAxZ,['pop soul']
Bingo Boys,1.0,Bingo Boys,spotify:artist:5nuVeRlFm8Ghbn7ZKCUVbS,[]
One 2 One,81.0,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,"['modern rock', 'rock']"
Redhead Kingpin & The F.B.I.,0.0,Redhead Kingpin and the F.B.I,spotify:artist:54bmONyKj3ZF07zhgTcWut,[]
Grand Puba,49.0,Grand Puba,spotify:artist:6IjhOxJSTPh15KgFTSZ68K,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'turntablism']"
Dr. Dre,80.0,Freddie Dredd,spotify:artist:0dlDsD7y6ccmDm8tuWCU6F,"['aesthetic rap', 'phonk']"
Extreme,63.0,Extreme,spotify:artist:6w7j5wQ5AI5OQYlcM15s2L,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']"
,,,,
Dina Carroll,39.0,Dina Carroll,spotify:artist:6G7PZ5QfWCPDMxTJ48vYwG,"['diva house', 'new wave pop']"
Boss,55.0,Big Boss Vette,spotify:artist:6fKiutMtRIcxi4zEau0BuI,"['trap queen', 'viral rap']"
Lords Of The Underground,46.0,Lords Of The Underground,spotify:artist:17Q9sCBpIyS6yM2YyaI6R4,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'turntablism']"
Freedy Johnston,31.0,Freedy Johnston,spotify:artist:5aeoG3xBrai5JsTqVmmgj0,"['alternative country', 'jangle pop', 'power pop', 'roots rock']"
,,,,
Dru Down,45.0,Dru Down,spotify:artist:0WbeGaye1H1KUdYWzYlTmk,"['g funk', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap', 'west coast trap']"
Susanna Hoffs,36.0,Susanna Hoffs,spotify:artist:2Sc4ukCRllIu02LZfHF0RL,"['lilith', 'new wave pop']"
DJ Company,30.0,DJ Company,spotify:artist:6EzxzjKMVw35OI2zAll7r4,"['bubblegum dance', 'eurodance', 'hip house']"
Shades,36.0,Shades,spotify:artist:3hZYcnuncZYCJzqO9pwpAK,"['deep dubstep', 'halftime dnb']"
,,,,
,,,,
Shane Minor,2.0,Shane Minor,spotify:artist:1QheZc3qNofzVJzUD92jyZ,[]
,,,,
,,,,
Trick Pony,36.0,Trick Pony,spotify:artist:1Tdrtr2WwDDde01GJllidM,"['country', 'country dawn', 'country road']"
,,,,
Lasgo,52.0,Lasgo,spotify:artist:25Kw8f1zcn9VtUk5Nl3qrp,"['belgian dance', 'belgian pop', 'eurodance', 'europop']"
,,,,
Cold,89.0,Coldplay,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']"
,,,,
Crossfade,58.0,Crossfade,spotify:artist:4IR8ZkpbyyKrqsIzchF3NB,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']"
,,,,
,,,,
,,,,
,,,,
Tank,59.0,Tank,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,"['pop r&b', 'r&b', 'urban contemporary']"
,,,,
Hurricane Chris,45.0,Hurricane Chris,spotify:artist:1fQ46lgoUCz8FVXdTVNk0a,"['dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
The Last Goodnight,45.0,The Last Goodnight,spotify:artist:4UrGiQXrpB2CmzVGVFtH5E,"['neo mellow', 'pop rock']"
,,,,
Ryan Leslie,47.0,Ryan Leslie,spotify:artist:3aTMDZLtkFlYQfQL7bzccp,"['hip pop', 'r&b', 'urban contemporary']"
,,,,
Spectacular! Cast,23.0,Spectacular! Cast,spotify:artist:6LXsctaxlamY9VuhxWlFH1,['post-teen pop']
Madcon,63.0,Madcon,spotify:artist:6c4sUNBgdonFJz8Kx2VsGz,"['dance pop', 'norwegian hip hop', 'pop rap']"
Matt And Kim,58.0,Matt and Kim,spotify:artist:4MSMDY0ClgWqXApU53I1L1,"['brooklyn indie', 'indie poptimism', 'indietronica', 'modern rock']"
Uncle Kracker,61.0,Uncle Kracker,spotify:artist:2DnqqkzzDKm3vAoyHtn8So,"['neo mellow', 'pop rock']"
,,,,
David Nail,55.0,David Nail,spotify:artist:4DZGvSv2oMkBUnPz67E6z6,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
Waka Flocka Flame,67.0,Waka Flocka Flame,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,"['atl hip hop', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Mann,58.0,Mannheim Steamroller,spotify:artist:0EeHVtSdrYibpGDVHjWEpe,['adult standards']
,,,,
,,,,
,,,,
Young The Giant,67.0,Young the Giant,spotify:artist:4j56EQDQu5XnL7R3E9iFJT,"['modern alternative rock', 'modern rock', 'rock', 'stomp and holler']"
Michel Telo,60.0,Michel Teló,spotify:artist:1sDVuztNhGcetCLChkleDA,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
,,,,
,,,,
Grace Potter & The Nocturnals,43.0,Grace Potter & The Nocturnals,spotify:artist:23OknxGcY1i5xX1TRPilMj,['modern blues rock']
Tyler Farr,52.0,Tyler Farr,spotify:artist:3vHV92ecrylnUHDM4d2MtC,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']"
Bastille,76.0,Bastille,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,"['metropopolis', 'modern rock', 'pop', 'pop rock']"
,,,,
,,,,
Milky Chance,73.0,Milky Chance,spotify:artist:1hzfo8twXdOegF3xireCYs,['german pop']
,,,,
LunchMoney Lewis,55.0,LunchMoney Lewis,spotify:artist:2iUbk5KhZYZt4CRvWbwb7S,['miami hip hop']
OMI,65.0,OMI,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,['dance pop']
,,,,
,,,,
Kehlani,77.0,Kehlani,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'r&b', 'rap']"
Maren Morris,74.0,Maren Morris,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,"['contemporary country', 'country', 'pop', 'texas country']"
Jon Pardi,73.0,Jon Pardi,spotify:artist:4MoAOfV4ROWofLG3a3hhBN,"['contemporary country', 'country', 'country road', 'modern country rock']"
PARTYNEXTDOOR,79.0,PARTYNEXTDOOR,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,"['pop', 'r&b', 'rap', 'toronto rap', 'urban contemporary']"
6LACK,77.0,6LACK,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,"['atl hip hop', 'hip hop', 'melodic rap', 'pop', 'r&b', 'rap', 'trap']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mulatto,14.0,Mulatto,spotify:artist:6hNeqnHcPj070xntXlCwuv,[]
,,,,
,,,,
,,,,
Cole Swindell,69.0,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,"['contemporary country', 'country', 'country road', 'modern country rock']"
Thurston Harris,46.0,Thurston Harris,spotify:artist:61VpPyyJn2bitby8tbafzT,"['doo-wop', 'rock-and-roll']"
Eugene Church and The Fellows,0.0,Eugene Church & The Fellows,spotify:artist:1FAPqPXSjJBDMe6CgKOEWJ,[]
Billy Williams,19.0,Billy Paul Williams,spotify:artist:1zMqMU48f5ldQ9Y194M4HU,[]
Nicola Paone,3.0,Nicola Paone,spotify:artist:1zmqDtYxHNyMWp9i5gtKpB,[]
Dodie Stevens,29.0,Dodie Stevens,spotify:artist:3lZh8hoNw1a0RV9hJbMZTs,['deep adult standards']
,,,,
The Trumpeteers,4.0,The Trumpeteers,spotify:artist:6V98eDTOMAkAIaarYvV3eI,"['gospel singers', 'vintage gospel', 'vocal harmony group']"
The Frantics,14.0,The Frantics,spotify:artist:2tFoZJdl5at2N1BWhTe8tt,[]
Webb Pierce,42.0,Webb Pierce,spotify:artist:1ARZrF9nU4zgdDHuBIfqMq,"['honky tonk', 'rockabilly']"
Jan And Kjeld,20.0,Jan & Kjeld,spotify:artist:4ifQYRMWDrsp8V5WyJreSQ,[]
The Statues,5.0,The Statues,spotify:artist:5dPeAL5g6pwWhcouqC6A8Z,[]
The Heartbeats,28.0,The 5 Heartbeats,spotify:artist:08XJ8En6r470i5QJV4vzrG,[]
Ray Peterson,43.0,Ray Peterson,spotify:artist:7BDI9Iqt24gl4RGdS6hWs9,"['adult standards', 'merseybeat', 'rock-and-roll', 'rockabilly']"
Buzz Clifford,16.0,Buzz Clifford,spotify:artist:4ktCOHXwrnjPRGmAuX98yE,[]
,,,,
Anthony Newley,32.0,Anthony Newley,spotify:artist:5JXvJb6vQkSCFGCh4FCKOI,"['classic uk pop', 'merseybeat', 'vintage broadway']"
Cathy Carroll,1.0,Cathy Carroll,spotify:artist:6lARbNleOv3dUAS5lu0LDD,[]
Barbara George,35.0,Barbara Hendricks,spotify:artist:3NkCIDMU5HgFAyVLVdCWgE,"['classical performance', 'classical soprano', 'opera', 'spirituals']"
Mike Clifford,5.0,Mike Clifford,spotify:artist:7423mOwJSpXloxFsr1apHi,[]
Bob B. Soxx And The Blue Jeans,43.0,Bob B. Soxx & The Blue Jeans,spotify:artist:2ry5nwK1VNmh5zMZpmOAyc,['brill building pop']
George Hamilton IV,33.0,George Hamilton IV,spotify:artist:6G39Gakqv1r26pZzijSWti,['traditional country']
The Rip Chords,21.0,The Rip Chords,spotify:artist:0WnxcAN2X6IKcdaZpi5X1K,['surf music']
Johnny Bond,38.0,Johnny Bond,spotify:artist:3oY80B5wwJ7TH3inVejOQ0,"['cowboy western', 'oklahoma country', 'western swing']"
