0,1,2,3,4
Third Eye Blind,64.0,Third Eye Blind,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']"
Danity Kane,48.0,Danity Kane,spotify:artist:3FD9VAd0ppjmKbfxF4LzUh,"['dance pop', 'girl group', 'hip pop', 'post-teen pop', 'r&b', 'urban contemporary']"
,,,,
Javier Colon,30.0,Javier Colon,spotify:artist:3flTDj1VSZCktpBGZlNutt,[]
,,,,
Sarah McLachlan,64.0,Sarah McLachlan,spotify:artist:4NgNsOXSwIzXlUIJcpnNUp,"['canadian pop', 'canadian singer-songwriter', 'ectofolk', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']"
Paris Hilton,55.0,Paris Hilton,spotify:artist:1vkJFCwstOoJO7yQ4lTtLK,"['dance pop', 'post-teen pop']"
,,,,
,,,,
Luke Bryan,76.0,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']"
,,,,
,,,,
,,,,
,,,,
Dave Matthews Band,64.0,Dave Matthews Band,spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,"['jam band', 'pop rock']"
,,,,
,,,,
,,,,
,,,,
Bobby Freeman,29.0,Bobby Freeman,spotify:artist:5oMWW19j0AXl7Sy4Xn9rmg,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
Tatyana Ali,34.0,Tatyana Ali,spotify:artist:4ZYkqq2f8wA9vkV4iQIo4C,"['contemporary r&b', 'hip pop']"
Disney's Friends For Change,14.0,Disney's Friends For Change,spotify:artist:5F9DUEYKHpGbOeSFGnAKeW,"['musical advocacy', 'post-teen pop']"
Sugarland,59.0,Sugarland,spotify:artist:0hYxQe3AK5jBPCr5MumLHD,"['contemporary country', 'country', 'country dawn', 'country road']"
,,,,
,,,,
,,,,
,,,,
,,,,
Hev-D,10.0,David C. Hëvvitt,spotify:artist:5jkjhAWl26zE5Ogqk1Q8dv,[]
Robyn,62.0,Robyn,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,"['art pop', 'dance pop', 'electropop', 'europop', 'pop', 'scandipop', 'swedish electropop', 'swedish pop']"
,,,,
,,,,
Jordan Smith,56.0,Jordan Smith,spotify:artist:6TV0LZ3BaEun0OQEh96elP,"['australian talent show', 'idol']"
,,,,
Johnny Mathis,66.0,Johnny Mathis,spotify:artist:21LGsW7bziR4Ledx7WZ1Wf,"['adult standards', 'easy listening', 'lounge']"
,,,,
Various Artists,13.0,Various Pro Artists,spotify:artist:2kS3b6zZdHEWGzxqTPDveQ,[]
,,,,
,,,,
,,,,
Fall Out Boy,79.0,Fall Out Boy,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,"['emo', 'modern rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Lee DeWyze,43.0,Lee DeWyze,spotify:artist:1KNNZV9twnpQBqyUoGvWA6,"['acoustic pop', 'idol', 'indiecoustica', 'neo mellow']"
Selena Gomez & The Scene,69.0,Selena Gomez & The Scene,spotify:artist:6dJeKm76NjfXBNTpHmOhfO,"['dance pop', 'pop', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
Evanescence,73.0,Evanescence,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,['alternative metal']
,,,,
,,,,
Kesha,77.0,Kesha,spotify:artist:6LqNN22kT3074XbTVUrhzX,"['dance pop', 'pop', 'post-teen pop']"
,,,,
,,,,
Poni-Tails,39.0,The Poni-Tails,spotify:artist:2NbPfkf3TYSRoJ64inF0AN,"['classic girl group', 'deep adult standards', 'doo-wop', 'vocal harmony group']"
,,,,
Joan Osborne,55.0,Joan Osborne,spotify:artist:0djV4iaxhNfYWpH60ia85o,"['lilith', 'new wave pop', 'pop rock', 'singer-songwriter']"
Snoop Dogg,84.0,Snoop Dogg,spotify:artist:7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
98 Degrees,58.0,98º,spotify:artist:6V03b3Y36lolYP2orXn8mV,"['boy band', 'dance pop', 'pop rock']"
Shwayze,52.0,Shwayze,spotify:artist:6f0hUHWLOCxCSDQMtdVAS7,"['indie pop rap', 'pop rap', 'reggae rock']"
,,,,
Zach Sobiech,37.0,Zach Sobiech,spotify:artist:1gPo4GYra6HG4nBHD1D3c5,[]
,,,,
,,,,
,,,,
Bon Jovi,79.0,Bon Jovi,spotify:artist:58lV9VcRSjABbAbfWS6skp,"['glam metal', 'rock']"
,,,,
,,,,
,,,,
,,,,
Men At Work,66.0,Men At Work,spotify:artist:0f3EsoviYnRKTkmayI3cux,"['album rock', 'australian rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
Fiona Apple,64.0,Fiona Apple,spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
,,,,
,,,,
Hannah Montana,65.0,Hannah Montana,spotify:artist:7nU4hB040gTmHm45YYMvqc,"['dance pop', 'pop', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Alison Gold,42.0,Alison Goldfrapp,spotify:artist:72f5AR6hMeL3BwtcO7HqhS,['bath indie']
,,,,
,,,,
,,,,
The Royal Guardsmen,42.0,The Royal Guardsmen,spotify:artist:2ltpcCK86foogli20z9raq,['bubblegum pop']
The Jacksons,61.0,The Jacksons,spotify:artist:2yrbLiuBmc9j81lTX3XUuI,"['disco', 'funk', 'motown', 'quiet storm', 'soul']"
Ace Of Base,64.0,Ace of Base,spotify:artist:5ksRONqssB7BR161NTtJAm,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'pop rock']"
,,,,
Linkin Park,85.0,Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
,,,,
,,,,
,,,,
Big Bopper,43.0,The Big Bopper,spotify:artist:2gNK2HAaLVz5DZoD2moDQj,"['adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
,,,,
,,,,
,,,,
Don Gibson,46.0,Don Gibson,spotify:artist:4xcYVPssil6vbG6tq3W43S,"['nashville sound', 'rock-and-roll', 'rockabilly']"
,,,,
,,,,
,,,,
,,,,
Pinkfong,68.0,Pinkfong,spotify:artist:7cTXfwpe9peK0UE1bZyIWZ,"['cartoon', ""children's music"", 'dong-yo']"
,,,,
Bad Bunny,100.0,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,"['reggaeton', 'trap latino', 'urbano latino']"
,,,,
Seal,58.0,Seals and Crofts,spotify:artist:6jdObwsrIjSRnBbMw6lPBj,"['adult standards', 'album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
,,,,
Enrique Iglesias,78.0,Enrique Iglesias,spotify:artist:7qG3b048QCHVRO5Pv1T5lw,"['latin pop', 'mexican pop']"
Jason Derulo,80.0,Jason Derulo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']"
,,,,
Fetty Wap,72.0,Fetty Wap,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL,"['dance pop', 'new jersey rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
Da Brat,53.0,Da Brat,spotify:artist:2I1bnmb9VQEQGKHxvr0gSf,"['chicago rap', 'contemporary r&b', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']"
Guns N' Roses,81.0,Guns N' Roses,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,"['glam metal', 'hard rock', 'rock']"
No Doubt,68.0,No Doubt,spotify:artist:0cQbJU1aAzvbEmTuljWLlF,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']"
,,,,
,,,,
,,,,
T-Pain,78.0,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,"['dance pop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
3OH!3,63.0,3OH!3,spotify:artist:0FWzNDaEu9jdgcYTbcOa4F,"['dance pop', 'electropowerpop', 'modern rock', 'pop', 'pop punk', 'pop rap', 'post-teen pop']"
,,,,
Danielle Bradbery,57.0,Danielle Bradbery,spotify:artist:5iqStkZi6QmG8sgQZQrfGN,"['contemporary country', 'country', 'country pop']"
Lea Michele,54.0,Lea Michele,spotify:artist:16rJDrSGCHMXjPUuKwQcvp,"['hollywood', 'post-teen pop', 'show tunes']"
Young Thug,86.0,Young Thug,spotify:artist:50co4Is1HCEo8bhOyUWKpn,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Imagine Dragons,89.0,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,"['modern rock', 'rock']"
,,,,
,,,,
Childish Gambino,81.0,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,"['atl hip hop', 'hip hop', 'pop', 'rap']"
,,,,
Jordan Davis,74.0,Jordan Davis,spotify:artist:77kULmXAQ6vWer7IIHdGzI,"['contemporary country', 'country', 'country road']"
,,,,
,,,,
DeJohn Sisters,1.0,The DeJohn Sisters,spotify:artist:2r6TaxMN2yNH1NBBM5Gfo0,[]
Jimmy Clanton,45.0,Jimmy Clanton,spotify:artist:2XZXvrqedRMiKv6UWjAT4B,"['adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'swamp pop']"
Bernie Lowe Orchestra,0.0,Bernie Lowe Orchestra,spotify:artist:3BfAt0cAz0CipSmDN91loQ,[]
Tab Hunter,29.0,Tab Hunter,spotify:artist:0pVnnK639XgJiMuv10JLRe,['deep adult standards']
Johnny Preston,34.0,Johnny Preston,spotify:artist:1B8n8vtEeexQ5NKehHTkeo,"['deep adult standards', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
,,,,
Lolita,47.0,Lolita,spotify:artist:1Jl0XzEt7csnco2FUybCrK,[]
Duals,4.0,Duals,spotify:artist:4xO4wiBAenkGcYIucfRCpb,[]
B. Bumble & The Stingers,29.0,B. Bumble & The Stingers,spotify:artist:6Z3V0wUuOHqAa7R7qhoVW9,"['merseybeat', 'rock-and-roll']"
Joe Henderson,44.0,Joe Henderson,spotify:artist:3BG0nwVh3Gc7cuT4XdsLtt,"['avant-garde jazz', 'bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'free jazz', 'hard bop', 'japanese jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz']"
The Orlons,34.0,The Orlons,spotify:artist:7JSIM5U7TZym5M3Q1AFG80,"['bubblegum pop', 'classic girl group', 'doo-wop', 'rhythm and blues', 'rock-and-roll']"
Peter And Gordon,40.0,Peter And Gordon,spotify:artist:6lHC2EQMEMZiEmSfFloarn,"['beatlesque', 'british blues', 'british invasion', 'bubblegum pop']"
Wayne Newton,51.0,Wayne Newton,spotify:artist:5NX29TmuYrENlpvz6IgYMJ,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
Lee Dorsey,47.0,Lee Dorsey,spotify:artist:0En4EEcDMJ5kaUCf1aZ9js,"['classic soul', 'funk', 'new orleans funk', 'new orleans soul', 'rhythm and blues', 'soul']"
Fontella Bass,52.0,Fontella Bass,spotify:artist:6k3YMXJ1MJLgUEAlSPC6hA,"['chicago soul', 'classic soul', 'rhythm and blues', 'soul']"
The Byrds,59.0,The Byrds,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc,"['art rock', 'beatlesque', 'blues rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
Sammy Davis Jr.,54.0,Sammy Davis Jr.,spotify:artist:1NAWG3AngjBXyKbmPaz92D,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
Herb Alpert & The Tijuana Brass,55.0,Herb Alpert & The Tijuana Brass,spotify:artist:09L3cUdx0hq6qn5bKuJJ4I,"['adult standards', 'easy listening', 'lounge']"
,,,,
Percy Sledge,57.0,Percy Sledge,spotify:artist:3rRmDmzPcAFwcUDvG5gBqO,"['soul', 'southern soul']"
The Marvelettes,51.0,The Marvelettes,spotify:artist:0MponVSpW81oLvJZ53vYZH,"['classic girl group', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']"
The Intruders,44.0,The Intruders,spotify:artist:30q5mqJmdYPaKabPMytzvv,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'souldies']"
Sergio Mendes & Brasil '66,53.0,Sergio Mendes & Brasil '66,spotify:artist:6hCsqVHnBo1BVQWuIjRMkL,['lounge']
Judy Collins,48.0,Judy Collins,spotify:artist:5yzE49FicYiSxN61oaxkNn,"['american folk revival', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']"
Seatrain,6.0,Seatrain,spotify:artist:4LPvNsd8x4vqhqvy67OQCe,['flute rock']
The Chi-lites,48.0,The Chi-Lites,spotify:artist:7BFr36uI1dzJyo6tpa5Ued,"['chicago soul', 'classic soul', 'disco', 'funk', 'quiet storm', 'soul', 'southern soul']"
Lee Michaels,32.0,Lee Michaels,spotify:artist:6f07NU6NNMLQYXIABUv7z3,['hammond organ']
Betty Wright,50.0,Betty Wright,spotify:artist:0PDqlUGugF5Jt6DZyATvfz,"['classic soul', 'funk', 'quiet storm', 'soul', 'southern soul']"
The Raiders,41.0,Paul Revere & The Raiders,spotify:artist:32HPpJAhgnGPT3V7UOggzi,"['bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock']"
Nilsson,62.0,Harry Nilsson,spotify:artist:3RTzAwFprBqiskp550eSJX,"['art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
John & Ernest,0.0,John Ernest and the Chromosomes,spotify:artist:2ZYha4ALdblCTkZX1VZuhA,[]
Eddie Kendricks,43.0,Eddie Kendricks,spotify:artist:2Uuon75BhnuuxdKLYn4wHn,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']"
AWB,13.0,Charlotte Awbery,spotify:artist:7CzrHDAEaDyngGXZhG8hLX,[]
Rhythm Heritage,25.0,Rhythm Heritage,spotify:artist:2ZGlJUO9hdjZEvl710OpVX,['rare groove']
Peaches & Herb,49.0,Peaches & Herb,spotify:artist:6qI4LTzMRpTxRzMZPvv2C6,"['classic soul', 'disco']"
Utopia,29.0,Utopia,spotify:artist:2AVt92RJvypZ6WIvhNyTej,"['art rock', 'beatlesque', 'progressive rock', 'symphonic rock']"
,,,,
Robbie Patton,6.0,Robbie Patton,spotify:artist:3miml2boHbHMz3dlMfsuBw,[]
Ric Ocasek,32.0,Ric Ocasek,spotify:artist:1iTrwmoisuv7HbdY5tTVUt,['new wave pop']
Janey Street,0.0,Janey Street,spotify:artist:3iZVP8849jkeOWeseQZ4i5,[]
ABC,60.0,Nursery Rhymes ABC,spotify:artist:26UV9EKIInWeV0jJysGZum,[]
Starpoint,38.0,Starpoint,spotify:artist:6W9OZQ862LR0HM76QQJJY3,"['funk', 'post-disco']"
Miami Sound Machine,56.0,Miami Sound Machine,spotify:artist:18xgcedCGxFbqLbIQn5R8F,['new wave pop']
The Outfield,66.0,The Outfield,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y,"['album rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'soft rock']"
Gregory Abbott,44.0,Gregory Abbott,spotify:artist:6zdcmro5vDQSUjeioajL2r,[]
Gloria Estefan & Miami Sound Machine,30.0,Gloria Estefan And Miami Sound Machine,spotify:artist:2Gop8SbSVt5SaJzuaRFa7D,[]
Metallica,84.0,Metallica,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
Basia,45.0,Basia Bulat,spotify:artist:2iuqXpyyC67z6S2pq2m0gV,"['canadian indie', 'canadian singer-songwriter', 'indie folk', 'new americana', 'stomp and holler']"
Wilson Phillips,54.0,Wilson Phillips,spotify:artist:1yMYjh77WgOVafRkI50mim,"['girl group', 'mellow gold', 'new wave pop', 'soft rock']"
Nirvana,82.0,Nirvana,spotify:artist:6olE6TJLqED3rqDCT0FyPh,"['grunge', 'permanent wave', 'rock']"
Toad The Wet Sprocket,51.0,Toad The Wet Sprocket,spotify:artist:4j7EVY3kuDwLPfD2jfC7LC,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'rock']"
Method Man,72.0,Method Man,spotify:artist:4VmEWwd8y9MCLwexFMdpwt,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
,,,,
Gary Barlow,49.0,Gary Barlow,spotify:artist:3ZcbVcd3fsf9qKK02UVzGB,['europop']
Clint Black,59.0,Clint Black,spotify:artist:3Ay15wt0QChT4Kapsuw5Jt,"['country', 'country road', 'country rock']"
Billy Ray Cyrus,65.0,Billy Ray Cyrus,spotify:artist:60rpJ9SgigSd16DOAG7GSa,"['country', 'country rock']"
,,,,
Yolanda Adams,51.0,Yolanda Adams,spotify:artist:47opbYEKDjXnRk9uLscp11,"['gospel', 'gospel r&b']"
Darryl Worley,46.0,Darryl Worley,spotify:artist:4zIBkSJcqRp4ADuFI94WvO,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']"
,,,,
Enya,73.0,Enya,spotify:artist:6uothxMWeLWIhsGeF7cyo4,"['celtic', 'middle earth']"
Juvenile,60.0,JUVENILE,spotify:artist:0rG0AZBscc8S8q1ahIsasI,"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
P.O.D.,63.0,P.O.D.,spotify:artist:6KO6G41BBLTDNYOLefWTMU,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
Hoobastank,67.0,Hoobastank,spotify:artist:2MqhkhX4npxDZ62ObR5ELO,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']"
Papa Roach,73.0,Papa Roach,spotify:artist:4RddZ3iHvSpGV4dvATac9X,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']"
Kelly Rowland,68.0,Kelly Rowland,spotify:artist:3AuMNF8rQAKOzjYppFNAoB,"['atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']"
Stone Sour,65.0,Stone Sour,spotify:artist:49qiE8dj4JuNdpYGRPdKbF,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock', 'rock']"
Phil Collins,76.0,Phil Collins,spotify:artist:4lxfqrEsLX6N1N4OCSkILp,"['mellow gold', 'rock drums', 'soft rock']"
,,,,
Jimmy Wayne,39.0,Jimmy Wayne,spotify:artist:60h3lZFY2T93K7qxVPrajf,"['country', 'country road']"
The White Stripes,72.0,The White Stripes,spotify:artist:4F84IBURUo98rz4r61KF70,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']"
Trapt,59.0,Trapt,spotify:artist:1UdQqCUR7RwB9YYJONwbdM,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock']"
Jet,65.0,Joan Jett & the Blackhearts,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,"['glam punk', 'rock']"
Gretchen Wilson,56.0,Gretchen Wilson,spotify:artist:0IdYRFTswLdsGwSnzOaGNF,"['contemporary country', 'country', 'country dawn', 'country road']"
Andy Griggs,41.0,Andy Griggs,spotify:artist:7CyJIUpcWZK2zFM6gKLKvD,"['country', 'country road']"
,,,,
,,,,
Rob Thomas,62.0,Rob Thomas,spotify:artist:3aBkeBhwadnWMWoVJ2CxJC,"['neo mellow', 'pop rock']"
,,,,
Gwen Stefani,75.0,Gwen Stefani,spotify:artist:4yiQZ8tQPux8cPriYMWUFP,"['dance pop', 'pop']"
,,,,
,,,,
Seether,70.0,Seether,spotify:artist:6B5c4sch27tWHAGdarpPaW,"['alternative metal', 'modern rock', 'nu metal', 'post-grunge', 'south african rock']"
Wonder Girls,59.0,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,"['k-pop', 'k-pop girl group']"
,,,,
,,,,
LMFAO,68.0,LMFAO,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,"['dance pop', 'pop', 'pop rap']"
Lupe Fiasco,67.0,Lupe Fiasco,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']"
,,,,
,,,,
Pearl Jam,76.0,Pearl Jam,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,"['alternative rock', 'grunge', 'permanent wave', 'rock']"
,,,,
,,,,
Kodak Black,83.0,Kodak Black,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,"['florida drill', 'florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
,,,,
,,,,
,,,,
,,,,
Eric Church,72.0,Eric Church,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,"['contemporary country', 'country', 'country road']"
,,,,
Agust D,67.0,Agust D,spotify:artist:5RmQ8k4l3HZ8JoPb4mNsML,['k-rap']
,,,,
,,,,
,,,,
Ritchie Valens,61.0,Ritchie Valens,spotify:artist:5Y9xEAGW4GwGJgbiI6W85P,"['adult standards', 'rock-and-roll', 'rockabilly']"
The Fiestas,17.0,The Fiestas,spotify:artist:7xL33iiwCzXDSlGhVwg9K2,"['doo-wop', 'rhythm and blues']"
The Drifters,62.0,The Drifters,spotify:artist:1FqqOl9itIUpXr4jZPIVoT,"['adult standards', 'bubblegum pop', 'lounge', 'rock-and-roll', 'rockabilly', 'soul']"
Hank Locklin,43.0,Hank Locklin,spotify:artist:46Unp6DY3Zmy7QS1Fx47yq,['nashville sound']
Del Shannon,50.0,Del Shannon,spotify:artist:3c8WoNjBfyLJhFObE6RHgs,"['adult standards', 'bubblegum pop', 'merseybeat', 'rock-and-roll', 'rockabilly']"
Dinah Washington,61.0,Dinah Washington,spotify:artist:32LHRiof0sa4taYew9i3Fa,"['adult standards', 'jazz blues', 'lounge', 'soul', 'swing', 'vocal jazz']"
Roy Head And The Traits,33.0,Roy Head And The Traits,spotify:artist:30rTY7YT6tAoAUoGJXQBqQ,[]
The Righteous Brothers,62.0,The Righteous Brothers,spotify:artist:4b0WsB47XCa9F83BmwQ7WX,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
The Association,52.0,The Association,spotify:artist:2kuNswDC82PL9xRbfaZJaS,"['adult standards', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'singer-songwriter', 'soft rock', 'sunshine pop']"
The Kingpins,22.0,Travis Matte And The Zydeco Kingpins,spotify:artist:5JtwIud6tl836KLWsNNkkL,"['swamp pop', 'zydeco']"
1910 Fruitgum Co.,28.0,1910 Fruitgum Company,spotify:artist:17vIaBTHJOVxnU4v7t1DiY,"['bubblegum pop', 'merseybeat']"
The Dells,41.0,The Dells,spotify:artist:0wbrRIw2po5DV4LeaHw55S,"['chicago soul', 'classic soul', 'funk', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']"
Bobby Bland,50.0,"Bobby ""Blue"" Bland",spotify:artist:48nwxUvPJZkm8uPa7xMzmj,"['blues', 'classic soul', 'electric blues', 'soul', 'soul blues', 'southern soul']"
Solomon Burke,59.0,Solomon Burke,spotify:artist:4nts0oxMT67lVUoi5Kjxrb,"['classic soul', 'funk', 'soul', 'soul blues', 'southern soul']"
Clarence Reid,32.0,Clarence Reid,spotify:artist:1kVUxIDOOo663d1gr3dVZo,"['rare groove', 'southern soul']"
Jose Feliciano,73.0,José Feliciano,spotify:artist:7K78lVZ8XzkjfRSI7570FF,"['latin pop', 'puerto rican pop']"
Clarence Carter,53.0,Clarence Carter,spotify:artist:7lffJlv0nRl0sIsHDmo0SB,"['classic soul', 'funk', 'rhythm and blues', 'soul', 'southern soul']"
The Boys In The Band,0.0,The Boys in the Band,spotify:artist:0iQ9f2OWxueacHAYoLrrZF,[]
O.V. Wright,45.0,O.V. Wright,spotify:artist:2eRG04xbRiI1AzY8uTCySk,"['classic soul', 'funk', 'memphis soul', 'rhythm and blues', 'soul', 'southern soul']"
The Grass Roots,47.0,The Grass Roots,spotify:artist:2IU5UBup85LmAXh5U36DeC,"['bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'sunshine pop']"
Dennis Coffey & The Detroit Guitar Band,19.0,Dennis Coffey & The Detroit Guitar Band,spotify:artist:2moiE5ZUDX3Cni022mK9Rb,[]
,,,,
Led Zeppelin,78.0,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,"['album rock', 'classic rock', 'hard rock', 'rock']"
Neil Young,63.0,Neil Young,spotify:artist:6v8FB84lnmJs434UJf2Mrm,"['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']"
Garfunkel,73.0,Simon & Garfunkel,spotify:artist:70cRZdQywnSFp9pnc2WTCE,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']"
Foghat,55.0,Foghat,spotify:artist:6x33CmZWo2Ve4hxYl2Craq,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Paul Anka,62.0,Paul Anka,spotify:artist:7ceUfdWq2t5nbatS6ollHh,"['adult standards', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']"
Johnny Bristol,41.0,Johnny Bristol,spotify:artist:0F4yfY9manxJrgsfwbXdZa,"['classic soul', 'disco', 'quiet storm']"
Rick Dees & His Cast Of Idiots,18.0,Rick Dees And His Cast Of Idiots,spotify:artist:1NXHmX8Ce3PgDrEixLWBSS,[]
,,,,
Linda Clifford,26.0,Linda Clifford,spotify:artist:1yAHoX5jWFLYIKEwyb6ulM,"['deep disco', 'disco', 'post-disco']"
Jay Ferguson,38.0,Jay Ferguson,spotify:artist:3aahGWIXwvG1fxduXjimtl,['yacht rock']
Pink Floyd,80.0,Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
Alice Cooper,65.0,Alice Cooper,spotify:artist:3EhbVgyfGd7HkpsagwL9GS,"['album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']"
Tommy Tutone,48.0,Tommy Tutone,spotify:artist:1n2LWYgwtGp7EzDapUoniE,"['album rock', 'mellow gold', 'new wave pop']"
Chic,67.0,The Chicks,spotify:artist:25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn', 'pop']"
Franke & The Knockouts,25.0,Franke & The Knockouts,spotify:artist:5l6cEOynnkfX7PS7zCMRU0,"['deep soft rock', 'yacht rock']"
Marty Balin,39.0,Marty Balin,spotify:artist:1LPqJnojL09mceIxcFwXLx,['soft rock']
