0,1,2,3,4
Pleasure,50.0,Pleasure P,spotify:artist:6dROiL44pIQZVNZ6Bc0OJO,"['hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
,,,,
Spider,55.0,Spiderbait,spotify:artist:6P7kkhED6EPrfoZuxz20Fo,"['australian alternative rock', 'australian rock']"
Split Enz,49.0,Split Enz,spotify:artist:0Upmz8QvuLAkKAfRlJYWTL,"['australian alternative rock', 'kiwi rock', 'zolo']"
Nielsen/Pearson,26.0,Nielsen & Pearson,spotify:artist:47tJI3B6xj6qglwGW6DG4d,"['deep soft rock', 'yacht rock']"
J.D. Drews,0.0,J.Drews,spotify:artist:1m8jI8dZ4HpLwudlBpXTkc,[]
Peter Allen,37.0,Peter Allen,spotify:artist:6748v9yNrbb4PPJuvfoMRa,"['australian rock', 'deep soft rock']"
Melissa Manchester & Peabo Bryson,3.0,Melissa Manchester & Peabo Bryson,spotify:artist:18fEYZ0SWo4nfm4obO6yTM,['yacht rock']
Sherbs,18.0,The Sherbs,spotify:artist:3CGgGfN7DU2GBlGbsibJD3,[]
The Dillman Band,0.0,The DIllman Band,spotify:artist:5ojz8TfbzjB1CDvUkcXbXA,[]
Point Blank,37.0,Point Blank,spotify:artist:5Nz0G9zAjZVmIgqtGfHham,"['dirty texas rap', 'southern rock']"
Henry Paul Band,19.0,Henry Paul Band,spotify:artist:4GGDnwXsF5e9gjhJMRZ03s,"['country rock', 'modern southern rock', 'southern rock']"
Dazz Band,45.0,Dazz Band,spotify:artist:4n7L1vYXp4Dt0HfxaLBj9l,"['disco', 'electro', 'funk', 'post-disco', 'quiet storm']"
Spys,19.0,Tiny Spys,spotify:artist:105RWBsYDY1pFZeWspNMBP,[]
Frida,62.0,Fridayy,spotify:artist:7sP4SQ0WY6jfps1I19Ot7i,[]
The Weather Girls,57.0,The Weather Girls,spotify:artist:19xz1vcuKNjniGEftTOSSH,"['disco', 'hi-nrg']"
,,,,
Re-flex,29.0,Re-Flex,spotify:artist:1iNGtKXGyniqwVhXfbKpk8,[]
Karen Kamon,28.0,Karen Kamon,spotify:artist:6b0jcuYkiGjtwHub0AH3FQ,[]
,,,,
Opus,57.0,Opus,spotify:artist:5pf1217gT8zcjOFc7oMi47,['austropop']
John Cafferty,43.0,John Cafferty & the Beaver Brown Band,spotify:artist:5qwERxFiC8zCJvnVI8Zkl9,"['album rock', 'heartland rock', 'mellow gold']"
,,,,
John Eddie,32.0,Eddie Johns,spotify:artist:5lm6ULGxxq8LD82j5Jp9P1,[]
Roger,66.0,Maggie Rogers,spotify:artist:4NZvixzsSefsNiIqXn0NDe,"['indie pop', 'pop']"
One 2 Many,0.0,1-2 Many,spotify:artist:47PxM2s8XaULpIhGkYDIPx,[]
Electronic,60.0,Jay Electronica,spotify:artist:0TkqXdyWLsssJH7okthMPQ,"['alternative hip hop', 'conscious hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'southern hip hop', 'underground hip hop']"
Mellow Man Ace,32.0,Mellow Man Ace,spotify:artist:37YcGi7z4aXgzWu4jGRe4H,['chicano rap']
Cathy Dennis,41.0,Cathy Dennis,spotify:artist:2zVsfeSyFbCey7rq7PasHp,"['diva house', 'freestyle', 'hip house', 'new wave pop', 'vocal house']"
Brandon,68.0,Brandon Lake,spotify:artist:1bdnGJxkbIIys5Jhk1T74v,['ccm']
Michael Morales,10.0,Michael Morales,spotify:artist:2G3bfBdf6dKjVlkUqMzO6q,[]
The Farm,34.0,The Sound Farm,spotify:artist:6lLSSLTRkcHuIjwSAXHFst,[]
,,,,
Blur,70.0,Blur,spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']"
Jamie Walters,34.0,Jamie Walters,spotify:artist:4JRaryUoRSFiZt04ReUD8N,[]
Fabu,69.0,Los Fabulosos Cadillacs,spotify:artist:2FS22haX3FYbyOsUAkuYqZ,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska', 'ska argentino']"
A Few Good Men,28.0,A Few Good Men,spotify:artist:0xngxYYzk5L7EPBsNRQODt,"['contemporary r&b', 'new jack swing']"
The Original,53.0,Original Broadway Cast of Moulin Rouge! The Musical,spotify:artist:2W2MyOwxAxKWGxWVk0vw8v,[]
Milestone,28.0,Milestones,spotify:artist:25AJmme9cOUgoVXKjXMNjV,"['anthem emo', 'neon pop punk', 'warrington indie']"
Sister 7,17.0,Seven Sisters,spotify:artist:6rf2iCiDMTPHSuYDbB4NWG,"['neo-trad metal', 'nwothm']"
Swirl 360,20.0,Swirl 360,spotify:artist:3yllucl3269fkBdlam9Xot,[]
,,,,
,,,,
,,,,
Lil Scrappy,54.0,Lil Scrappy,spotify:artist:5einkgXXrjhfYCyac1FANB,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
,,,,
AFI,63.0,AFI,spotify:artist:19I4tYiChJoxEO5EuviXpz,"['alternative metal', 'pop punk', 'punk', 'screamo', 'skate punk']"
,,,,
Marsha Ambrosius,47.0,Marsha Ambrosius,spotify:artist:46VWDbmWmzvPBTmkSr25gM,"['british soul', 'contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
,,,,
,,,,
,,,,
Jess Glynne,73.0,Jess Glynne,spotify:artist:4ScCswdRlyA23odg9thgIO,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
Tee Grizzley,69.0,Tee Grizzley,spotify:artist:6AUl0ykLLpvTktob97x9hO,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
Loren Allred,60.0,Loren Allred,spotify:artist:0LyOADBjj28cbvJWTXUEGA,"['deep talent show', 'hollywood', 'movie tunes']"
,,,,
,,,,
,,,,
Ingrid Andress,64.0,Ingrid Andress,spotify:artist:0jPnVIasXzBYjrlpO5irii,"['contemporary country', 'country', 'country pop']"
,,,,
,,,,
Jamie Horton,2.0,Jamie Horton,spotify:artist:0B8UKOOQgB92TnFjJBZSrB,[]
Kay Starr,59.0,Kay Starr,spotify:artist:7rpf45DdbpweG51Acze45i,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
The Showmen,25.0,The Showmen,spotify:artist:31w23Dr0NHugbNF2TQe6xz,"['beach music', 'beat italiano']"
The Toy Dolls,42.0,The Toy Dolls,spotify:artist:747P2pvOwW22iRcFS9zQDv,[]
Thee Midniters,38.0,Thee Midniters,spotify:artist:2Z66arG61B0TdhwE9kWy23,"['classic soul', 'souldies']"
The Kids Next Door,2.0,The Kids Next Door,spotify:artist:3Vg2BUjVCFO1qePDIWkBhQ,[]
The Choir,55.0,The Tabernacle Choir at Temple Square,spotify:artist:1GRl6sRyLg9ToOohIE2wW5,"['american choir', 'lds']"
Bettye Swann,46.0,Bettye Swann,spotify:artist:0g3EsNvUCwgpsdkAiIC50W,"['classic soul', 'rhythm and blues', 'soul', 'southern soul']"
Madeline Bell,20.0,Madeline Bell,spotify:artist:3Eiku2RFtR4xvfYi9kNO4D,['library music']
Dyke And The Blazers,41.0,Dyke & The Blazers,spotify:artist:5dORjaew9A94A25xvTMiTg,"['classic soul', 'funk', 'soul', 'southern soul']"
,,,,
The Smoke Ring,3.0,The Smoke Rings,spotify:artist:0fJzRfBYywKQ6CaqQsSgvu,[]
Sagittarius,25.0,Sagittarius,spotify:artist:2G0qagNyJSe7wZLJCKdfFA,['sunshine pop']
,,,,
Salvage,39.0,Kamryn Salvage,spotify:artist:3KfjqBzQHltY9XwXluBRpB,['instrumental lullaby']
Johnny Winter,47.0,Johnny Winter,spotify:artist:2ODUxmFxJSyvGiimNhMHbO,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'texas blues']"
Buffy Sainte-Marie,46.0,Buffy Sainte-Marie,spotify:artist:5exO2eW84QucBhrRhcK76x,"['american folk revival', 'british folk', 'canadian indigenous', 'canadian singer-songwriter', 'folk', 'folk rock', 'native american contemporary', 'singer-songwriter']"
,,,,
,,,,
,,,,
,,,,
,,,,
Keith Carradine,26.0,Keith Carradine,spotify:artist:7FZCrgUVWK0ho9XoWhv4vY,[]
Kenny Nolan,31.0,Kenny Nolan,spotify:artist:2SdZQXwwMAWw3INoSmOzur,['bubblegum pop']
Graham Parker And The Rumour,31.0,Graham Parker & The Rumour,spotify:artist:2CZj6Atoe6w2JhkMQnOEXo,"['power pop', 'pub rock', 'roots rock']"
Steve Martin And The Toot Uncommons,18.0,Steve Martin and The Toot Uncommons,spotify:artist:1sY8BdeQ5EIlwWguaSVxyc,['novelty']
David Naughton,25.0,David Naughton,spotify:artist:6vFCfSDEGGjyLpkMa1YhBE,[]
Ian Hunter,34.0,Ian Hunter,spotify:artist:1Ov9t7KbQF0oz9B4JsMfV2,"['glam rock', 'pub rock', 'roots rock']"
Pousette-Dart Band,22.0,Pousette-Dart Band,spotify:artist:2TgCuySivyw4HqOmYTGP8Q,['country rock']
Hotel,77.0,Hotel Ugly,spotify:artist:35WVTyRnKAoaGExqgktVyb,[]
Mistress,29.0,"Elvira, Mistress of theDark",spotify:artist:22GgOLXAbnO8KkICxdWu3G,[]
Pages,36.0,Pages,spotify:artist:4xoTZnaFX7xWz76sVSgg7u,"['deep soft rock', 'yacht rock']"
,,,,
Ray Kennedy,17.0,Ray Kennedy,spotify:artist:6CPNVbAOtmZGh4N2PHZRQe,['deep soft rock']
The Motors,35.0,The Motors,spotify:artist:4NsDGsuSfCM30e1JSMGeAn,"['classic uk pop', 'pub rock']"
The Kingbees,17.0,The Kingbees,spotify:artist:3Zog2iDlr49dG8OOwERn5X,[]
,,,,
The Rings,7.0,The Pinky Rings,spotify:artist:3QcoKeUi1jy0tLXWdmjOts,['austin rock']
,,,,
,,,,
Tierra,61.0,Tierra Whack,spotify:artist:4lPl9gqgox3JDiaJ1yklKh,"['alternative r&b', 'escape room', 'indie soul', 'rap']"
Sheila,51.0,Sheila's Disciples,spotify:artist:6fVRZUOhSnwc3dtmooHbkO,['background music']
Fred Parris & The Five Satins,0.0,The 5 Satins founder and lead singer Fred Parris,spotify:artist:2TXUdUAknn0ZPiWsvIWpFc,[]
The Boys Band,13.0,The Bandit Boys,spotify:artist:6Sbu0QcCkn7XnfRZpyUOe4,[]
,,,,
Eye To Eye,44.0,Eyes Set To Kill,spotify:artist:7omnn7IRrrxdMwSwchVxNP,"['metalcore', 'pixie', 'pop emo', 'screamo']"
Christopher Atkins,2.0,Christopher Atkins,spotify:artist:5uQgk6UhD8weDRzKqCV0BN,[]
,,,,
,,,,
,,,,
,,,,
Bruce Cockburn,47.0,Bruce Cockburn,spotify:artist:4sh4MHP7lhrSUakxwZzwqz,"['canadian singer-songwriter', 'classic canadian rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter']"
Marillion,58.0,Marillion,spotify:artist:7ai5TWiOG8g9Hds5AATS28,"['album rock', 'art rock', 'classic rock', 'neo-progressive', 'progressive rock', 'symphonic rock']"
Wild Blue,40.0,The Wilder Blue,spotify:artist:5hewAzHE9nqxKYvSzqtVJD,['roots americana']
Bourgeois Tagg,9.0,Bourgeois Tagg,spotify:artist:0IekLXmUEHqD3nEFpwB3kE,[]
,,,,
,,,,
,,,,
Faster Pussycat,42.0,Faster Pussycat,spotify:artist:1FwGBBwUviGVIeDIByO7u7,"['album rock', 'glam metal', 'glam punk', 'hard rock', 'sleaze rock']"
,,,,
Kid Frost,42.0,Kid Frost,spotify:artist:6OxjXk1y4QXXRUJyldFIIG,"['chicano rap', 'gangster rap', 'latin hip hop']"
,,,,
Oleta Adams,56.0,Oleta Adams,spotify:artist:1BMb6sQJVkmUyCuodmRs2g,"['neo soul', 'new wave pop', 'quiet storm']"
Sandee,55.0,Sandeep Shrivastava,spotify:artist:7qATomOqJzoJiuEpAaxOXd,[]
Nuttin' Nyce,20.0,Nuttin' Nyce,spotify:artist:3ZN1AGPeivQaGK7lWgec7X,"['contemporary r&b', 'new jack swing']"
Rozalla,44.0,Rozalla,spotify:artist:2wnJCxpnKAagrdBJAvaDrQ,"['diva house', 'eurodance', 'hip house', 'vocal house']"
,,,,
Juliet Roberts,26.0,Juliet Roberts,spotify:artist:3sz2zWRx7TqW0Q1BOsxSbA,['bossbeat']
Billy Lawrence,23.0,Billy Lawrence,spotify:artist:4d7h2InTvZxOd2JC3EBDLe,[]
Deadeye Dick,24.0,Deadeye Dick,spotify:artist:6T5h5RzrzZjRAU2Yp7265Q,['pop rock']
PMD,30.0,PMD,spotify:artist:3xgVb12lTabQh3FnxXgjQk,['hardcore hip hop']
Fugees,67.0,Fugees,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,"['east coast hip hop', 'gangster rap', 'hip hop', 'new jersey rap']"
,,,,
BeBe Winans,47.0,Bebe & Cece Winans,spotify:artist:3WNUkxJcJeliFx9KXWXMgs,"['gospel', 'quiet storm']"
Kim Sanders,14.0,Kim Ximya X D. Sanders,spotify:artist:4QBJwJifrPCjguBiXyshp1,['korean underground rap']
EOL,27.0,Eola,spotify:artist:23OQeyM19S2xgBiTyz3eog,['popgaze']
,,,,
,,,,
,,,,
,,,,
,,,,
Mudvayne,62.0,Mudvayne,spotify:artist:2Pfv2w8a20xzC7Dr7QXRqM,"['alternative metal', 'groove metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock']"
,,,,
Marcos Hernandez,16.0,Marcos Hernandez,spotify:artist:3DguMONOb1Sn87nXBILHRt,[]
,,,,
Cartel,79.0,Cartel De Santa,spotify:artist:07PdYoE4jVRF6Ut40GgVSP,"['latin hip hop', 'mexican hip hop', 'narco rap']"
,,,,
,,,,
,,,,
,,,,
Rise Against,71.0,Rise Against,spotify:artist:6Wr3hh341P84m3EI8qdn9O,"['chicago hardcore', 'chicago punk', 'hardcore punk', 'punk']"
,,,,
,,,,
,,,,
,,,,
Emeli Sande,65.0,Emeli Sandé,spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']"
,,,,
Idina Menzel,73.0,Idina Menzel,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,"['hollywood', 'show tunes']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Russ,78.0,Russ,spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS,"['hawaiian hip hop', 'rap']"
,,,,
Portugal. The Man,66.0,Portugal. The Man,spotify:artist:4kI8Ie27vjvonwaB2ePh8T,"['modern rock', 'rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Chuck Willis,32.0,Chuck Willis,spotify:artist:21uawITknPcgjwdJuvpcGE,"['doo-wop', 'jazz blues', 'rhythm and blues', 'rock-and-roll']"
,,,,
Johnny Maestro,38.0,Johnny Maestro,spotify:artist:1pXoY8oTJtPVGsrB4jmCRw,"['doo-wop', 'rhythm and blues', 'rock-and-roll']"
Little Caesar and The Romans,24.0,Little Caesar & the Romans,spotify:artist:4jUkLFuoU0EMZbcP84QhsX,['doo-wop']
,,,,
James Ray,35.0,James Ray,spotify:artist:5DG3ZUxWmaQySIbGHdq03J,[]
Johnny Gibson,0.0,Johnny Gibson,spotify:artist:42o30EsZDua3ocRwE5FOH7,[]
Jimmy Norman,24.0,Jimmy Boyd; Accompanied by Norman Luboff,spotify:artist:56L6HAh6Hdc6Bxy04b963v,[]
Kenny Chandler,0.0,Kenny Chandler,spotify:artist:6j0rGvvMZQWTQiaz5yRSrQ,[]
,,,,
Ray Barretto,49.0,Ray Barretto,spotify:artist:2h4ndKS2vRWeFLpq8ARu0D,"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'tropical']"
,,,,
,,,,
Diane Renay,18.0,Diane Renay,spotify:artist:0qH7JjrjtYbvone01gPzVd,[]
Earl-Jean,2.0,Earl-Jean,spotify:artist:7EYOisItQh6eR4pHZCfprz,[]
The Velvelettes,41.0,The Velvelettes,spotify:artist:72Q7helEnjOptf8FAoZQTi,"['classic girl group', 'motown', 'soul']"
Gale Garnett,29.0,Gale Garnett,spotify:artist:5cJgEhhKGk7kiSA6O8Qzyc,['american folk revival']
The Jive Five,28.0,The Jive Five,spotify:artist:2HWsf577KqaPhXyBFzei7L,"['doo-wop', 'rhythm and blues']"
"""Little"" Jimmy Dickens",29.0,Little Jimmy Dickens,spotify:artist:7nhi4qhomET7CUCXYhbAlM,"['country gospel', 'traditional country', 'western swing']"
We Five,31.0,We Five,spotify:artist:1XICntAIOLc3OPozkykv39,['bubblegum pop']
,,,,
Pieces Of Eight,0.0,Pieces of Eight,spotify:artist:4BzxsvWhWFkMv6FhK8aFwj,[]
Lalo Schifrin,45.0,Lalo Schifrin,spotify:artist:39iHRO9MH9To3gjW7wqaW1,"['classic soundtrack', 'latin classical', 'latin soundtrack', 'lounge']"
Guy Marks,3.0,Guy Marks,spotify:artist:6EKfAwCJbNSO5uwPLO1EtG,[]
Alvin Cash,12.0,Alvin Cash,spotify:artist:1WCwBdS98wO4nYxdIpx6qw,"['chicago soul', 'instrumental soul']"
,,,,
MC5,43.0,MC5,spotify:artist:4WquJweZPIK9qcfVFhTKvf,"['blues rock', 'classic garage rock', 'detroit rock', 'garage rock', 'proto-metal', 'protopunk', 'pub rock', 'punk', 'punk blues']"
Wind,74.0,"Earth, Wind & Fire",spotify:artist:4QQgXkCYTt3BlENzhyNETg,"['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']"
John Mayall,49.0,John Mayall & The Bluesbreakers,spotify:artist:2ScuQMRWThcifBRIvNDFDC,"['blues', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'modern blues']"
Feather,42.0,Neon Feather,spotify:artist:2gKOyAK7jvza3CP58EcLKD,['christian pop']
,,,,
Redeye,39.0,Redeyes,spotify:artist:6bFVG82TmMLbnFFBqG9LYa,"['drum and bass', 'drumfunk', 'french dnb', 'liquid funk']"
The Electric Express,1.0,The Electric Express,spotify:artist:6oOhe2d34O9hYBhjBImxbR,[]
Gayle McCormick,0.0,Gayle McCormick,spotify:artist:4lagMOeW98hg0bzu7Jl3YG,[]
,,,,
Mocedades,58.0,Mocedades,spotify:artist:4Sm7JCttzWMwHJtb3UJ8SY,"['bolero', 'cancion melodica', 'latin pop', 'pop romantico']"
NRBQ,37.0,NRBQ,spotify:artist:5PpcyAkdpuo9a08HiU6yfi,"['country rock', 'power pop', 'pub rock', 'roots rock']"
Reunion,46.0,La Reunion Nortena,spotify:artist:554Ew2NdutSKKljCiK3s3n,"['deep norteno', 'norteno-sax']"
The Kiki Dee Band,0.0,The Kiki Dee Band,spotify:artist:4b4IZJ8ClQ3LayffEW061s,[]
Roy Rogers,32.0,Roy Rogers,spotify:artist:7Fhopp9XWiqrS7oMw0BKjM,['cowboy western']
Bimbo Jet,11.0,Bimbo Jet,spotify:artist:6XALv74pqJV3jeZ31To8KD,[]
,,,,
Cyndi Grecco,12.0,Cyndi Grecco,spotify:artist:5KXAe4JDPOa3FO87KfoHy5,[]
Sons Of Champlin,10.0,The Sons Of Champlin,spotify:artist:3LmdSHbQzMs8ZL0GVGpwXb,['yacht rock']
Easy Street,3.0,Easy Street,spotify:artist:6tAZiRwgbKzsYzIv4zNApN,[]
David Dundas,33.0,David Dundas,spotify:artist:1NcUsr07BOPEQHnREfVUPh,['classic uk pop']
Bryan Ferry,60.0,Bryan Ferry,spotify:artist:5RNFFojXkPRmlJZIwXeKQC,"['album rock', 'art rock', 'classic rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'solo wave', 'sophisti-pop']"
Merle Haggard,62.0,Merle Haggard,spotify:artist:2ptmyXoL7poH6Zq62h1QT9,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']"
Marilyn Scott,26.0,Marilyn Scott,spotify:artist:0Xjghh84yVb90SAbO7RvL4,['contemporary vocal jazz']
Kellee Patterson,23.0,Kellee Patterson,spotify:artist:0Jn5s2a3pv3RxDEKOptkUI,"['jazz funk', 'soul jazz']"
The Michael Zager Band,39.0,The Michael Zager Band,spotify:artist:1oX1l8zC13ovzEoGm2CAsd,['disco']
,,,,
Wendy Waldman,14.0,Wendy Waldman,spotify:artist:7AzQ1gkIemfDdV8sze29zf,[]
Musique,30.0,Ensemble Musique Oblique,spotify:artist:24OlsrEC1dxBqIh4GbT2VR,[]
Instant Funk,29.0,Instant Funk,spotify:artist:2vxhgszTmEHgbNJM7Xd3aW,"['deep disco', 'disco', 'funk', 'philly soul', 'post-disco', 'post-disco soul', 'quiet storm']"
,,,,
Arpeggio,21.0,Arpeggio,spotify:artist:7pBt44qzGaaDTuMAB2I3o0,[]
Roger Voudouris,32.0,Roger Voudouris,spotify:artist:0AfDBW6x1y3cJ7U8wSasVM,"['deep soft rock', 'yacht rock']"
Euclid Beach Band,3.0,The Euclid Beach Band,spotify:artist:1QFXffZJqcIxpqSxF78hiQ,[]
Pink Lady,29.0,Miss Lady Pinks,spotify:artist:7MqFfYI9JsVmH2qiALeY0e,['chicano rap']
The Flying Lizards,33.0,The Flying Lizards,spotify:artist:2L9iHIK8h5HvZe6VXb0aOI,"['post-punk', 'zolo']"
Cugini,37.0,Cugini Di Campagna,spotify:artist:3PxABgbDMeYxPK9GGjNg4j,['classic italian pop']
Debbie Jacobs,25.0,Debbie Jacobs,spotify:artist:3CR8jIKs7xwpWHZ1s8CgBL,['deep disco']
David Hudson,24.0,David Hudson,spotify:artist:2lbne5otCm4hGwN0OmlfCp,['didgeridoo']
,,,,
,,,,
Royal Philharmonic Orchestra,70.0,Royal Philharmonic Orchestra,spotify:artist:0MvSBMGRQJY3mRwIbJsqF1,"['british orchestra', 'orchestra']"
Greg Guidry,5.0,Greg Guidry,spotify:artist:7roC13N5Y9u1X6L95ngCqJ,['deep soft rock']
Aurra,30.0,Aurra,spotify:artist:6f34Vi3DFJap7eJMDbpzEG,"['boogie', 'disco', 'funk', 'post-disco', 'post-disco soul', 'quiet storm']"
Cheri,69.0,Cherish,spotify:artist:1c70yCa8sRgIiQxl3HOEFo,"['atl hip hop', 'dance pop', 'girl group', 'hip pop', 'pop r&b', 'r&b', 'southern hip hop', 'urban contemporary']"
Leslie Pearl,28.0,Leslie Pearl,spotify:artist:3QckMzDoqCxIjwJJE1Prpl,[]
Josie Cotton,20.0,Josie Cotton,spotify:artist:3cLCoFmTc8zHOP26agi4dC,[]
Wall Of Voodoo,38.0,Wall Of Voodoo,spotify:artist:6zPcUezmkw9aGjoRlBxYxw,"['new romantic', 'new wave', 'post-punk', 'synthpop']"
Streets,37.0,Sesame Street's Alan,spotify:artist:2GFqYtTnlSN6QNfJpCHchx,"[""children's music""]"
,,,,
Cherelle,19.0,Cherelle,spotify:artist:5bvLx77XSNwoOUMGBSeAZg,[]
Lorenzo Lamas,0.0,Lorenzo and the Lamas,spotify:artist:3mTWYPm8lYAqOMLGofYs4i,[]
Eugene Wilde,35.0,Eugene Wilde,spotify:artist:0RrDVgg5a8CuIshK0Wnpjv,"['post-disco', 'quiet storm', 'urban contemporary']"
Eric Martin,38.0,Eric Martin,spotify:artist:6WCm2GGhHPv9hNDbirGHKZ,[]
Oingo Boingo,56.0,Oingo Boingo,spotify:artist:5LXEAEGrpKQtpyCu2sZuWu,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']"
Boys Don't Cry,27.0,Boys Don't Cry,spotify:artist:4Vu68x2xlwYZtz4ZVpz52g,['new wave']
Trans-X,47.0,Trans-X,spotify:artist:4JyfkCTV9FO5Yipee3f9EI,"['hi-nrg', 'italian disco', 'synthpop']"
Mai Tai,29.0,Mai Tai,spotify:artist:0L0XA2oh77ZfPZiaBxw96D,['boogie']
The Other Ones,26.0,The Other Ones,spotify:artist:2YOWJjsmqQSRniUvUAyieE,[]
,,,,
Inner City,49.0,Inner City,spotify:artist:0vUJ3QLN3MlRfjOc2LjGWp,"['classic house', 'deep house', 'detroit house', 'diva house', 'hardcore techno', 'hip house', 'vocal house']"
,,,,
Marcia Griffiths,47.0,Marcia Griffiths,spotify:artist:4qLV9FR6ZVLS6W8drD78hM,"['dub', 'lovers rock', 'reggae', 'rocksteady', 'roots reggae']"
Sharon Bryant,5.0,Sharon Bryant,spotify:artist:5spZuyRUAg98WfNBVmuEbu,[]
Cut 'N' Move,38.0,Cut 'N' Move,spotify:artist:2OQkm6IvTu9MeHkGQQ4cSK,[]
Brotherhood Creed,23.0,Brotherhood Creed,spotify:artist:0ecFXNzuv3uaX2pOX7GUT3,[]
Bizarre Inc,35.0,Bizarre Inc,spotify:artist:07lbidCU8ZwtNCUrmaO0QU,"['classic house', 'diva house', 'hardcore techno', 'hip house']"
Martha Wash,36.0,Martha Wash,spotify:artist:7htVGwGw3uAa7Axft4MTnx,"['diva house', 'vocal house']"
,,,,
The Proclaimers,63.0,The Proclaimers,spotify:artist:1A92IAcd7A6npCA33oGM5i,"['celtic rock', 'scottish rock']"
Blind Melon,62.0,Blind Melon,spotify:artist:5sD1ZLf2dGQ9gQ3YJl1eAd,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'pop rock', 'rock']"
Cracker,49.0,Cracker,spotify:artist:0ODQJS4mk7rVBJXjdqByX6,"['alternative country', 'alternative rock', 'permanent wave', 'pop rock', 'roots rock']"
,,,,
Crucial Conflict,37.0,Crucial Conflict,spotify:artist:1NMPFAWwsqqy5m8kEQvDl6,"['chicago rap', 'gangster rap', 'southern hip hop']"
Alfonzo Hunter,35.0,Alfonzo Hunter,spotify:artist:1JWpzwcWgItQFHLRJ1fRKr,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
Camp Lo,52.0,Los Campesinos!,spotify:artist:6FlOCziOXI157pvUREAh3E,"['anti-folk', 'indie rock', 'welsh indie', 'welsh rock']"
Leschea,29.0,Leschea,spotify:artist:66agMXHQUa90IGxSC1zi32,[]
Rockell,45.0,Piper Rockelle,spotify:artist:4XU1w0lxvHVRYKFQbMOTss,['social media pop']
,,,,
,,,,
Luis Fonsi,76.0,Luis Fonsi,spotify:artist:4V8Sr092TqfHkfAA5fXXqG,"['latin pop', 'puerto rican pop']"
,,,,
Teddy Geiger,38.0,Teddy Geiger,spotify:artist:1YIpZOfyHXMUgUaxxxgbaC,"['acoustic pop', 'neo mellow', 'rochester ny indie', 'transpop']"
,,,,
,,,,
Pat Green,47.0,Pat Green,spotify:artist:0EhgpjUqiIIQhM6ZRF4kXX,['texas country']
,,,,
AnnaSophia Robb,13.0,AnnaSophia Robb,spotify:artist:6Hly7A8KsiiIDP6TW6j2SV,[]
Swizz Beatz,62.0,Swizz Beatz,spotify:artist:2cADQgiLMjNhbsfeN52Bf3,"['battle rap', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
,,,,
Sam Adams,52.0,Sammy Adams,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,"['indie pop rap', 'pop rap']"
,,,,
Britt Nicole,53.0,Britt Nicole,spotify:artist:6BXionV4R0BunrFpSwIMUK,"['ccm', 'cedm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']"
,,,,
Sheppard,63.0,Sheppard,spotify:artist:6VxCmtR7S3yz4vnzsJqhSV,"['australian indie', 'australian pop', 'folk-pop', 'pop', 'pop rock']"
,,,,
,,,,
Derez De'Shon,48.0,Derez De’Shon,spotify:artist:1C5vXvYnmVVTKw4GVCKGzM,"['atl trap', 'houston rap', 'trap']"
,,,,
Dennis Lloyd,68.0,Dennis Lloyd,spotify:artist:3EOEK57CV77D4ovYVcmiyt,['israeli pop']
,,,,
