0,1,2,3,4
,,,,
Frankie Ford,30.0,Frankie Ford,spotify:artist:7nkIxnGUsFXm89JX9ijD4p,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
Brick,59.0,Jim Brickman,spotify:artist:2NzWRNaaLByHyI3wpuec8P,"['new age', 'new age piano']"
En Vogue,58.0,En Vogue,spotify:artist:5fikk4h5qbEebqK2Fc6e48,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
The Who,69.0,The Who,spotify:artist:67ea9eGLXYMsO2eYQRui3w,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']"
Commander Cody,38.0,Commander Cody and His Lost Planet Airmen,spotify:artist:4KtaHyqLFlKKb7aghnWBfE,['country rock']
Isaac Hayes,53.0,Isaac Hayes,spotify:artist:3IKV7o6WPphDB7cCWXaG3E,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'quiet storm', 'soul', 'southern soul']"
Wang Chung,54.0,Wang Chung,spotify:artist:6Zh3xrWlA0SA9Fsfj9AVwm,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
The Contours,51.0,The Contours,spotify:artist:2ugPdplEWBmyU6EcIzlcY1,"['motown', 'northern soul', 'soul']"
REO Speedwagon,65.0,REO Speedwagon,spotify:artist:55vs7NT1KxcFjbMC4y202E,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Prism,53.0,Prismo,spotify:artist:23ostNBoB9z6GMXLtHdg7y,"['bass trap', 'gaming edm', 'traprun']"
Debbie Dean,12.0,Debbie Dean,spotify:artist:44YS4M6s942DQS2siuZda8,['deep motown']
The Miracles,59.0,Smokey Robinson & The Miracles,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']"
Styx,63.0,Styx,spotify:artist:4salDzkGmfycRqNUbyBphh,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
The Crusaders,46.0,The Crusaders,spotify:artist:3Bhgbs9kIwl8SuU0eIqN6b,"['funk', 'jazz funk', 'jazz fusion', 'smooth jazz']"
Brand Nubian,46.0,Brand Nubian,spotify:artist:3YyZFf9ZN2YbkqeZia8zHX,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']"
The Alan Parsons Project,64.0,The Alan Parsons Project,spotify:artist:2m62cc253Xvd9qYQ8d2X3d,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']"
Jerry Butler,40.0,Jerry Butler,spotify:artist:0U2mUJuJkthantMGmsJygP,"['beach music', 'chicago soul', 'classic soul', 'motown', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul']"
Frankie Avalon,45.0,Frankie Avalon,spotify:artist:5zNOI87gG4RttFmYAZWaxQ,"['adult standards', 'bubblegum pop', 'deep adult standards', 'doo-wop', 'rock-and-roll', 'rockabilly']"
James Taylor,69.0,James Taylor,spotify:artist:0vn7UBvSQECKJm2817Yf1P,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
,,,,
The Animals,65.0,The Animals,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,"['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'protopunk', 'psychedelic rock', 'rock']"
Carl Butler & Pearl,11.0,Carl & Pearl Butler,spotify:artist:5xlRDjh5E7kHNOTAMVdr1P,['honky tonk']
,,,,
,,,,
B.o.B,74.0,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']"
,,,,
Taylor Hicks,25.0,Taylor Hicks,spotify:artist:3E3tW69eMfAffLGgsmP3GG,['idol']
Lady Gaga,88.0,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,"['art pop', 'dance pop', 'pop']"
Zayn,77.0,ZAYN,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
Justin Timberlake,81.0,Justin Timberlake,spotify:artist:31TPClRtHm23RisEBtV3X7,"['dance pop', 'pop']"
Ed Sheeran,92.0,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,"['pop', 'uk pop']"
Jonas Brothers,77.0,Jonas Brothers,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
,,,,
,,,,
,,,,
Polo G,85.0,Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,"['chicago rap', 'rap']"
Perez Prado And His Orchestra,50.0,Pérez Prado,spotify:artist:1ZKhPkCXXgtiGgALn4OYtT,"['mambo', 'space age pop']"
Mariah Carey,84.0,Mariah Carey,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'urban contemporary']"
Boyz II Men,68.0,Boyz II Men,spotify:artist:6O74knDqdv3XaWtkII7Xjp,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
David Archuleta,56.0,David Archuleta,spotify:artist:2C9n4tQgNLhHPhSCmdsQnk,"['dance pop', 'idol', 'lds youth', 'post-teen pop', 'viral pop']"
,,,,
One Direction,86.0,One Direction,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,"['boy band', 'pop', 'post-teen pop', 'talent show']"
,,,,
,,,,
,,,,
,,,,
,,,,
Bobby Darin,64.0,Bobby Darin,spotify:artist:0EodhzA6yW1bIdD5B4tcmJ,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'vocal jazz']"
Barenaked Ladies,61.0,Barenaked Ladies,spotify:artist:0dEvJpkqhrcn64d3oI8v79,"['canadian pop', 'canadian rock', 'comic', 'pop rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
Clay Aiken,40.0,Clay Aiken,spotify:artist:13aBWT8LN4oNWWGFOu96MA,['idol']
,,,,
Harry Styles,90.0,Harry Styles,spotify:artist:6KImCVD70vtIoJWnq6nGn3,['pop']
,,,,
BTS,93.0,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,"['k-pop', 'k-pop boy group']"
,,,,
The Notorious B.I.G.,79.0,The Notorious B.I.G.,spotify:artist:5me0Irg2ANcsgc93uaYrpb,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
,,,,
,,,,
Bruno Mars,89.0,Bruno Mars,spotify:artist:0du5cEVh5yTK9QJze8zA0C,"['dance pop', 'pop']"
,,,,
,,,,
J. Cole,87.0,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
Janet Jackson,67.0,Janet Jackson,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
,,,,
Lil Uzi Vert,88.0,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,"['melodic rap', 'philly rap', 'rap', 'trap']"
Morgan Wallen,86.0,Morgan Wallen,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,['contemporary country']
Celine Dion,76.0,Céline Dion,spotify:artist:4S9EykWXhStSc15wEx8QFK,['canadian pop']
Aqua,63.0,Aqua,spotify:artist:6kBjAFKyd0he7LiA5GQ3Gz,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
Akon,81.0,Akon,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,['dance pop']
,,,,
,,,,
The Chainsmokers,82.0,The Chainsmokers,spotify:artist:69GGBxA162lTqCwzJG5jLp,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
,,,,
Post Malone,89.0,Post Malone,spotify:artist:246dkjvS1zLTtiykXe5h60,"['dfw rap', 'melodic rap', 'rap']"
Billie Eilish,90.0,Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,"['art pop', 'electropop', 'pop']"
,,,,
Juice WRLD,91.0,Juice WRLD,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,"['chicago rap', 'melodic rap']"
,,,,
Shawn Colvin,46.0,Shawn Colvin,spotify:artist:0K7VN4aHxHcEb7PqkfoIVA,"['austin singer-songwriter', 'country rock', 'ectofolk', 'folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'singer-songwriter']"
,,,,
,,,,
,,,,
Olivia Rodrigo,85.0,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,['pop']
Eric Clapton,73.0,Eric Clapton,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,"['blues rock', 'classic rock', 'electric blues', 'rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Florida Georgia Line,76.0,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
Meghan Trainor,84.0,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,"['dance pop', 'hip pop', 'pop']"
,,,,
TLC,69.0,TLC,spotify:artist:0TImkz4nPqjegtVSMZnMRq,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'r&b', 'urban contemporary']"
Katharine McPhee,56.0,Katharine McPhee,spotify:artist:5oWOx0BBDSMoFB8JDrjQre,"['dance pop', 'idol', 'post-teen pop']"
,,,,
,,,,
,,,,
Megan Thee Stallion,80.0,Megan Thee Stallion,spotify:artist:181bsRPaVXVlUKXrxwZfHK,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
,,,,
,,,,
The Verve,67.0,The Verve,spotify:artist:2cGwlqi3k18jFpUyTrsR84,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']"
Marcy Playground,58.0,Marcy Playground,spotify:artist:7AQzXO3NPNQsI7oNu5rC3r,"['alternative rock', 'pop rock', 'rock']"
,,,,
Ke$ha,52.0,Hannah Kerr,spotify:artist:5FxshnB3eJ2YDn8xN8zDKq,"['anthem worship', 'ccm', 'christian pop']"
,,,,
The Carters,56.0,The Carters,spotify:artist:4fpTMHe34LC5t3h5ztK8qu,"['pop', 'r&b', 'rap', 'urban contemporary']"
Machine Gun Kelly,81.0,Machine Gun Kelly,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,"['ohio hip hop', 'pop', 'pop rap']"
"Tyler, The Creator",86.0,"Tyler, The Creator",spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"['hip hop', 'rap']"
,,,,
,,,,
,,,,
Conway Twitty,60.0,Conway Twitty,spotify:artist:7gi3jmwpUpNWdswT8eEprF,"['arkansas country', 'country', 'country rock']"
Sammy Turner,9.0,Sammy Turner,spotify:artist:7vRKbyzNu0HkFhOmt2ARgV,['motown']
Jackie Wilson,61.0,Jackie Wilson,spotify:artist:4VnomLtKTm9Ahe1tZfmZju,"['adult standards', 'chicago soul', 'classic soul', 'funk', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
Bill Black's Combo,24.0,Bill Black's Combo,spotify:artist:45iwrW9MTdauua4etsP41U,[]
Etta James,69.0,Etta James,spotify:artist:0iOVhN3tnSvgDbcg25JoJb,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']"
Kokomo,19.0,Kokomo Arnold,spotify:artist:1kSOv0QaraiHwnDs5ld2kr,"['blues', 'chicago blues', 'delta blues', 'traditional blues']"
Ferrante & Teicher,43.0,Ferrante & Teicher,spotify:artist:17rSwcIT9qu1OybU1lReJB,"['adult standards', 'easy listening', 'exotica', 'lounge']"
Chuck Jackson,32.0,Chuck Jackson,spotify:artist:64wglyu5BoOzwMXYjtAbfS,"['classic soul', 'motown', 'northern soul', 'rhythm and blues', 'soul', 'southern soul']"
Ben E. King,66.0,Ben E. King,spotify:artist:3plJVWt88EqjvtuB4ZDRV3,"['adult standards', 'rock-and-roll', 'soul']"
Lonnie Donegan And His Skiffle Group,15.0,Lonnie Donegan & His Skiffle Group,spotify:artist:2EgrV3trevXOw3X49GGSvT,['skiffle']
The Shirelles,54.0,The Shirelles,spotify:artist:0x83OBqixqdCHnStP5VMcn,"['adult standards', 'classic girl group', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
Connie Francis,55.0,Connie Francis,spotify:artist:3EY5DxGdy7x4GelivOjS2Q,"['adult standards', 'brill building pop', 'lounge', 'rock-and-roll', 'rockabilly']"
Bobby Vee,49.0,Bobby Vee,spotify:artist:5MX2l6ewjOaeWn1lYNhzlO,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']"
Dion,76.0,Céline Dion,spotify:artist:4S9EykWXhStSc15wEx8QFK,['canadian pop']
,,,,
The 4 Seasons,64.0,Frankie Valli & The Four Seasons,spotify:artist:6mcrZQmgzFGRWf7C0SObou,"['adult standards', 'bubblegum pop', 'doo-wop', 'northern soul', 'rock-and-roll']"
,,,,
Dusty Springfield,65.0,Dusty Springfield,spotify:artist:5zaXYwewAXedKNCff45U5l,"['adult standards', 'british invasion', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soul']"
Jack Jones,49.0,Jack Jones,spotify:artist:6eVCRmRG2HcfL4yx77A9WK,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
Mel Carter,41.0,Mel Carter,spotify:artist:3CgsVtt7tP8iduzkTCfel9,['doo-wop']
Joe Tex,0.0,Texas Joe,spotify:artist:58Hyp3Zk0MBakq2do6YsPR,[]
Jr. Walker & The All Stars,50.0,Jr. Walker & The All Stars,spotify:artist:1rHh0AI30JhKrbzKIFjFNd,"['classic soul', 'funk', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']"
Cher,69.0,Cher,spotify:artist:72OaDtakiy6yFqkt4TsiFt,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
The Isley Brothers,64.0,The Isley Brothers,spotify:artist:53QzNeFpzAaXYnrDBbDrIp,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
? (Question Mark) & The Mysterians,43.0,? & The Mysterians,spotify:artist:3ZZHB1Xh2PM88QTMiqHB62,"['bubblegum pop', 'chicano punk', 'classic garage rock', 'detroit rock', 'freakbeat', 'protopunk', 'psychedelic rock']"
Dionne Warwick,62.0,Dionne Warwick,spotify:artist:2JSjCHK79gdaiPWdKiNUNp,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock']"
The Rolling Stones,79.0,The Rolling Stones,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,"['british invasion', 'classic rock', 'rock']"
Lulu,57.0,Baby Lulu,spotify:artist:0piQTPBKCIl8wbh1l957a4,"['christmas instrumental', 'lullaby']"
Strawberry Alarm Clock,45.0,Strawberry Alarm Clock,spotify:artist:1nyQBzKgZ2hBLr7PnyV7cI,"['bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'psychedelic rock', 'sunshine pop']"
,,,,
Donovan,58.0,Donovan Woods,spotify:artist:4SOtk3HtPYKqxnVuxNBMti,"['acoustic pop', 'canadian singer-songwriter', 'deep new americana', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']"
"Sonny Charles And The Checkmates, Ltd.",17.0,Sonny Charles And The Checkmates Ltd,spotify:artist:6MzXVudQckRxZ9J0o0B5aQ,[]
The Emotions,63.0,The Emotions,spotify:artist:64CuUOOirKmdAYLQSfaOyr,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
John Stewart,48.0,John B. Stewart,spotify:artist:0hdiMvtIodxDuDN6Wq9Ibe,['background jazz']
B.B. King,64.0,B.B. King,spotify:artist:5xLSa7l4IV1gsQfhAMvl0U,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']"
Ray Charles,68.0,Ray Charles,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
Lighthouse,60.0,Edison Lighthouse,spotify:artist:1NRzxuPpdGushT8YmF5NAa,['bubblegum pop']
,,,,
Billy Preston,52.0,Billy Preston,spotify:artist:0IecGJbdBeYSOVtSPRehh5,"['classic soul', 'funk', 'psychedelic soul', 'quiet storm', 'rock keyboard', 'soul', 'southern soul']"
Natural Four,26.0,The Natural Four,spotify:artist:1p2l2eeZ7bmnpPfgpdZCmY,['classic soul']
The O'Jays,60.0,The O'Jays,spotify:artist:38h03gA85YYPeDPd9ER9rT,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
Jefferson Starship,51.0,Jefferson Starship,spotify:artist:3HC7NcxQx2Yk0fWoRKJ0xF,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
Captain & Tennille,55.0,Captain & Tennille,spotify:artist:7BEfMxbaqx6dOpbtlEqScm,"['adult standards', 'bubblegum pop', 'country rock', 'disco', 'folk rock', 'mellow gold', 'quiet storm', 'singer-songwriter', 'soft rock', 'yacht rock']"
Al Stewart,68.0,Alexander Stewart,spotify:artist:0znpFLuaey34oJTE1jHSnT,"['alt z', 'pop', 'post-teen pop']"
Peter Frampton,58.0,Peter Frampton,spotify:artist:0543y7yrvny4KymoaneT4W,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
Eric Carmen,62.0,Eric Carmen,spotify:artist:2ekjTXgjxbWwBX5lTAj4DU,"['adult standards', 'album rock', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']"
Chris Rea,69.0,Chris Rea,spotify:artist:5KEG7G8LDYlHgFDqZyEEs2,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']"
Electric Light Orchestra,72.0,Electric Light Orchestra,spotify:artist:7jefIIksOi1EazgRTfW2Pk,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
Journey,75.0,Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
Dave Mason,47.0,Dave Mason,spotify:artist:2DWQX92uew7DlsgN0yD775,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'yacht rock']"
Dan Fogelberg,56.0,Dan Fogelberg,spotify:artist:0cA5Tg15TwARIRZeiNT1RO,"['adult standards', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
Ronnie Milsap,55.0,Ronnie Milsap,spotify:artist:6Sb8EHpZvyjSTT5KD9DjUZ,"['classic country pop', 'country', 'country rock', 'nashville sound']"
Debbie Harry,40.0,Debbie Harry,spotify:artist:7FxMjqH6DH056sdsstGeVl,['new wave pop']
The Charlie Daniels Band,60.0,The Charlie Daniels Band,spotify:artist:12d4iIvTOk7JkI6ecvc3ca,"['classic rock', 'country', 'country rock', 'southern rock']"
,,,,
Toto,73.0,TOTO,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
After The Fire,39.0,After The Fire,spotify:artist:194g4SFwSSzyPtgkH7v3Cx,"['new wave', 'new wave pop']"
John Anderson,55.0,John Anderson,spotify:artist:3U7k7hBsHF9dy4ELW53Wrv,"['country', 'country road', 'country rock']"
Def Leppard,70.0,Def Leppard,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,"['album rock', 'hard rock', 'nwobhm', 'rock']"
Taco,46.0,Taco,spotify:artist:6Dxf1ZaJBrpbumiqTTnlIH,[]
Bonnie Tyler,68.0,Bonnie Tyler,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,"['europop', 'new wave pop', 'soft rock']"
Real Life,45.0,Real Life,spotify:artist:1n0pe6Cx9pCNvXYkX9TTLX,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Corey Hart,52.0,Corey Hart,spotify:artist:0smy8yDrRoI4CnhpOuthg0,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
Rick James,61.0,Rick James,spotify:artist:0FrpdcVlJQqibaz5HfBUrL,"['disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'synth funk']"
Supertramp,70.0,Supertramp,spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']"
The Family,64.0,Only The Family,spotify:artist:3IaKn0ExWTMPqa0mscUYw3,"['chicago rap', 'rap', 'southern hip hop', 'trap']"
Pat Benatar,64.0,Pat Benatar,spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
Brent Bourgeois,9.0,Brent Bourgeois,spotify:artist:11OdZFXS8Ia7WyaMZqESkd,[]
Breathe,57.0,Breathe Carolina,spotify:artist:53M4Iv2RkzzxFFvW2B1jhC,"['electropowerpop', 'neon pop punk', 'pop dance', 'pop punk', 'screamo', 'trancecore']"
Nelson,72.0,Willie Nelson,spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3,"['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']"
Debbie Gibson,54.0,Debbie Gibson,spotify:artist:18jZvCsW1PJ4FDQ5gEXuKp,"['new wave pop', 'soft rock']"
Amy Grant,62.0,Amy Grant,spotify:artist:72Nhcx7prNk2ZCxhx0Y5es,"['adult standards', 'christian music']"
Sir Mix-A-Lot,56.0,Sir Mix-A-Lot,spotify:artist:3TQ9JTBI2n2hfo7aRONEYV,"['gangster rap', 'hip hop', 'hip house', 'old school hip hop', 'rap']"
NKOTB,0.0,NKOTBSB,spotify:artist:4BjHiejt4AKg6BHeCjtAcF,['boy band']
M.C. Hammer,3.0,M.C. Hammer,spotify:artist:3bVsN43VmrbLkD4YhHqJa9,[]
Mad Lion,37.0,Mad Lion,spotify:artist:3xpJzqE3evjd4GzQ9pcHNr,['reggae fusion']
The Lady Of Rage,31.0,The Lady Of Rage,spotify:artist:5CxwOBCoGSvWxfDgNoa1Nv,"['alternative r&b', 'g funk', 'gangster rap']"
Junior M.A.F.I.A.,54.0,Junior M.A.F.I.A.,spotify:artist:3r0OeTcOw37N9juMYyyw39,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop']"
Lenny Kravitz,70.0,Lenny Kravitz,spotify:artist:5gznATMVO85ZcLTkE9ULU7,"['permanent wave', 'pop rock', 'rock']"
Robert Miles,62.0,Robert Miles,spotify:artist:2YVF0Ou5zIc4mpgtLIlGN0,"['dream trance', 'eurodance', 'trance']"
,,,,
,,,,
OutKast,76.0,Outkast,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']"
Jo Dee Messina,60.0,Jo Dee Messina,spotify:artist:3ltFy7g6KKQPPttsdOMlq3,"['contemporary country', 'country', 'country dawn']"
Smash Mouth,66.0,Smash Mouth,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,"['alternative rock', 'pop rock']"
Brian McKnight,62.0,Brian McKnight,spotify:artist:6k0IBR0lU42s2GYpNX7kA9,"['contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
Phil Vassar,47.0,Phil Vassar,spotify:artist:1XhhO2dTs2fKyhILj0aam6,"['contemporary country', 'country', 'country road', 'modern country rock']"
Savage Garden,65.0,Savage Garden,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']"
Sister Hazel,52.0,Sister Hazel,spotify:artist:7m60UAnbgFFNuJbmS6OxTk,"['neo mellow', 'pop rock']"
Terri Clark,50.0,Terri Clark,spotify:artist:0HLOP0AdsaWe5Pt5TNueGC,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country dawn', 'country road']"
Crazy Town,59.0,Crazy Town,spotify:artist:4iSKnRZAxkmqNok6tv10Se,"['alternative metal', 'funk metal', 'nu metal', 'rap rock']"
Sade,73.0,Sade,spotify:artist:47zz7sob9NUcODy0BTDvKx,"['british soul', 'sophisti-pop']"
112,66.0,112,spotify:artist:7urq0VfqxEYEEiZUkebXT4,"['atl hip hop', 'boy band', 'contemporary r&b', 'dance pop', 'gangster rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']"
Puddle Of Mudd,63.0,Puddle Of Mudd,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']"
,,,,
,,,,
,,,,
Our Lady Peace,53.0,Our Lady Peace,spotify:artist:1lqW59DUEKqvcHc8mVWBtH,"['alternative metal', 'alternative rock', 'canadian rock', 'pop rock', 'post-grunge', 'rock']"
Mario,67.0,Mario,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
Jaheim,56.0,Jaheim,spotify:artist:4sbB4Yy6Qig51pKCIKSLw3,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
,,,,
Joe Budden,51.0,Joe Budden,spotify:artist:1SAugjIcuwNPKS4urSB7A6,"['battle rap', 'hip hop', 'new jersey rap']"
Aaliyah,68.0,Aaliyah,spotify:artist:0urTpYCsixqZwgNTkPJOJ4,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
,,,,
Three Days Grace,76.0,Three Days Grace,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']"
Gary Allan,59.0,Gary Allan,spotify:artist:37W8SKV5Vc8lcGtdyWCA5m,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']"
,,,,
,,,,
Big & Rich,58.0,Big & Rich,spotify:artist:0oBEeN6BCxEgMogzThqrPf,"['contemporary country', 'country', 'country road', 'modern country rock']"
Sara Evans,57.0,Sara Evans,spotify:artist:7qvsLYsYP0MHD7jkdv6DAG,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']"
Trace Adkins,62.0,Trace Adkins,spotify:artist:79FMDwzZQxHgSkIYBl3ODU,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']"
LeAnn Rimes,63.0,LeAnn Rimes,spotify:artist:2d3VHzlOEwXvmBdS4pzOPL,"['country', 'country dawn', 'dance pop', 'post-teen pop']"
