0,1,2,3,4
Cross Country,23.0,Devils Cross Country,spotify:artist:43saOEwOaYiCTlXofxx9CQ,[]
The James Gang,0.0,The James Gang,spotify:artist:11qDTHBMB8TnD8p3kheNsM,[]
Heartsfield,21.0,Heartsfield,spotify:artist:3n5eF71hryf0OpsFakVYmQ,['southern rock']
Lena Zavaroni,16.0,Lena Zavaroni,spotify:artist:0lm1R91lcysFZwQ8K2sMe7,[]
Dick Feller,2.0,Dick Feller,spotify:artist:2x2wnwhzw2j9K6rbvZ88Qk,['novelty']
,,,,
Northern Light,41.0,Northern Lights,spotify:artist:0pJ7c6jclXmQmxW4Doz1Ny,['background music']
Shirley Caesar,41.0,Shirley Caesar,spotify:artist:5hrUVXJsPParZB87QtAz1R,['gospel']
,,,,
,,,,
,,,,
,,,,
Britny Fox,32.0,Britny Fox,spotify:artist:4FffNBBwp4PayIiCBeJFPQ,"['glam metal', 'hard rock', 'sleaze rock']"
The Shamen,44.0,The Shamen,spotify:artist:5E704N5StxMVKpalhaJ5L3,"['acid house', 'big beat', 'dance rock', 'hardcore techno', 'hip house']"
,,,,
,,,,
Drama,68.0,DJ Drama,spotify:artist:5oNgAs7j5XcBMzWv3HAnHG,"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Amel Larrieux,43.0,Amel Larrieux,spotify:artist:4hVcxmC7igpot32EzQf7IR,"['neo soul', 'r&b', 'urban contemporary']"
Jermaine Dupri,59.0,Jermaine Dupri,spotify:artist:6nfYGe7IIuuP5bMY1jkJP6,"['atl hip hop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'southern hip hop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Flobots,49.0,Flobots,spotify:artist:0rHiOzaAbw3cCp8D7yjyig,"['comic', 'conscious hip hop']"
,,,,
,,,,
Alpha Rev,21.0,Alpha Rev,spotify:artist:5fhX5cgW9CIJ363zTqAP3a,['rebel blues']
,,,,
Sick Puppies,61.0,Sick Puppies,spotify:artist:7qAcXJgt1PWnxwUgxMdyuk,"['alternative metal', 'christian rock', 'modern rock', 'nu metal', 'post-grunge', 'rap rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
Alabama Shakes,62.0,Alabama Shakes,spotify:artist:16GcWuvvybAoaHr0NqT8Eh,"['alabama indie', 'modern blues rock', 'rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Kimberly Nichole,14.0,kimberly nichole,spotify:artist:6hNpluTuhkKwTmMnlRAoMo,['deep talent show']
,,,,
,,,,
,,,,
,,,,
Alisan Porter,27.0,Alisan Porter,spotify:artist:3Yw2flLUwQIZgpA2qSNj30,['deep talent show']
,,,,
,,,,
Alice Merton,58.0,Alice Merton,spotify:artist:7f0OLhGgBMX9fUjm1dcPip,[]
Mitchell Tenpenny,68.0,Mitchell Tenpenny,spotify:artist:1p6CdzJRoicjRcSdWoB9Qc,"['contemporary country', 'country', 'country road', 'heartland rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
J.I The Prince Of N.Y,64.0,J.I the Prince of N.Y,spotify:artist:2eqoJbzUGDwys5ENUkbT3h,['nyc rap']
Glass Animals,79.0,Glass Animals,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,"['gauze pop', 'indietronica', 'shiver pop']"
,,,,
,,,,
Mello-Kings,23.0,The Mello-Kings,spotify:artist:4zWyV16jvkMJedeMhISJOw,['doo-wop']
Alex Clare,54.0,Alex Clare,spotify:artist:5Tf4EH8tDvznnjULcFxkIl,['modern alternative rock']
Eddie Lovette,44.0,Eddie Lovette,spotify:artist:7Fd1nidunOjfHBD87iU1ZI,"['lovers rock', 'pacific islands pop']"
,,,,
,,,,
,,,,
Shoes,54.0,Breakup Shoes,spotify:artist:3kE0TeA4n6FZD1UG6ctB0m,"['indie pop', 'tempe indie']"
,,,,
,,,,
,,,,
King Von,77.0,King Von,spotify:artist:6QtgPSJPSzcnn7dPZ4VINp,['chicago rap']
,,,,
Canyon,54.0,Canyon City,spotify:artist:6TdfKQvrdHZdr4DIzjuWOr,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']"
,,,,
LeToya,46.0,LeToya,spotify:artist:5xenrbYhp4IRydrWpBe4Bx,"['contemporary r&b', 'hip pop', 'pop r&b', 'r&b', 'urban contemporary']"
Natalie Imbruglia,62.0,Natalie Imbruglia,spotify:artist:0dlOr0VIysztGWvU1dpjmP,"['dance pop', 'europop', 'lilith', 'new wave pop', 'pop rock']"
Fireballs,32.0,The Fireballs,spotify:artist:6Rboxwjnvu3wLcwzhlnaSO,['surf music']
Kris Jensen,10.0,Kris Jensen,spotify:artist:14UQFxjLIGBhBvjokllKjh,[]
The Ivy League,20.0,The Ivy League,spotify:artist:4xzeOvWTraQHZgxOgpz59N,['british invasion']
Chloe Kohanski,25.0,Chloe Kohanski,spotify:artist:0miRKHMzKK1xStb6AjWo7k,['deep talent show']
Nicki French,40.0,Nicki French,spotify:artist:1RfiRshRC2YlSG4Y1zNkAE,"['eurodance', 'hip house']"
,,,,
"Emerson, Lake & Powell",24.0,"Emerson, Lake & Powell",spotify:artist:6Do8N74ifeVxB1hc2cRcko,"['album rock', 'art rock', 'progressive rock', 'symphonic rock']"
Tamiko Jones,17.0,Tamiko Jones,spotify:artist:7JUa4i7gpgKlNX6DqAf13t,[]
Ultimate,35.0,Ultimate Spinach,spotify:artist:38ULknnQK6G4oLJtTtPkkM,"['classic garage rock', 'freakbeat', 'psychedelic rock']"
,,,,
Bama,34.0,Mike Bama,spotify:artist:6fDbXrrBYUu9QXrbFnEtS5,['redneck']
Fancy,46.0,Fancy Nancy - Cast,spotify:artist:4l4bo3QrT0fqA2brroiv34,['movie tunes']
T-Boz,38.0,Terry Bozzio,spotify:artist:4Mg2halT7xTynJTPbyddHr,['rock drums']
,,,,
Capleton,56.0,Capleton,spotify:artist:21J3YJTyq1biE3SvSNjzuf,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae', 'roots reggae']"
,,,,
Mooski,47.0,Mooski,spotify:artist:4NqH3V7GS0Igs1VyGMXEi8,['alabama rap']
Spencer Ross,0.0,D Ross Spencer,spotify:artist:5of0IKxWDsSwhDv0vE6g2e,[]
,,,,
John Hunter,21.0,Long John Hunter,spotify:artist:7z5ixtgDexP9ffmFvFoRlW,['texas blues']
,,,,
SHAED,61.0,SHAED,spotify:artist:3KwmxIhSe9UTSEF37kwngR,"['electropop', 'pop']"
,,,,
Brainstorm,30.0,Brainstorm,spotify:artist:6JPBUFrfF5w5whOPk2w0kp,['p funk']
April,57.0,April Shower,spotify:artist:2cwPMVEFK3JRfFmbStXoMD,['rain']
,,,,
Paul Williams,51.0,Paul Williams,spotify:artist:3f626JSVauIhTQgatsFcs4,[]
,,,,
Southside Johnny & The Jukes,34.0,Southside Johnny And The Asbury Jukes,spotify:artist:0HosDiKX3VWIIjtSkP8cfC,"['heartland rock', 'pub rock', 'roots rock']"
,,,,
,,,,
,,,,
Lou Reed,64.0,Lou Reed,spotify:artist:42TFhl7WlMRXiNqzSrnzPL,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter']"
,,,,
The Duke Of Earl,0.0,The Dukes Of Earlwood,spotify:artist:6UplPnLXigoZgtWirgpfS1,[]
2 Of Clubs,0.0,2 Of Clubs,spotify:artist:7q2Lc2092cDjCKXlxfvxPK,[]
,,,,
Helen Shapiro,40.0,Helen Shapiro,spotify:artist:05kB8yh0Bbxj73qH63Ob3C,"['adult standards', 'classic uk pop', 'merseybeat', 'rock-and-roll']"
Norma Tanega,42.0,Norma Tanega,spotify:artist:4nlQA3jNE8cukTo6CdyCWP,['psychedelic folk rock']
,,,,
,,,,
Tora Tora,58.0,Tora,spotify:artist:7KGI0OwY8iAL5rI5p47YyK,"['indie r&b', 'indie soul', 'vapor soul']"
Central Line,28.0,Central Line,spotify:artist:3k5CKYmmh2MjzAl9Xo5tpt,"['brit funk', 'post-disco']"
Empire Of The Sun,71.0,Empire of the Sun,spotify:artist:67hb7towEyKvt5Z8Bx306c,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']"
Philip Bailey,57.0,Philip Bailey,spotify:artist:6ZNeppgfBLPUyugks9Yn1u,['yacht rock']
Yoko Ono,69.0,Yoko Ono,spotify:artist:2s4tjL6W3qrblOe0raIzwJ,"['experimental', 'experimental pop']"
Ko Ko Taylor,45.0,Koko Taylor,spotify:artist:04qIJRFjTmvW5I1DMyGE1R,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'modern blues', 'traditional blues']"
,,,,
,,,,
Yasmin,33.0,Yasmin Williams,spotify:artist:4j8CsPzssbM8TCjSvgnmSs,"['experimental guitar', 'pastoral']"
,,,,
Sun,71.0,Empire of the Sun,spotify:artist:67hb7towEyKvt5Z8Bx306c,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']"
,,,,
Cher Lloyd,62.0,Cher Lloyd,spotify:artist:4m4SfDVbF5wxrwEjDKgi4k,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'social media pop', 'talent show']"
4 By Four,56.0,Son By Four,spotify:artist:1qyAl8T6GTcaOViaI7fs1j,"['deep latin christian', 'latin pop', 'puerto rican pop', 'salsa', 'tropical']"
Rotary Connection,36.0,Rotary Connection,spotify:artist:3dGTi4MZZo4zXdQaKAS1va,"['classic soul', 'jazz funk', 'psychedelic soul']"
Chris Daughtry,27.0,Chris Daughtry,spotify:artist:6UEvetDZ4veYVgjA7RYrdI,[]
,,,,
Jessie James,52.0,Jessie James Decker,spotify:artist:0GzIauSfKRc5BlNXpTWAGz,"['contemporary country', 'country', 'country pop']"
,,,,
,,,,
,,,,
,,,,
Vybe,38.0,Vybe Village,spotify:artist:6WlHbfsgF448dcHWx2bP0P,[]
King Just,31.0,Justin King,spotify:artist:7GWqg9jBpNT5FleulU3kFM,[]
,,,,
The Rovers,54.0,The Irish Rovers,spotify:artist:0tkKwWigaADLYB9HdFCjYo,"['canadian celtic', 'celtic', 'irish folk', 'irish pub song', 'shanty']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
10 Years,58.0,10 Years,spotify:artist:0REMf7H0VP6DwfZ9MbuWph,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']"
Default,49.0,Default,spotify:artist:4nCzT3o7lMgCWBcmdwCMsT,"['alternative metal', 'canadian rock', 'nu metal', 'pop rock', 'post-grunge']"
,,,,
Dae Dae,46.0,Daegho,spotify:artist:1HyuVyBL4O5dvdalaDhjwS,"['aesthetic rap', 'dark trap']"
,,,,
,,,,
,,,,
Silento,51.0,Silentó,spotify:artist:7juKTDFlPesGeWQ1GmjmOv,"['chicago bop', 'pinoy hip hop']"
,,,,
Bobby Parker,21.0,Bobby Parker,spotify:artist:6MhzidtPk8pe4VIMqDRH0F,[]
Brooks O'Dell,1.0,Brooks O'Dell,spotify:artist:4nbhncEOWMWSq1LErArwmP,['deep southern soul']
,,,,
Don Shirley Trio,25.0,Don Shirley Trio,spotify:artist:4uI2v5FcRguAWUk6MqPTBO,[]
Wendy And Lisa,29.0,Wendy & Lisa,spotify:artist:5Fe7lgCHgCB8oZhG3KoTZz,"['minneapolis sound', 'new wave pop']"
,,,,
,,,,
Ugly God,54.0,Ugly God,spotify:artist:3Fdm9TFJQCLmC3AWMuGExi,"['meme rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']"
Mr. Probz,65.0,Mr. Probz,spotify:artist:33W1pnW9zScZtYTnAoWnOT,"['dutch hip hop', 'tropical house']"
,,,,
The Jazz Crusaders,46.0,The Crusaders,spotify:artist:3Bhgbs9kIwl8SuU0eIqN6b,"['funk', 'jazz funk', 'jazz fusion', 'smooth jazz']"
Kaleo,70.0,KALEO,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,"['icelandic indie', 'icelandic rock', 'modern alternative rock']"
Josh Thompson,48.0,Josh Thompson,spotify:artist:4BuyNtIXCdb4fHesOdR3io,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']"
,,,,
,,,,
,,,,
Artists For Haiti,33.0,Artists for Haiti,spotify:artist:0WjcdSKSTiNtfM4uQDIPDm,['musical advocacy']
USA For Africa,2.0,USA for Africa,spotify:artist:2z16cLWVwv6yhVZil2tRq8,[]
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Larry Santos,7.0,Larry Santos,spotify:artist:1NC7ffVNItOILMCj1vw2cB,[]
,,,,
,,,,
Bill Brandon,18.0,Brandon Bill$,spotify:artist:2wBkBSQX5PISkfjecIlH9d,[]
Jim Jones,59.0,Jim Jones,spotify:artist:6AMa1VFQ7qCi61tCRtVWXe,"['gangster rap', 'harlem hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
,,,,
Illegal,20.0,Estilo Illegal,spotify:artist:0pez6dKbPhOwKzVFRlBAOP,[]
,,,,
Runt,56.0,Runtown,spotify:artist:6mMtnxEQkYoY5FfJIQ9Rhb,"['afro dancehall', 'afropop', 'nigerian pop']"
,,,,
,,,,
Art Linkletter,0.0,Art Linkletters,spotify:artist:1mD1RwjobwkX0pRYYDWeLG,[]
,,,,
Soko,52.0,Soko,spotify:artist:4Q3f2YYH4gQxWFS3WY5G3j,['french indie pop']
,,,,
Yolanda Be Cool & Dcup,15.0,Yolanda Be Cool & DCUP,spotify:artist:0xajukdLPR2ylqV3tkD56h,[]
,,,,
Cast Of Camp Rock,35.0,Cast Of Camp Rock,spotify:artist:6BaEtrOzEuvmxmHZRR1nNa,['post-teen pop']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Photoglo,25.0,Jim Photoglo,spotify:artist:4ZeqFaMDjGUe1IHJznXUbr,[]
,,,,
The Postal Service,56.0,The Postal Service,spotify:artist:5yV1qdnmxyIYiSFB02wpDj,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']"
,,,,
,,,,
,,,,
Bert Sommer,6.0,Bert Sommer,spotify:artist:63CdJg0oOMuOa1X3bgPM1x,[]
Chris Hodge,0.0,Chris Hodges,spotify:artist:3b19T0HefESGo3XnjHrpkn,[]
,,,,
Glenn Jones,40.0,Glenn Jones,spotify:artist:27o6v2N3H2YW2EPZjAMn0t,[]
The Truth,41.0,The Undisputed Truth,spotify:artist:2tkwWmcZOQPNbbIdknfBsw,"['classic soul', 'funk', 'motown', 'psychedelic soul', 'quiet storm', 'soul', 'southern soul']"
,,,,
Nick Jameson,1.0,Nick Jameson,spotify:artist:5WsW78tOdOTN3Rt4E8WQOt,[]
Paul Stookey,30.0,Noel Paul Stookey,spotify:artist:0jOImUkQkjgfBfDeCNQWyh,[]
,,,,
,,,,
"Damian ""Jr. Gong"" Marley",67.0,Damian Marley,spotify:artist:3QJzdZJYIAcoET1GcfpNGi,"['reggae', 'reggae fusion']"
,,,,
,,,,
,,,,
Guy Drake,1.0,Guy Drake,spotify:artist:7cNBuDJaW8bSrk9HXFqwpi,[]
,,,,
,,,,
Painter,43.0,Red House Painters,spotify:artist:2GATzeg62cr6sH29wSOVWe,"['alternative rock', 'indie rock', 'lo-fi', 'melancholia', 'slowcore']"
Toni Fisher,18.0,Toni Fisher,spotify:artist:5pEtyfC9ZeFGakgX4hjhaG,['deep adult standards']
WC & The Maad Circle,35.0,Wc And The Maad Circle,spotify:artist:2BNJSSIoivoAWGlyRb6nhq,"['g funk', 'gangster rap', 'west coast rap']"
TQ,44.0,TQ,spotify:artist:5a6nqHiBS9v3CxYOs7ttET,"['r&b', 'urban contemporary']"
,,,,
YFN Lucci,59.0,YFN Lucci,spotify:artist:5Berubt6ysOy2LCMyqhmXP,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
Silver,60.0,Silverstein,spotify:artist:1Tsag5J854qxeOo2apszug,"['canadian post-hardcore', 'canadian rock', 'metalcore', 'pop punk', 'post-hardcore', 'screamo']"
,,,,
,,,,
Austin Mahone,59.0,Austin Mahone,spotify:artist:04abdnqPQe2N4fjztDea6z,"['dance pop', 'pop', 'post-teen pop']"
,,,,
,,,,
Moving Pictures,38.0,Moving Pictures,spotify:artist:089zDeJWWSaHm6JE4V3ser,['australian rock']
The Percells,0.0,The Percells,spotify:artist:5ekHxvK2WkJiuTEsoYp4JF,[]
,,,,
David Jones,48.0,David Lloyd-Jones,spotify:artist:3VWrnOYO3VBCE9MAleAQM4,['orchestral performance']
Chris Medina,45.0,Chris Medina,spotify:artist:2uCmngYSlTEELzZXl1z1dV,[]
,,,,
The Monroes,24.0,The Monroes,spotify:artist:7GKYxdVAqmxv4ie9tTT28f,[]
Giggles,23.0,Giggles,spotify:artist:4fkKrzUW7aXj406eBMQXHl,"['deep freestyle', 'freestyle']"
,,,,
,,,,
,,,,
Athenaeum,19.0,Athenaeum,spotify:artist:2sGlDQ2sedrgzVGMvnBgOG,"['grunge pop', 'pop rock']"
,,,,
Cyndi Thomson,30.0,Cyndi Thomson,spotify:artist:1SlB319k1toEaGunEFn6yq,"['country', 'country dawn']"
,,,,
,,,,
,,,,
Melissa Lawson,2.0,Melissa Lawson,spotify:artist:6GaAodoP6zqw8FFZ6jHPZr,[]
Tommy Shane Steiner,21.0,Tommy Shane Steiner,spotify:artist:5taaHcEgGsJTuj62xFYy6F,[]
,,,,
,,,,
,,,,
,,,,
Everlast,59.0,Everlast,spotify:artist:14ZxDAK6ITtZZqPdiWrvSn,['rap rock']
,,,,
,,,,
The Producers,23.0,The Producers Ensemble,spotify:artist:2PjoZci1oug1YpUFSSdMla,[]
,,,,
Tom Clay,32.0,Tom Clayton,spotify:artist:57JW1usfadyCzhhGkmCW8a,['hard minimal techno']
Broadway For Orlando,5.0,Broadway for Orlando,spotify:artist:6For8X8tvxvDol46ZOQrtr,[]
,,,,
,,,,
The Roots,61.0,The Roots,spotify:artist:78xUyw6FkVZrRAtziFdtdu,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'neo soul', 'philly rap', 'political hip hop', 'southern hip hop']"
,,,,
,,,,
,,,,
,,,,
,,,,
The Harptones,33.0,The Harptones,spotify:artist:3ldj7TJdwN9Ei96ZIUU3M7,"['doo-wop', 'rhythm and blues']"
,,,,
City High,47.0,City High,spotify:artist:0LlPal5iJGcCWwZp8VefVs,['hip pop']
,,,,
Carl Wilson,15.0,Carlton Wilson,spotify:artist:5ogk7PkaCP5LjQLu0F9FPD,[]
,,,,
Duke & The Drivers,7.0,Duke And The Drivers,spotify:artist:4q3LdPSGd0sBfC8vAeZIwP,[]
,,,,
,,,,
,,,,
,,,,
,,,,
Trina & Tamara,8.0,Trina & Tamara,spotify:artist:7BINc5qILLdq0o7By8aGiZ,['contemporary r&b']
Ellen Foley,30.0,Ellen Foley,spotify:artist:0puypnsWTRY3cwySIyMjhe,[]
,,,,
,,,,
The Music Makers,0.0,The Music Makers,spotify:artist:1wv3hYVzyY1UTT6gqsETEp,[]
Juliana Hatfield,29.0,Juliana Hatfield,spotify:artist:4L1danWWAgSc0b7nBgY9CB,"['alternative pop', 'boston rock', 'lilith', 'permanent wave']"
,,,,
Terry Black,30.0,Terry Blackwood,spotify:artist:2r9aOuoAXe4csWkx8fojLq,['southern gospel']
Ambjaay,41.0,Ambjaay,spotify:artist:3BbPRvYQ0M9SFmhkHXozLm,"['cali rap', 'viral rap']"
,,,,
,,,,
,,,,
,,,,
Si Zentner And His Orchestra,29.0,Si Zentner,spotify:artist:4ktfAENbpoxfR7STEtKBM6,"['adult standards', 'easy listening', 'exotica', 'jazz trombone', 'lounge', 'space age pop']"
,,,,
,,,,
Polly Brown,6.0,Polly Browne,spotify:artist:5XOhQGJMrw4oXDqloMsk76,[]
,,,,
Laura Nyro,38.0,Laura Nyro,spotify:artist:6QDWC6QeGhvCWCv3nUJwoV,"['folk', 'folk rock', 'singer-songwriter']"
,,,,
,,,,
,,,,
Crystal Bowersox,22.0,Crystal Bowersox,spotify:artist:2IgfvpRnRRvieMOYwvI7Rr,['idol']
,,,,
Joe Cocker And Jennifer Warnes,6.0,Joe Cocker & Jennifer Warnes,spotify:artist:6BLz9vkGLH8HomNJhaa2Ru,[]
Gabriel Kaplan,0.0,Gabriel Kaplan,spotify:artist:1HVblaH5FJpuXFWRXcPYlR,[]
The Johnny Mann Singers,31.0,The Johnny Mann Singers,spotify:artist:26fpZeMJX2vN9xuGq70yve,[]
,,,,
Tom Scott,34.0,Tom Scott,spotify:artist:72ktMty33X1LsIzHdRr0U5,['smooth jazz']
,,,,
,,,,
,,,,
Pat & Mick,0.0,Mick and the Big Dawg Patriots,spotify:artist:0LQXGvwdOKVcX1YmhP6BSx,[]
,,,,
,,,,
Drupi,39.0,Drupi,spotify:artist:7hmcMqYh4ypnXk0ptFTG3g,['classic italian pop']
,,,,
Norman Connors,34.0,Norman Connors,spotify:artist:54bbmw5qZiMf23TTmm6ojR,"['classic soul', 'disco', 'funk', 'jazz funk', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
,,,,
24kGoldn,75.0,24kGoldn,spotify:artist:6fWVd57NKTalqvmjRd2t8Z,"['cali rap', 'pop', 'pop rap', 'rap']"
The Pack,34.0,The Pack,spotify:artist:5M6GE2n46o0qBIyGXtzdQz,['hyphy']
The Megatrons,0.0,The Megatrons,spotify:artist:6vz994XqqUulkf3I5W2C6a,[]
Chris Jamison,16.0,Chris Jamison,spotify:artist:6MAAqVPDbQXqzX1fuyY91p,['deep talent show']
Elvis Costello,59.0,Elvis Costello,spotify:artist:2BGRfQgtzikz1pzAD0kaEn,"['art rock', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'permanent wave', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter']"
,,,,
Debra Laws,35.0,Debra Laws,spotify:artist:6iA5wBxxMxUMr9a4fnJd34,['urban contemporary']
,,,,
,,,,
Limited Warranty,0.0,Limited Warranty,spotify:artist:15jLGtk0k1p8hoyjd2satC,[]
,,,,
The Buggles,58.0,The Buggles,spotify:artist:057gc1fxmJ2vkctjQJ7Tal,"['early synthpop', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']"
,,,,
Jeff Lynne,47.0,Jeff Lynne,spotify:artist:3bTAaMx9nf237AkBnGw3vL,"['art rock', 'beatlesque', 'classic uk pop', 'glam rock']"
Nathaniel Mayer And The Fabulous Twilights,0.0,Nathaniel Mayer & The Fabulous Twilights,spotify:artist:0ES891ydvmeVPSVzX9y6iJ,[]
,,,,
Shawn Stockman,31.0,Shawn Stockman,spotify:artist:19dyJWLCu4CSuTgZN1l9Zn,['contemporary r&b']
Freedom Williams,37.0,Freedom Williams,spotify:artist:08MVPakTEdRJimQNV61NFR,['hip house']
,,,,
Conductor,28.0,Conductor Williams,spotify:artist:1VuBGdfqq86BQyiDactQAC,[]
,,,,
Rachel Sweet,28.0,Rachel Sweet,spotify:artist:3E8iIu6yKztcuEHrKFBNMS,[]
Simon Stokes/Nighthawks,0.0,Simon Stokes & The Nighthawks,spotify:artist:74uZVR8JAaYdNA1fVfygx2,[]
,,,,
,,,,
,,,,
,,,,
,,,,
Bonham,47.0,Helena Bonham Carter,spotify:artist:7gX22Ua3mEH2KXTCpIfoOP,['hollywood']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Bobby Edwards,11.0,Bobby Edwards,spotify:artist:3sDfAL51zky0msVDG2k6G4,[]
,,,,
4 Non Blondes,64.0,4 Non Blondes,spotify:artist:0Je74SitssvJg1w4Ra2EK7,"['new wave pop', 'pop rock']"
DJ Miko,38.0,DJ Miko,spotify:artist:40qfouqYX9cXmrbC3ZBvpV,[]
Andy & David Williams,0.0,Andy & David Williams,spotify:artist:0sqsitBTgof24mPIzZx3Dh,['boy pop']
Link,85.0,Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
,,,,
,,,,
,,,,
Anya Marina,39.0,Anya Marina,spotify:artist:6xYBLeSMu1AqPsnUzEvx5n,['ann arbor indie']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Michael Holm,41.0,Michael Holm,spotify:artist:2XFJaC8sLcJaswyzw95WFo,"['classic schlager', 'german rock', 'schlager', 'volksmusik']"
Motherlode,25.0,Motherlode,spotify:artist:24uSD486ywQ4VJ2OMDXv8y,[]
,,,,
,,,,
McGuinness Flint,27.0,McGuinness Flint,spotify:artist:5RYGq9WQK5OZZtOWFsz46y,['classic uk pop']
Sheriff,37.0,Sheriff,spotify:artist:5jllns7VtBfhF3AyjvZP8d,['classic canadian rock']
,,,,
Richard Cocciante,41.0,Richard Cocciante,spotify:artist:3JyyauuFQaaem8qboNQaZq,[]
,,,,
,,,,
Hoyt Axton,36.0,Hoyt Axton,spotify:artist:4Qfv2sYwJcGqdqF7UaMZgQ,"['cosmic american', 'country rock', 'folk', 'oklahoma country']"
Paul Shaffer,33.0,Paul Shaffer,spotify:artist:2CAITNejdagAXH9Scdt97z,['jazz organ']
,,,,
,,,,
,,,,
Robin Lane & The Chartbusters,9.0,Robin Lane & The Chartbusters,spotify:artist:34XSWQfSZZCVz01n7QP1Kp,[]
The Dreamlovers,15.0,The Dreamlovers,spotify:artist:1K5jhhrHEs3S7rlf5OfDmD,[]
Bros,50.0,Super Guitar Bros,spotify:artist:2WosnSaZPybvQfyGUvD3NX,['vgm instrumental']
,,,,
,,,,
Bob Mcgilpin,9.0,Bob McGilpin,spotify:artist:4uPujXHxaK7IfEN5BwHwFy,['deep disco']
Kellie Coffey,25.0,Kellie Coffey,spotify:artist:5I83RQZnnynCnohkLJ8vot,"['country', 'country dawn', 'oklahoma country']"
Alison Krauss + Union Station,53.0,Alison Krauss & Union Station,spotify:artist:0OTnx2X2FDXeewcm72lavT,"['bluegrass', 'progressive bluegrass']"
American Idol Finalists Season 4,2.0,American Idol Finalists - Season 4,spotify:artist:7xI9l2heJcFDlfzwUATUFr,['idol']
Ralph Carter,1.0,Ralph Carter,spotify:artist:2OB8oXgxFsm5obmQE2R5N2,[]
,,,,
Cock Robin,53.0,Cock Robin,spotify:artist:1MOoTIFOvJ60ATvyRXPPXg,"['heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
(+44),52.0,+44,spotify:artist:7gkRNHOOt7QfhhXf0rEnmj,"['pop punk', 'punk', 'skate punk']"
,,,,
,,,,
,,,,
Peter Sarstedt,44.0,Peter Sarstedt,spotify:artist:3ExGDjEKejMhyciAgxPe0B,['british folk']
Terry Ellis,24.0,Terry Ellis,spotify:artist:3VLPKOMqpsbmC1D2auAXR7,['contemporary r&b']
Gary Portnoy,35.0,Gary Portnoy,spotify:artist:53U1IJqr6Hhmn53UcbgF7D,[]
Jimmy Beaumont And The Skyliners,0.0,This song was recorded by Jimmie Ross of the Jaggerz and Donna Groom of Jimmy Beaumont and the Skyliners,spotify:artist:2QCjbALKx6VFrJP3ttYZjm,[]
,,,,
,,,,
,,,,
,,,,
Tommy Mara,0.0,Tommy Maranua,spotify:artist:4ijOCPy1n1uHQ1SzQJjZ1L,[]
,,,,
,,,,
Buckeye,19.0,The Ohio State University Buckeye Marching Band,spotify:artist:4ikOst5Se7dzqbfjtiKMJA,[]
,,,,
,,,,
Lani Hall,38.0,Lani Hall,spotify:artist:6vIMSnFRkGcJNE776F2TEJ,[]
The Calling,63.0,The Calling,spotify:artist:5aMmmNxw4vgpc5XC6hK0zp,"['neo mellow', 'pop rock']"
,,,,
