0,1,2,3,4
Amber Carrington,11.0,Amber Carrington,spotify:artist:6YdYhEJqzEypHPI4KA0KyF,['deep talent show']
Josh Kaufman,51.0,Josh Kaufman,spotify:artist:3kKgcBXTgyAZhXPV3AaSZc,[]
Vance Joy,77.0,Vance Joy,spotify:artist:10exVja0key0uqUkk6LJRT,"['folk-pop', 'pop']"
Mary Lambert,52.0,Mary Lambert,spotify:artist:5Z2NUZiY3FA00HKu5WTMhA,['neo mellow']
,,,,
Matt McAndrew,33.0,Matt McAndrew,spotify:artist:4ZgqduOBdbifKWJp8KbiF3,['deep talent show']
Meghan Linsey,20.0,Meghan Linsey,spotify:artist:5CoW8VGpf9la64TUDhnkVn,['deep talent show']
Chris Janson,60.0,Chris Janson,spotify:artist:60gmlHZmT16wiO9GiXKYK9,"['contemporary country', 'country', 'country road', 'modern country rock']"
,,,,
,,,,
Kelsea Ballerini,72.0,Kelsea Ballerini,spotify:artist:3RqBeV12Tt7A8xH3zBDDUF,"['contemporary country', 'country', 'pop']"
Old Dominion,70.0,Old Dominion,spotify:artist:6y8XlgIV8BLlIg1tT1R10i,"['contemporary country', 'country', 'country road']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Midland,63.0,Midland,spotify:artist:1DTZRmlVZBxx2wRQBtx6yi,"['neo-traditional country', 'texas country']"
,,,,
,,,,
Tre,76.0,Three Days Grace,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']"
,,,,
,,,,
Breathless,18.0,Breathless,spotify:artist:3CoEZmWYEVlOdMH5SM6cYG,['canadian electronic']
Trippie Redd,84.0,Trippie Redd,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,"['melodic rap', 'rap', 'trap']"
Gerald Levert,47.0,Gerald Levert,spotify:artist:7BLOa6FxCbMnowidkQfLIA,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
Adam Faith,37.0,Adam Faith,spotify:artist:284fAcjDaBYlPBLZnQkZU0,"['british invasion', 'classic uk pop', 'merseybeat', 'rock-and-roll']"
,,,,
,,,,
Grayson Hugh,33.0,Grayson Hugh,spotify:artist:4SA20ppwlluQj8vOWyUc0F,[]
Sonny James,43.0,Sonny James,spotify:artist:0c08N8UlFjDaup9TNDaWxy,['nashville sound']
Shae Jones,10.0,Shae Jones,spotify:artist:5qtdcfmOeoM8S9IdhvGlXG,['contemporary r&b']
Talk Talk,70.0,Talking Heads,spotify:artist:2x9SpqnPi8rlE9pjHBwmSC,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
The Music Machine,29.0,The Music Machine,spotify:artist:4DP9zIr6Htbun1GgKqrUks,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'psychedelic rock']"
,,,,
,,,,
Barry Mann,34.0,Barry Mann,spotify:artist:3OmuR7XFXBig8yLeMSm9mU,"['brill building pop', 'doo-wop', 'rock-and-roll']"
Chico DeBarge,37.0,Chico DeBarge,spotify:artist:67ISVBZzcCTTKM17Ps00sx,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']"
Fiona,64.0,Fiona Apple,spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
Sunny & The Sunglows,24.0,Sunny & The Sunglows,spotify:artist:0s4lAMIrmAdSrf8TPfU13O,[]
,,,,
Christopher Williams,42.0,Christopher Williams,spotify:artist:27TmRLInIAVyWyU14KlALf,"['contemporary r&b', 'funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
,,,,
,,,,
Tracy Chapman,70.0,Tracy Chapman,spotify:artist:7oPgCQqMMXEXrNau5vxYZP,"['folk', 'lilith', 'singer-songwriter', ""women's music""]"
Gloria Walker,0.0,Gloria Walker,spotify:artist:68fMnsgbuzVYZd5yRY1l2D,[]
Tove Lo,77.0,Tove Lo,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,"['dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']"
Crystal Gayle,55.0,Crystal Gayle,spotify:artist:6OheJTrDFGiyZ67F1BBLhc,"['adult standards', 'country', 'country rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
The Romantics,57.0,The Romantics,spotify:artist:3daM7asS0gCFvyLemNx2EE,"['album rock', 'classic rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock', 'synthpop']"
Robert Plant,58.0,Robert Plant,spotify:artist:1OwarW4LEHnoep20ixRA0y,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'uk americana']"
The Wailers,79.0,Bob Marley & The Wailers,spotify:artist:2QsynagSdAqZj3U9HgDzjD,"['reggae', 'roots reggae']"
Cico P,49.0,Cico P,spotify:artist:3jAZsSIIA8HLjxR99biJyx,['pop rap']
The Salsoul Orchestra,41.0,The Salsoul Orchestra,spotify:artist:0m04NLVsIfjqZMBfw7vTf4,"['deep disco', 'disco', 'philly soul', 'post-disco']"
Saweetie,73.0,Saweetie,spotify:artist:6cK3NBO6uP7hh0oyuVELFl,"['cali rap', 'dance pop', 'pop', 'rap', 'trap queen']"
Kali Uchis,82.0,Kali Uchis,spotify:artist:1U1el3k54VvEUzo3ybLPlM,"['colombian pop', 'pop']"
Meri Wilson,14.0,Meri Wilson,spotify:artist:5UOUIAVPngHmNAv0rkY1Ph,['novelty']
,,,,
Tommy James,57.0,Tommy James & The Shondells,spotify:artist:01hRNr3yF5bYnPq4wZ88iI,"['bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'singer-songwriter', 'soft rock']"
Garth Brooks as Chris Gaines,0.0,"Karaoke - Garth Brooks as ""Chris Gaines""",spotify:artist:6xIzFMyTFPgEi6loc27Jjz,[]
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Edwin McCain,54.0,Edwin McCain,spotify:artist:0L6Gwm0JDrgIQJfjarWSUR,"['neo mellow', 'pop rock']"
,,,,
Jack Scott,38.0,Jackpot Scotty Wotty,spotify:artist:09XH5qagU5qcWhYXcQYsjX,[]
,,,,
,,,,
,,,,
Jason Mraz,74.0,Jason Mraz,spotify:artist:4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']"
,,,,
,,,,
,,,,
Xscape,53.0,Xscape,spotify:artist:5z2cHsOmmmWcAPNG1oEhw0,"['atl hip hop', 'contemporary r&b', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
Yael Naim,50.0,Yael Naim,spotify:artist:32aFdXARUiqP81SXqIPD4w,['french indie pop']
,,,,
,,,,
,,,,
,,,,
Peggy Lee,64.0,Peggy Lee,spotify:artist:602DnpaSXJB4b9DZrvxbDc,"['adult standards', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']"
Dru Hill,57.0,Dru Hill,spotify:artist:1255GTUKNCLCTvH9ctD4cT,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
,,,,
,,,,
,,,,
Alanis Morissette,68.0,Alanis Morissette,spotify:artist:6ogn9necmbUdCppmNnGOdi,"['canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']"
,,,,
Scotty McCreery,64.0,Scotty McCreery,spotify:artist:6ZV6lGY0prbqpTD0Md8i29,"['contemporary country', 'country', 'country road', 'modern country rock']"
,,,,
,,,,
,,,,
,,,,
Jimmy Clanton And His Rockets,0.0,Jimmy Clanton And His Rockets,spotify:artist:491cwVFgWVAdU7WLQRn3Hp,[]
Gin Blossoms,58.0,Gin Blossoms,spotify:artist:6kXp61QMZFPcKMcRPqoiVj,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'tempe indie']"
Shawn Mullins,45.0,Shawn Mullins,spotify:artist:4TROLx8HvrnfGGNo2ngL2N,"['neo mellow', 'pop rock']"
Colbie Caillat,69.0,Colbie Caillat,spotify:artist:6aZyMrc4doVtZyKNilOmwu,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
PSY,67.0,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,"['k-pop', 'k-rap', 'korean old school hip hop']"
,,,,
Patti Page,49.0,Patti Page,spotify:artist:4nZN9kln8toEzOifhWG2uF,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
All Saints,57.0,All Saints,spotify:artist:5TDVKqW9uhqGjwwwKGuma4,"['dance pop', 'europop', 'girl group', 'new wave pop', 'pop rock']"
,,,,
,,,,
Pentatonix,77.0,Pentatonix,spotify:artist:26AHtbjWKiwYzsoGoUZq53,['a cappella']
,,,,
Diana DeGarmo,13.0,Diana DeGarmo,spotify:artist:59eUYRRUA8EnmFBgR5kl33,['idol']
,,,,
twenty one pilots,81.0,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,"['modern rock', 'rock']"
,,,,
,,,,
,,,,
Jerry Butler and The Impressions,1.0,"Curtis Mayfield, Jerry Butler & The Impressions",spotify:artist:2ix5hK8ZoH1xIvZ1N9RFAj,"['funk', 'soul']"
Hanson,62.0,Hanson,spotify:artist:0SdiiPkr02EUdekHZJkt58,"['boy band', 'dance pop', 'pop rock']"
,,,,
,,,,
,,,,
Lee Greenwood,44.0,Lee Greenwood,spotify:artist:3g229vTyhsdwm9SO2p1FPL,"['country', 'country rock']"
,,,,
,,,,
,,,,
,,,,
Jody Reynolds,26.0,Jody Reynolds,spotify:artist:4j07I8NDDAMIy4BWc6aqOj,"['rock-and-roll', 'rockabilly']"
,,,,
,,,,
Lil Dicky,63.0,Lil Dicky,spotify:artist:1tqhsYv8yBBdwANFNzHtcr,"['comedy rap', 'pop rap', 'rap']"
,,,,
The Elegants,29.0,The Elegants,spotify:artist:7bNoMfBqbaLJrfH3Vw1q6L,"['doo-wop', 'rhythm and blues']"
The Rembrandts,55.0,The Rembrandts,spotify:artist:0gDg7FEsF4Y1jWddJJgcn4,['pop rock']
,,,,
,,,,
,,,,
,,,,
,,,,
Doris Day,61.0,Doris Day,spotify:artist:3ESG6pj6a0LvUKklENalT6,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
Paula Cole,50.0,Paula Cole,spotify:artist:08DLZqQd6XDAVteF9nSEJ1,"['ectofolk', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Lauren Alaina,67.0,Lauren Alaina,spotify:artist:1v3tdpIdBSW14rHUfiEVOv,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']"
Dia Frampton,51.0,Dia Frampton,spotify:artist:3ppkM4QtM781APpaX7H9t7,[]
,,,,
,,,,
,,,,
Johnny Cash And The Tennessee Two,75.0,Johnny Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,"['arkansas country', 'outlaw country']"
,,,,
,,,,
,,,,
"Artists Of Then, Now & Forever",43.0,"Artists Of Then, Now & Forever",spotify:artist:0KlSW3j5fUEfej47FOrBMr,[]
,,,,
,,,,
,,,,
,,,,
,,,,
Wyclef Jean,72.0,Wyclef Jean,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe,['rap kreyol']
Kelly Price,53.0,Kelly Price,spotify:artist:49FeZO3eSrJs7oH7lYLU1r,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
B-Rock & The Bizz,12.0,B-Rock & The Bizz,spotify:artist:0XAfCsrnmHwyRkwO2k5OrL,['old school atlanta hip hop']
Lil Pump,67.0,Lil Pump,spotify:artist:3wyVrVrFCkukjdVIdirGVY,"['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap', 'viral rap']"
,,,,
LSG,42.0,LSG,spotify:artist:1l40tPBtp1bmS1krmINRSD,['contemporary r&b']
,,,,
,,,,
Taio Cruz,71.0,Taio Cruz,spotify:artist:6MF9fzBmfXghAz953czmBC,"['dance pop', 'edm', 'pop', 'pop rap']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
The Four Lads,34.0,The Four Lads,spotify:artist:3stlWzoChlEtbdZAz6CNC3,"['adult standards', 'deep adult standards', 'vocal harmony group']"
,,,,
Mase,71.0,Masego,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,[]
Tracie Spencer,38.0,Tracie Spencer,spotify:artist:2SwRWWKpFqktihz7o2rfYX,"['contemporary r&b', 'new jack swing', 'urban contemporary']"
,,,,
,,,,
Silk,76.0,Silk Sonic,spotify:artist:6PvvGcCY2XtUcSRld1Wilr,['neo soul']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Eve 6,54.0,Eve 6,spotify:artist:4Eqd24yS5YcxI8b6Xfuwr8,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']"
,,,,
XXXTentacion,89.0,XXXTENTACION,spotify:artist:15UsOTVnJzReFVN1VCnxy4,"['emo rap', 'miami hip hop']"
Keith Sweat,59.0,Keith Sweat,spotify:artist:2r09Inibex3C4ZNTUVSG3m,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Bad Meets Evil,63.0,Bad Meets Evil,spotify:artist:77IURH5NC56Jn09QHi76is,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
,,,,
,,,,
Lil' Romeo,24.0,Lil' Romeo,spotify:artist:2AXQzJRDvlJrq0fiVAnRy8,[]
,,,,
Normani,71.0,Normani,spotify:artist:2cWZOOzeOm4WmBJRnD5R7I,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']"
,,,,
,,,,
,,,,
Craig Wayne Boyd,15.0,Craig Wayne Boyd,spotify:artist:4zt5aHAmGXYBO8FaWAbDGt,['deep talent show']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Gerry Granahan,5.0,Gerry Granahan,spotify:artist:4HjYPDDEhqsK7pklKeVWj0,[]
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Jeanne Black,18.0,Jeanne Black,spotify:artist:4f2WSqFHOISjWlyl9mYJJw,['deep adult standards']
,,,,
,,,,
,,,,
Why Don't We,72.0,Why Don't We,spotify:artist:2jnIB6XdLvnJUeNTy5A0J2,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
,,,,
Selena,86.0,Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,"['dance pop', 'pop', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
SZA,95.0,SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b']"
,,,,
Lil Skies,71.0,Lil Skies,spotify:artist:7d3WFRME3vBY2cgoP38RDo,"['melodic rap', 'rap', 'trap', 'viral rap']"
,,,,
,,,,
,,,,
,,,,
Breaking Benjamin,72.0,Breaking Benjamin,spotify:artist:5BtHciL0e0zOP7prIHn3pP,"['alternative metal', 'nu metal', 'post-grunge']"
,,,,
Chamillionaire,59.0,Chamillionaire,spotify:artist:6vdMPayKk8YJxxeNP5oMCb,"['dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
Matthew Schuler,23.0,Matthew Schuler,spotify:artist:6FSZmn4oKr0o1UpTZ8vXMq,['deep talent show']
,,,,
Buddy Holly,60.0,Buddy Holly,spotify:artist:3wYyutjgII8LJVVOLrGI0D,"['adult standards', 'bubblegum pop', 'classic rock', 'folk rock', 'rock-and-roll', 'rockabilly']"
,,,,
,,,,
,,,,
iLoveMemphis,43.0,iLoveMemphis,spotify:artist:3GsIlcwgQDJVjHD82mbA0Z,['chicago bop']
,,,,
,,,,
,,,,
,,,,
,,,,
Wham!,77.0,Wham!,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,"['europop', 'new romantic', 'new wave pop']"
Chef Raekwon,6.0,Raekwon The Chef,spotify:artist:5IQ3rApBOHabz3sT35raIo,[]
Spacehog,49.0,Spacehog,spotify:artist:3NZE8jDD2cCzd4vUyZ5CQQ,"['alternative rock', 'glam rock', 'pop rock']"
,,,,
,,,,
Hunter Hayes,60.0,Hunter Hayes,spotify:artist:7H6dkUChT5EoOQtUVMg4cN,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
,,,,
T-Wayne,72.0,Tion Wayne,spotify:artist:7b79bQFziJFedJb75k6hFt,['london rap']
,,,,
,,,,
,,,,
,,,,
Dan + Shay,74.0,Dan + Shay,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,"['contemporary country', 'country', 'country road', 'pop']"
,,,,
Jan & Arnie,2.0,Jan & Arnie,spotify:artist:3jGt6JSBLThjWeEiaLTjFg,[]
Stan Freberg,25.0,Stan Freberg,spotify:artist:31wLmtRSwO4f50DFG8zv4s,"['comic', 'parody']"
Christine McVie,45.0,Christine McVie,spotify:artist:6RCsx4p5smZHYz2P5HLcL2,"['mellow gold', 'rock keyboard', 'soft rock', 'yacht rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
Allan Sherman,31.0,Allan Sherman,spotify:artist:1enLi8njBlk1YlDg44MtJm,['comic']
Mick Jagger,56.0,Mick Jagger,spotify:artist:3d2pb1dHTm8b61zAGVUVvO,"['album rock', 'classic rock', 'dance rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']"
Total,55.0,Total,spotify:artist:1urjDGTd4iBze91Z1W1gu7,"['contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Joe,77.0,Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
,,,,
,,,,
,,,,
,,,,
Queen Naija,64.0,Queen Naija,spotify:artist:3nViOFa3kZW8OMSNOzwr98,"['pop r&b', 'r&b', 'rap', 'urban contemporary', 'viral rap']"
,,,,
,,,,
Arcadia,48.0,The Arcadian Wild,spotify:artist:4tHZV2ZowPkzOvX4eG1inY,"['indiecoustica', 'pop rock', 'stomp and holler']"
The Game,74.0,The Game,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']"
Michael Buble,85.0,Michael Bublé,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
Boys Like Girls,61.0,Boys Like Girls,spotify:artist:0vWCyXMrrvMlCcepuOJaGI,"['neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-teen pop']"
,,,,
,,,,
,,,,
Club Nouveau,42.0,Club Nouveau,spotify:artist:4kEAjV4pCBOkoowYYQydvO,"['electro', 'freestyle', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']"
Cypress Hill,69.0,Cypress Hill,spotify:artist:4P0dddbxPil35MNN9G2MEX,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']"
The Lox,54.0,The LOX,spotify:artist:0A7g2YbCA9FlyZvAG6VmKP,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']"
Brooke White,31.0,Brooke White,spotify:artist:1feuQE7d9izI54MoL5Lc7t,['idol']
,,,,
,,,,
,,,,
,,,,
The Heights,43.0,'In The Heights' Original Broadway Company,spotify:artist:0kvp9mzfvoXvGtjSWTgrEb,"['broadway', 'show tunes']"
,,,,
Tyler Collins,5.0,Tyler Collins,spotify:artist:5huMtuPNUReK11RrCYwP0p,[]
,,,,
Blessid Union Of Souls,44.0,Blessid Union Of Souls,spotify:artist:4W4gYpQ2AQq7US2HZS13Qw,"['cowpunk', 'neo mellow', 'pop rock']"
,,,,
Lifehouse,65.0,Lifehouse,spotify:artist:5PokPZn11xzZXyXSfnvIM3,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']"
,,,,
,,,,
,,,,
,,,,
,,,,
Nancy Sinatra,64.0,Nancy Sinatra,spotify:artist:3IZrrNonYELubLPJmqOci2,['sunshine pop']
Dickie Goodman,17.0,Dickie Goodman,spotify:artist:73HvLPUjbk78z3CgDtK2ht,"['novelty', 'parody']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mary Wells,52.0,Mary Wells,spotify:artist:1cjZk1xXn3YCToNg3uJpA7,"['classic soul', 'motown', 'soul']"
David Ruffin,44.0,David Ruffin,spotify:artist:3FZn8Z2B7mfaSOU8NE62KR,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tommy Page,32.0,Tommy Page,spotify:artist:4TPWj56uIO4N5puju96P0J,['contemporary r&b']
Naughty By Nature,59.0,Naughty By Nature,spotify:artist:4Otx4bRLSfpah5kX8hdgDC,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'new jersey rap', 'pop rap', 'rap']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
The Rinky-Dinks,7.0,Bobby Darin & The Rinky-Dinks,spotify:artist:5qR3kq9vLUY7jUG3K6Lr8X,[]
Jerry Wallace,29.0,Jerry Wallace,spotify:artist:3dE4AKlTQ3EW6yU6F9LuQT,['deep adult standards']
The Happenings,31.0,The Happenings,spotify:artist:5ojumrbWWohLIuzArVoyDs,['bubblegum pop']
K-Ci Hailey,34.0,K-Ci Hailey,spotify:artist:53M8YqZnU51ZjTFiXAFpIo,[]
,,,,
,,,,
Profyle,26.0,Profyle,spotify:artist:4WC2Edj7Ruq94JH2jkC5hB,"['contemporary r&b', 'r&b', 'urban contemporary']"
Terror Squad,53.0,Terror Squad,spotify:artist:2BvzbqWWwLN11XGBYgDZzx,"['bronx hip hop', 'hardcore hip hop', 'hip hop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Lizzo,80.0,Lizzo,spotify:artist:56oDRnqbIiwx4mymNEv7dS,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']"
,,,,
,,,,
,,,,
Whitesnake,65.0,Whitesnake,spotify:artist:3UbyYnvNIT5DFXU4WgiGpP,"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
Arrested Development,52.0,Arrested Development,spotify:artist:5Va9LuEmaZxnbk1gMnjMD7,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop', 'rap']"
Sweetbox,36.0,Sweetbox,spotify:artist:6G7NK00vdfxNtdjLOfdUnZ,[]
,,,,
,,,,
,,,,
,,,,
Domenico Modugno,51.0,Domenico Modugno,spotify:artist:4llklDtTTyMYMY2LfFOkTI,"['classic italian pop', 'italian adult pop']"
,,,,
Roberta Flack,62.0,Roberta Flack,spotify:artist:0W498bDDNlJIrYMKXdpLHA,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
,,,,
Daryl Hall,74.0,Daryl Hall & John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
The Peace Choir,4.0,The Shalom Church City Of Peace Mass Choir,spotify:artist:2PrDY17f94TfOgyF9hVyj5,[]
Adina Howard,49.0,Adina Howard,spotify:artist:266SmBZTt4zRzaKEANWbfQ,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Folk Implosion,28.0,Folk Implosion,spotify:artist:6DM1YETeVIN3ce24DhnMhU,"['alternative pop', 'alternative rock', 'gbvfi', 'lo-fi']"
Spose,43.0,Spose,spotify:artist:3tM6SwRysCaIK0kW4h0mVP,"['comic', 'indie pop rap', 'maine hip hop', 'pop rap']"
,,,,
,,,,
,,,,
,,,,
TakeOff,78.0,Takeoff,spotify:artist:3EW0kQ1skZiK1NHg3Spt9J,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
,,,,
The Three G's,34.0,Gene Harris & The Three Sounds,spotify:artist:7wpE9ePlaLVOdFrSs9BX8B,"['jazz funk', 'soul jazz']"
Ernie K-Doe,30.0,Ernie K-Doe,spotify:artist:3ybBNyjii40yY104IZkcly,"['louisiana blues', 'new orleans blues', 'new orleans funk', 'new orleans soul', 'rhythm and blues', 'southern soul', 'swamp pop']"
,,,,
Sunshine Anderson,44.0,Sunshine Anderson,spotify:artist:0hnmRa5ahunapQbPjKUbMK,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
,,,,
Daniel Bedingfield,54.0,Daniel Bedingfield,spotify:artist:11hIqBsGRPztdjBHCSLClX,"['dance pop', 'europop']"
Good Charlotte,67.0,Good Charlotte,spotify:artist:5aYyPjAsLj7UzANzdupwnS,"['alternative metal', 'pop punk']"
,,,,
,,,,
Asher Roth,49.0,Asher Roth,spotify:artist:1wgY8huggK60P5nvYrwcYT,"['alternative hip hop', 'indie pop rap', 'pop rap']"
,,,,
Pistol Annies,55.0,Pistol Annies,spotify:artist:2wSgVsgLUZeDJwoLcPO7ny,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
,,,,
,,,,
,,,,
,,,,
Deniece Williams,54.0,Deniece Williams,spotify:artist:5jNGQ7VOU87x5402JjhTtd,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Sponge,55.0,Spongebob Squarepants,spotify:artist:3zCAmjKyHsG7kTGsls1cfj,"['cartoon', ""children's music""]"
Jars Of Clay,47.0,Jars Of Clay,spotify:artist:1lMaDSraU3oiNUsVWJLHdF,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
Corinne Bailey Rae,63.0,Corinne Bailey Rae,spotify:artist:29WzbAQtDnBJF09es0uddn,"['british soul', 'neo mellow', 'neo soul', 'pop soul', 'soul']"
,,,,
,,,,
,,,,
,,,,
,,,,
Bazzi,74.0,Bazzi,spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl,"['dance pop', 'electropop', 'pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Christopher Wilde,53.0,Christopher Wilde,spotify:artist:533HtQP5btWIZcKlHJtEWK,"['pop', 'post-teen pop']"
,,,,
,,,,
Tamar Braxton,49.0,Tamar Braxton,spotify:artist:1MT1Wz4G9Z9EVOg4L5zZMS,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']"
Chris Young,68.0,Chris Young,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,"['contemporary country', 'country', 'country road', 'modern country rock']"
Zay Hilfigerrr & Zayion McCall,29.0,Zay Hilfigerrr & Zayion McCall,spotify:artist:1HYgMQ89yfWLakGa0tWBXX,[]
